,,,Almeria,Barcelona,Bilbao,Caceres,Cadiz,Cartagena,Lugo,Madrid,Sevilla,Valencia,Valladolid
2030,sc2015,04-10 21:00:00+02:00,92.68685519,741.4948419,556.1211314,185.3737105,370.7474209,370.7474209,92.68685519,741.4948419,648.8079863,463.4342761,278.0605657
2030,sc2015,04-10 22:00:00+02:00,85.090751,680.7260081,510.5445063,170.1815021,340.3630041,340.3630041,85.090751,680.7260081,595.6352573,425.4537551,255.2722531
2030,sc2015,04-10 23:00:00+02:00,79.529375,636.235,477.17625,159.05875,318.1175,318.1175,79.529375,636.235,556.705625,397.646875,238.588125
2030,sc2015,04-11 00:00:00+02:00,74.09770419,592.7816333,444.586225,148.1954084,296.3908166,296.3908166,74.09770419,592.7816333,518.6839291,370.4885208,222.2931124
2030,sc2015,04-11 01:00:00+02:00,70.00123963,560.0099168,420.0074376,140.0024793,280.0049584,280.0049584,70.00123963,560.0099168,490.0086772,350.0061979,210.0037188
2030,sc2015,04-11 02:00:00+02:00,67.687874,541.5029918,406.1272439,135.375748,270.7514959,270.7514959,67.687874,541.5029918,473.8151178,338.4393698,203.0636219
2030,sc2015,04-11 03:00:00+02:00,66.08897288,528.7117833,396.5338375,132.1779458,264.3558916,264.3558916,66.08897288,528.7117833,462.6228104,330.4448645,198.2669187
2030,sc2015,04-11 04:00:00+02:00,65.45312713,523.6250168,392.7187626,130.9062543,261.8125084,261.8125084,65.45312713,523.6250168,458.1718897,327.2656354,196.3593813
2030,sc2015,04-11 05:00:00+02:00,67.10789169,536.8631333,402.64735,134.2157834,268.4315666,268.4315666,67.10789169,536.8631333,469.7552416,335.5394583,201.3236749
2030,sc2015,04-11 06:00:00+02:00,69.38014794,555.0411833,416.2808875,138.7602959,277.5205916,277.5205916,69.38014794,555.0411833,485.6610353,346.9007396,208.1404437
2030,sc2015,04-11 07:00:00+02:00,72.64846981,581.1877583,435.8908188,145.2969396,290.5938791,290.5938791,72.64846981,581.1877583,508.5392884,363.2423489,217.9454093
2030,sc2015,04-11 08:00:00+02:00,80.64447294,645.1557831,483.8668375,161.2889459,322.5778916,322.5778916,80.64447294,645.1557831,564.5113103,403.2223646,241.9334187
2030,sc2015,04-11 09:00:00+02:00,87.08548438,696.683875,522.5129063,174.1709688,348.3419375,348.3419375,87.08548438,696.683875,609.5983906,435.4274219,261.2564531
2030,sc2015,04-11 10:00:00+02:00,86.91253231,695.3002581,521.4751938,173.8250646,347.6501291,347.6501291,86.91253231,695.3002581,608.3877259,434.5626614,260.7375968
2030,sc2015,04-11 11:00:00+02:00,85.82044275,686.5635419,514.9226564,171.6408854,343.2817709,343.2817709,85.82044275,686.5635419,600.743099,429.1022136,257.4613282
2030,sc2015,04-11 12:00:00+02:00,85.60440831,684.8352669,513.6264501,171.2088168,342.4176334,342.4176334,85.60440831,684.8352669,599.2308584,428.0220417,256.8132251
2030,sc2015,04-11 13:00:00+02:00,84.18671563,673.493725,505.1202938,168.3734313,336.7468625,336.7468625,84.18671563,673.493725,589.3070094,420.9335781,252.5601469
2030,sc2015,04-11 14:00:00+02:00,79.62879788,637.0303831,477.7727875,159.2575958,318.5151916,318.5151916,79.62879788,637.0303831,557.4015854,398.1439895,238.8863937
2030,sc2015,04-11 15:00:00+02:00,77.2964385,618.3715083,463.7786313,154.5928771,309.1857541,309.1857541,77.2964385,618.3715083,541.0750698,386.4821926,231.8893156
2030,sc2015,04-11 16:00:00+02:00,75.89691975,607.1753583,455.3815188,151.7938396,303.5876791,303.5876791,75.89691975,607.1753583,531.2784385,379.4845989,227.6907593
2030,sc2015,04-11 17:00:00+02:00,75.63317288,605.0653833,453.7990375,151.2663458,302.5326916,302.5326916,75.63317288,605.0653833,529.4322104,378.1658645,226.8995187
2030,sc2015,04-11 18:00:00+02:00,76.12094063,608.967525,456.7256438,152.2418813,304.4837625,304.4837625,76.12094063,608.967525,532.8465844,380.6047031,228.3628219
2030,sc2015,04-11 19:00:00+02:00,79.61924475,636.9539581,477.7154688,159.2384896,318.4769791,318.4769791,79.61924475,636.9539581,557.3347135,398.0962239,238.8577343
2030,sc2015,04-11 20:00:00+02:00,88.37236463,706.9789169,530.2341876,176.7447292,353.4894584,353.4894584,88.37236463,706.9789169,618.6065521,441.861823,265.1170938
2030,sc2015,04-11 21:00:00+02:00,85.34834275,682.7867419,512.0900564,170.6966854,341.3933709,341.3933709,85.34834275,682.7867419,597.438399,426.7417136,256.0450282
2030,sc2015,04-11 22:00:00+02:00,79.204374,633.6349919,475.2262439,158.4087479,316.8174959,316.8174959,79.204374,633.6349919,554.4306178,396.0218699,237.6131219
2030,sc2015,04-11 23:00:00+02:00,73.6928615,589.5428918,442.1571689,147.385723,294.7714459,294.7714459,73.6928615,589.5428918,515.8500303,368.4643073,221.0785844
2030,sc2015,04-12 00:00:00+02:00,68.55929375,548.47435,411.3557625,137.1185875,274.237175,274.237175,68.55929375,548.47435,479.9150563,342.7964688,205.6778813
2030,sc2015,04-12 01:00:00+02:00,64.83955313,518.716425,389.0373188,129.6791063,259.3582125,259.3582125,64.83955313,518.716425,453.8768719,324.1977656,194.5186594
2030,sc2015,04-12 02:00:00+02:00,62.64250838,501.1400668,375.8550501,125.2850167,250.5700334,250.5700334,62.64250838,501.1400668,438.4975584,313.2125418,187.9275251
2030,sc2015,04-12 03:00:00+02:00,61.20837188,489.666975,367.2502313,122.4167438,244.8334875,244.8334875,61.20837188,489.666975,428.4586031,306.0418594,183.6251156
2030,sc2015,04-12 04:00:00+02:00,61.03428959,488.2743168,366.2057376,122.0685792,244.1371584,244.1371584,61.03428959,488.2743168,427.2400271,305.171448,183.1028688
2030,sc2015,04-12 05:00:00+02:00,62.48695728,499.8956583,374.9217438,124.9739146,249.9478291,249.9478291,62.48695728,499.8956583,437.408701,312.4347864,187.4608718
2030,sc2015,04-12 06:00:00+02:00,63.04390106,504.3512083,378.2634063,126.0878021,252.1756041,252.1756041,63.04390106,504.3512083,441.3073073,315.2195051,189.1317031
2030,sc2015,04-12 07:00:00+02:00,64.26728544,514.1382833,385.6037125,128.5345709,257.0691416,257.0691416,64.26728544,514.1382833,449.8709978,321.3364271,192.8018562
2030,sc2015,04-12 08:00:00+02:00,69.73183963,557.8547168,418.3910376,139.4636793,278.9273584,278.9273584,69.73183963,557.8547168,488.1228772,348.6591979,209.1955188
2030,sc2015,04-12 09:00:00+02:00,72.66718963,581.3375168,436.0031376,145.3343793,290.6687584,290.6687584,72.66718963,581.3375168,508.6703272,363.3359479,218.0015688
2030,sc2015,04-12 10:00:00+02:00,72.60789169,580.8631333,435.64735,145.2157833,290.4315666,290.4315666,72.60789169,580.8631333,508.2552416,363.0394583,217.8236749
2030,sc2015,04-12 11:00:00+02:00,71.79942294,574.3953833,430.7965375,143.5988459,287.1976916,287.1976916,71.79942294,574.3953833,502.5959603,358.9971146,215.3982687
2030,sc2015,04-12 12:00:00+02:00,73.05522813,584.441825,438.3313688,146.1104563,292.2209125,292.2209125,73.05522813,584.441825,511.3865969,365.2761406,219.1656844
2030,sc2015,04-12 13:00:00+02:00,72.44215,579.5372,434.6529,144.8843,289.7686,289.7686,72.44215,579.5372,507.09505,362.21075,217.32645
2030,sc2015,04-12 14:00:00+02:00,72.32635419,578.6108333,433.958125,144.6527084,289.3054166,289.3054166,72.32635419,578.6108333,506.2844791,361.6317708,216.9790624
2030,sc2015,04-12 15:00:00+02:00,70.90575313,567.246025,425.4345188,141.8115063,283.6230125,283.6230125,70.90575313,567.246025,496.3402719,354.5287656,212.7172594
2030,sc2015,04-12 16:00:00+02:00,69.51448231,556.1158583,417.0868938,139.0289646,278.0579291,278.0579291,69.51448231,556.1158583,486.6013759,347.5724114,208.5434468
2030,sc2015,04-12 17:00:00+02:00,69.47896775,555.8317418,416.8738064,138.9579355,277.9158709,277.9158709,69.47896775,555.8317418,486.3527741,347.3948386,208.4369032
2030,sc2015,04-12 18:00:00+02:00,71.24757188,569.980575,427.4854313,142.4951438,284.9902875,284.9902875,71.24757188,569.980575,498.7330031,356.2378594,213.7427156
2030,sc2015,04-12 19:00:00+02:00,75.0136615,600.1092918,450.0819689,150.0273229,300.0546459,300.0546459,75.0136615,600.1092918,525.0956303,375.0683074,225.0409844
2030,sc2015,04-12 20:00:00+02:00,84.79838331,678.3870669,508.7903001,169.5967668,339.1935334,339.1935334,84.79838331,678.3870669,593.5886834,423.9919167,254.3951501
2030,sc2015,04-12 21:00:00+02:00,83.21224163,665.6979331,499.27345,166.4244833,332.8489666,332.8489666,83.21224163,665.6979331,582.4856916,416.0612083,249.6367249
2030,sc2015,04-12 22:00:00+02:00,77.34815313,618.785225,464.0889188,154.6963063,309.3926125,309.3926125,77.34815313,618.785225,541.4370719,386.7407656,232.0444594
2030,sc2015,04-12 23:00:00+02:00,70.93972606,567.5178083,425.6383563,141.8794521,283.7589041,283.7589041,70.93972606,567.5178083,496.5780822,354.6986302,212.8191781
2030,sc2015,04-13 00:00:00+02:00,65.8198865,526.5590918,394.9193189,131.639773,263.2795459,263.2795459,65.8198865,526.5590918,460.7392053,329.0994323,197.4596594
2030,sc2015,04-13 01:00:00+02:00,63.21555838,505.7244668,379.2933501,126.4311168,252.8622334,252.8622334,63.21555838,505.7244668,442.5089084,316.0777917,189.6466751
2030,sc2015,04-13 02:00:00+02:00,63.00140625,504.01125,378.0084375,126.0028125,252.005625,252.005625,63.00140625,504.01125,441.0098438,315.0070313,189.0042188
2030,sc2015,04-13 03:00:00+02:00,63.70372913,509.6298333,382.222375,127.4074583,254.8149166,254.8149166,63.70372913,509.6298333,445.9261041,318.5186458,191.1111874
2030,sc2015,04-13 04:00:00+02:00,64.90265938,519.221275,389.4159563,129.8053188,259.6106375,259.6106375,64.90265938,519.221275,454.3186156,324.5132969,194.7079781
2030,sc2015,04-13 05:00:00+02:00,71.80489275,574.4391418,430.8293564,143.6097854,287.2195709,287.2195709,71.80489275,574.4391418,502.634249,359.0244636,215.4146782
2030,sc2015,04-13 06:00:00+02:00,81.92197088,655.3757669,491.5318251,163.8439417,327.6878834,327.6878834,81.92197088,655.3757669,573.4537959,409.6098543,245.7659126
2030,sc2015,04-13 07:00:00+02:00,88.70879788,709.6703831,532.2527875,177.4175958,354.8351916,354.8351916,88.70879788,709.6703831,620.9615854,443.5439895,266.1263937
2030,sc2015,04-13 08:00:00+02:00,92.13985838,737.1188669,552.8391501,184.2797167,368.5594334,368.5594334,92.13985838,737.1188669,644.9790081,460.6992918,276.4195751
2030,sc2015,04-13 09:00:00+02:00,91.73062713,733.8450169,550.3837626,183.4612542,366.9225084,366.9225084,91.73062713,733.8450169,642.1143894,458.6531355,275.1918813
2030,sc2015,04-13 10:00:00+02:00,90.259975,722.0798,541.55985,180.51995,361.0399,361.0399,90.259975,722.0798,631.819825,451.299875,270.779925
2030,sc2015,04-13 11:00:00+02:00,90.25383025,722.0306419,541.5229814,180.5076604,361.0153209,361.0153209,90.25383025,722.0306419,631.7768113,451.2691511,270.7614907
2030,sc2015,04-13 12:00:00+02:00,90.09211563,720.736925,540.5526938,180.1842313,360.3684625,360.3684625,90.09211563,720.736925,630.6448094,450.4605781,270.2763469
2030,sc2015,04-13 13:00:00+02:00,87.23333963,697.8667169,523.4000376,174.4666792,348.9333584,348.9333584,87.23333963,697.8667169,610.6333771,436.166698,261.7000188
2030,sc2015,04-13 14:00:00+02:00,84.268575,674.1486,505.61145,168.53715,337.0743,337.0743,84.268575,674.1486,589.880025,421.342875,252.805725
2030,sc2015,04-13 15:00:00+02:00,83.68855206,669.5084169,502.1313126,167.3771043,334.7542084,334.7542084,83.68855206,669.5084169,585.8198647,418.4427604,251.0656563
2030,sc2015,04-13 16:00:00+02:00,82.73885625,661.91085,496.4331375,165.4777125,330.955425,330.955425,82.73885625,661.91085,579.1719938,413.6942813,248.2165688
2030,sc2015,04-13 17:00:00+02:00,81.605799,652.8463919,489.6347939,163.2115979,326.4231959,326.4231959,81.605799,652.8463919,571.2405928,408.0289949,244.8173969
2030,sc2015,04-13 18:00:00+02:00,82.51865313,660.149225,495.1119188,165.0373063,330.0746125,330.0746125,82.51865313,660.149225,577.6305719,412.5932656,247.5559594
2030,sc2015,04-13 19:00:00+02:00,87.31951769,698.5561419,523.9171064,174.6390355,349.2780709,349.2780709,87.31951769,698.5561419,611.2366241,436.5975886,261.9585532
2030,sc2015,04-13 20:00:00+02:00,95.925249,767.4019919,575.5514939,191.8504979,383.7009959,383.7009959,95.925249,767.4019919,671.4767425,479.6262449,287.7757469
2030,sc2015,04-13 21:00:00+02:00,89.68749481,717.4999581,538.1249688,179.3749896,358.7499791,358.7499791,89.68749481,717.4999581,627.8124638,448.4374739,269.0624843
2030,sc2015,04-13 22:00:00+02:00,81.06864163,648.5491331,486.41185,162.1372833,324.2745666,324.2745666,81.06864163,648.5491331,567.4804916,405.3432083,243.2059249
2030,sc2015,04-13 23:00:00+02:00,75.1622365,601.2978918,450.9734189,150.3244729,300.6489459,300.6489459,75.1622365,601.2978918,526.1356553,375.8111824,225.4867094
2030,sc2015,04-14 00:00:00+02:00,70.6340385,565.0723083,423.8042313,141.2680771,282.5361541,282.5361541,70.6340385,565.0723083,494.4382698,353.1701926,211.9021156
2030,sc2015,04-14 01:00:00+02:00,68.34820838,546.7856668,410.0892501,136.6964167,273.3928334,273.3928334,68.34820838,546.7856668,478.4374584,341.7410418,205.0446251
2030,sc2015,04-14 02:00:00+02:00,66.82818956,534.6255168,400.9691376,133.6563792,267.3127584,267.3127584,66.82818956,534.6255168,467.7973271,334.140948,200.4845688
2030,sc2015,04-14 03:00:00+02:00,66.76794275,534.1435418,400.6076564,133.5358855,267.0717709,267.0717709,66.76794275,534.1435418,467.3755991,333.8397136,200.3038282
2030,sc2015,04-14 04:00:00+02:00,67.8816375,543.0531,407.289825,135.763275,271.52655,271.52655,67.8816375,543.0531,475.1714625,339.4081875,203.6449125
2030,sc2015,04-14 05:00:00+02:00,74.21551463,593.7241168,445.2930876,148.4310292,296.8620584,296.8620584,74.21551463,593.7241168,519.5086021,371.077573,222.6465438
2030,sc2015,04-14 06:00:00+02:00,84.90095,679.2076,509.4057,169.8019,339.6038,339.6038,84.90095,679.2076,594.30665,424.50475,254.70285
2030,sc2015,04-14 07:00:00+02:00,91.30519163,730.4415331,547.83115,182.6103833,365.2207666,365.2207666,91.30519163,730.4415331,639.1363419,456.5259583,273.9155749
2030,sc2015,04-14 08:00:00+02:00,94.69591875,757.56735,568.1755125,189.3918375,378.783675,378.783675,94.69591875,757.56735,662.8714313,473.4795938,284.0877563
2030,sc2015,04-14 09:00:00+02:00,96.6392875,773.1143,579.835725,193.278575,386.55715,386.55715,96.6392875,773.1143,676.4750125,483.1964375,289.9178625
2030,sc2015,04-14 10:00:00+02:00,96.53734063,772.298725,579.2240438,193.0746813,386.1493625,386.1493625,96.53734063,772.298725,675.7613844,482.6867031,289.6120219
2030,sc2015,04-14 11:00:00+02:00,96.00039588,768.0031663,576.0023751,192.0007917,384.0015834,384.0015834,96.00039588,768.0031663,672.0027706,480.0019793,288.0011876
2030,sc2015,04-14 12:00:00+02:00,95.79837813,766.387025,574.7902688,191.5967563,383.1935125,383.1935125,95.79837813,766.387025,670.5886469,478.9918906,287.3951344
2030,sc2015,04-14 13:00:00+02:00,93.02394481,744.1915581,558.1436688,186.0478896,372.0957791,372.0957791,93.02394481,744.1915581,651.1676138,465.1197239,279.0718343
2030,sc2015,04-14 14:00:00+02:00,91.24113225,729.9290581,547.4467938,182.4822646,364.9645291,364.9645291,91.24113225,729.9290581,638.6879263,456.2056614,273.7233968
2030,sc2015,04-14 15:00:00+02:00,90.94053125,727.52425,545.6431875,181.8810625,363.762125,363.762125,90.94053125,727.52425,636.5837188,454.7026563,272.8215938
2030,sc2015,04-14 16:00:00+02:00,89.27242288,714.1793831,535.6345375,178.5448458,357.0896916,357.0896916,89.27242288,714.1793831,624.9069604,446.3621145,267.8172687
2030,sc2015,04-14 17:00:00+02:00,87.29749794,698.3799831,523.7849875,174.5949959,349.1899916,349.1899916,87.29749794,698.3799831,611.0824853,436.4874896,261.8924937
2030,sc2015,04-14 18:00:00+02:00,87.49079588,699.9263669,524.9447751,174.9815917,349.9631834,349.9631834,87.49079588,699.9263669,612.4355709,437.4539793,262.4723876
2030,sc2015,04-14 19:00:00+02:00,92.43931663,739.5145331,554.6359,184.8786333,369.7572666,369.7572666,92.43931663,739.5145331,647.0752169,462.1965833,277.3179499
2030,sc2015,04-14 20:00:00+02:00,99.48724475,795.8979588,596.9234688,198.9744896,397.9489791,397.9489791,99.48724475,795.8979588,696.4107138,497.4362239,298.4617343
2030,sc2015,04-14 21:00:00+02:00,92.0860875,736.6887,552.516525,184.172175,368.34435,368.34435,92.0860875,736.6887,644.6026125,460.4304375,276.2582625
2030,sc2015,04-14 22:00:00+02:00,83.97251038,671.7800831,503.8350625,167.9450208,335.8900416,335.8900416,83.97251038,671.7800831,587.8075729,419.862552,251.9175312
2030,sc2015,04-14 23:00:00+02:00,77.94494275,623.5595418,467.6696564,155.8898854,311.7797709,311.7797709,77.94494275,623.5595418,545.614599,389.7247136,233.8348282
2030,sc2015,04-15 00:00:00+02:00,73.13939063,585.115125,438.8363438,146.2787813,292.5575625,292.5575625,73.13939063,585.115125,511.9757344,365.6969531,219.4181719
2030,sc2015,04-15 01:00:00+02:00,70.12334588,560.9867668,420.7400751,140.2466917,280.4933834,280.4933834,70.12334588,560.9867668,490.8634209,350.6167293,210.3700376
2030,sc2015,04-15 02:00:00+02:00,68.97828956,551.8263168,413.8697376,137.9565792,275.9131584,275.9131584,68.97828956,551.8263168,482.8480271,344.891448,206.9348688
2030,sc2015,04-15 03:00:00+02:00,68.76018544,550.0814833,412.5611125,137.5203708,275.0407416,275.0407416,68.76018544,550.0814833,481.3212979,343.800927,206.2805562
2030,sc2015,04-15 04:00:00+02:00,69.45987188,555.678975,416.7592313,138.9197438,277.8394875,277.8394875,69.45987188,555.678975,486.2191031,347.2993594,208.3796156
2030,sc2015,04-15 05:00:00+02:00,75.57782288,604.6225833,453.4669375,151.1556458,302.3112916,302.3112916,75.57782288,604.6225833,529.0447604,377.8891145,226.7334687
2030,sc2015,04-15 06:00:00+02:00,85.09585,680.7668,510.5751,170.1917,340.3834,340.3834,85.09585,680.7668,595.67095,425.47925,255.28755
2030,sc2015,04-15 07:00:00+02:00,92.06370625,736.50965,552.3822375,184.1274125,368.254825,368.254825,92.06370625,736.50965,644.4459438,460.3185313,276.1911188
2030,sc2015,04-15 08:00:00+02:00,95.74739375,765.97915,574.4843625,191.4947875,382.989575,382.989575,95.74739375,765.97915,670.2317563,478.7369688,287.2421813
2030,sc2015,04-15 09:00:00+02:00,97.61549169,780.9239331,585.69295,195.2309834,390.4619666,390.4619666,97.61549169,780.9239331,683.3084419,488.0774583,292.8464749
2030,sc2015,04-15 10:00:00+02:00,97.98924588,783.9139663,587.9354751,195.9784917,391.9569834,391.9569834,97.98924588,783.9139663,685.9247206,489.9462293,293.9677376
2030,sc2015,04-15 11:00:00+02:00,98.44655519,787.5724419,590.6793314,196.8931105,393.7862209,393.7862209,98.44655519,787.5724419,689.1258863,492.2327761,295.3396657
2030,sc2015,04-15 12:00:00+02:00,98.38127188,787.050175,590.2876313,196.7625438,393.5250875,393.5250875,98.38127188,787.050175,688.6689031,491.9063594,295.1438156
2030,sc2015,04-15 13:00:00+02:00,94.80580625,758.44645,568.8348375,189.6116125,379.223225,379.223225,94.80580625,758.44645,663.6406438,474.0290313,284.4174188
2030,sc2015,04-15 14:00:00+02:00,92.0370625,736.2965,552.222375,184.074125,368.14825,368.14825,92.0370625,736.2965,644.2594375,460.1853125,276.1111875
2030,sc2015,04-15 15:00:00+02:00,91.24232188,729.938575,547.4539313,182.4846438,364.9692875,364.9692875,91.24232188,729.938575,638.6962531,456.2116094,273.7269656
2030,sc2015,04-15 16:00:00+02:00,90.93612188,727.488975,545.6167313,181.8722438,363.7444875,363.7444875,90.93612188,727.488975,636.5528531,454.6806094,272.8083656
2030,sc2015,04-15 17:00:00+02:00,90.22818438,721.825475,541.3691063,180.4563688,360.9127375,360.9127375,90.22818438,721.825475,631.5972906,451.1409219,270.6845531
2030,sc2015,04-15 18:00:00+02:00,90.47251769,723.7801419,542.8351064,180.9450355,361.8900709,361.8900709,90.47251769,723.7801419,633.3076238,452.3625886,271.4175532
2030,sc2015,04-15 19:00:00+02:00,94.24969275,753.9975419,565.4981564,188.4993854,376.9987709,376.9987709,94.24969275,753.9975419,659.7478488,471.2484636,282.7490782
2030,sc2015,04-15 20:00:00+02:00,99.68383019,797.4706419,598.1029814,199.3676605,398.7353209,398.7353209,99.68383019,797.4706419,697.7868113,498.4191511,299.0514907
2030,sc2015,04-15 21:00:00+02:00,92.69086981,741.5269581,556.1452188,185.3817396,370.7634791,370.7634791,92.69086981,741.5269581,648.8360888,463.4543489,278.0726093
2030,sc2015,04-15 22:00:00+02:00,84.51397088,676.1117669,507.0838251,169.0279417,338.0558834,338.0558834,84.51397088,676.1117669,591.5977959,422.5698543,253.5419126
2030,sc2015,04-15 23:00:00+02:00,78.06911775,624.5529418,468.4147064,156.1382354,312.2764709,312.2764709,78.06911775,624.5529418,546.483824,390.3455886,234.2073532
2030,sc2015,04-16 00:00:00+02:00,72.7267875,581.8143,436.360725,145.453575,290.90715,290.90715,72.7267875,581.8143,509.0875125,363.6339375,218.1803625
2030,sc2015,04-16 01:00:00+02:00,69.511899,556.0951918,417.0713939,139.0237979,278.0475959,278.0475959,69.511899,556.0951918,486.5832928,347.5594949,208.5356969
2030,sc2015,04-16 02:00:00+02:00,68.168825,545.3506,409.01295,136.33765,272.6753,272.6753,68.168825,545.3506,477.181775,340.844125,204.506475
2030,sc2015,04-16 03:00:00+02:00,67.92640419,543.4112333,407.558425,135.8528084,271.7056166,271.7056166,67.92640419,543.4112333,475.4848291,339.6320208,203.7792124
2030,sc2015,04-16 04:00:00+02:00,68.62876775,549.0301418,411.7726064,137.2575355,274.5150709,274.5150709,68.62876775,549.0301418,480.4013741,343.1438386,205.8863032
2030,sc2015,04-16 05:00:00+02:00,74.54947813,596.395825,447.2968688,149.0989563,298.1979125,298.1979125,74.54947813,596.395825,521.8463469,372.7473906,223.6484344
2030,sc2015,04-16 06:00:00+02:00,84.57359894,676.5887919,507.4415939,169.147198,338.2943959,338.2943959,84.57359894,676.5887919,592.0151928,422.8679948,253.7207969
2030,sc2015,04-16 07:00:00+02:00,91.88530625,735.08245,551.3118375,183.7706125,367.541225,367.541225,91.88530625,735.08245,643.1971438,459.4265313,275.6559188
2030,sc2015,04-16 08:00:00+02:00,95.46713963,763.7371169,572.8028376,190.9342792,381.8685584,381.8685584,95.46713963,763.7371169,668.2699769,477.335698,286.4014188
2030,sc2015,04-16 09:00:00+02:00,96.63870213,773.1096163,579.8322126,193.2774042,386.5548084,386.5548084,96.63870213,773.1096163,676.4709144,483.1935105,289.9161063
2030,sc2015,04-16 10:00:00+02:00,97.39863338,779.1890669,584.3918001,194.7972667,389.5945334,389.5945334,97.39863338,779.1890669,681.7904331,486.9931668,292.1959001
2030,sc2015,04-16 11:00:00+02:00,97.4890375,779.9123,584.934225,194.978075,389.95615,389.95615,97.4890375,779.9123,682.4232625,487.4451875,292.4671125
2030,sc2015,04-16 12:00:00+02:00,96.46131563,771.690525,578.7678938,192.9226313,385.8452625,385.8452625,96.46131563,771.690525,675.2292094,482.3065781,289.3839469
2030,sc2015,04-16 13:00:00+02:00,92.405351,739.2428081,554.4321063,184.8107021,369.6214041,369.6214041,92.405351,739.2428081,646.8374575,462.0267551,277.2160531
2030,sc2015,04-16 14:00:00+02:00,88.65264163,709.2211331,531.91585,177.3052833,354.6105666,354.6105666,88.65264163,709.2211331,620.5684916,443.2632083,265.9579249
2030,sc2015,04-16 15:00:00+02:00,88.0356625,704.2853,528.213975,176.071325,352.14265,352.14265,88.0356625,704.2853,616.2496375,440.1783125,264.1069875
2030,sc2015,04-16 16:00:00+02:00,88.34190213,706.7352169,530.0514126,176.6838042,353.3676084,353.3676084,88.34190213,706.7352169,618.3933146,441.7095105,265.0257063
2030,sc2015,04-16 17:00:00+02:00,88.21503225,705.7202581,529.2901938,176.4300646,352.8601291,352.8601291,88.21503225,705.7202581,617.505226,441.0751614,264.6450968
2030,sc2015,04-16 18:00:00+02:00,88.76403338,710.1122669,532.5842001,177.5280667,355.0561334,355.0561334,88.76403338,710.1122669,621.3482334,443.8201668,266.2921001
2030,sc2015,04-16 19:00:00+02:00,92.59944481,740.7955581,555.5966688,185.1988896,370.3977791,370.3977791,92.59944481,740.7955581,648.1961138,462.9972239,277.7983343
2030,sc2015,04-16 20:00:00+02:00,99.70435313,797.634825,598.2261188,199.4087063,398.8174125,398.8174125,99.70435313,797.634825,697.9304719,498.5217656,299.1130594
2030,sc2015,04-16 21:00:00+02:00,92.61092813,740.887425,555.6655688,185.2218563,370.4437125,370.4437125,92.61092813,740.887425,648.2764969,463.0546406,277.8327844
2030,sc2015,04-16 22:00:00+02:00,84.65248231,677.2198581,507.9148938,169.3049646,338.6099291,338.6099291,84.65248231,677.2198581,592.5673759,423.2624114,253.9574468
2030,sc2015,04-16 23:00:00+02:00,78.471474,627.7717919,470.8288439,156.9429479,313.8858959,313.8858959,78.471474,627.7717919,549.3003178,392.3573699,235.4144219
2030,sc2015,04-17 00:00:00+02:00,73.26785313,586.142825,439.6071188,146.5357063,293.0714125,293.0714125,73.26785313,586.142825,512.8749719,366.3392656,219.8035594
2030,sc2015,04-17 01:00:00+02:00,69.73740413,557.8992333,418.424425,139.4748083,278.9496166,278.9496166,69.73740413,557.8992333,488.1618291,348.6870208,209.2122124
2030,sc2015,04-17 02:00:00+02:00,68.25675413,546.0540333,409.540525,136.5135083,273.0270166,273.0270166,68.25675413,546.0540333,477.7972791,341.2837708,204.7702624
2030,sc2015,04-17 03:00:00+02:00,67.7604625,542.0837,406.562775,135.520925,271.04185,271.04185,67.7604625,542.0837,474.3232375,338.8023125,203.2813875
2030,sc2015,04-17 04:00:00+02:00,68.80641463,550.4513168,412.8384876,137.6128293,275.2256584,275.2256584,68.80641463,550.4513168,481.6449022,344.0320729,206.4192438
2030,sc2015,04-17 05:00:00+02:00,74.94915206,599.5932168,449.6949126,149.8983042,299.7966084,299.7966084,74.94915206,599.5932168,524.6440646,374.7457605,224.8474563
2030,sc2015,04-17 06:00:00+02:00,84.96847606,679.7478081,509.8108563,169.9369521,339.8739041,339.8739041,84.96847606,679.7478081,594.7793322,424.8423802,254.9054281
2030,sc2015,04-17 07:00:00+02:00,91.22251981,729.7801581,547.3351188,182.4450396,364.8900791,364.8900791,91.22251981,729.7801581,638.5576388,456.1125989,273.6675593
2030,sc2015,04-17 08:00:00+02:00,94.85173019,758.8138419,569.1103814,189.7034605,379.4069209,379.4069209,94.85173019,758.8138419,663.9621113,474.2586511,284.5551907
2030,sc2015,04-17 09:00:00+02:00,95.24941463,761.9953169,571.4964876,190.4988292,380.9976584,380.9976584,95.24941463,761.9953169,666.7459019,476.247073,285.7482438
2030,sc2015,04-17 10:00:00+02:00,94.87063019,758.9650419,569.2237814,189.7412605,379.4825209,379.4825209,94.87063019,758.9650419,664.0944113,474.3531511,284.6118907
2030,sc2015,04-17 11:00:00+02:00,94.49789588,755.9831669,566.9873751,188.9957917,377.9915834,377.9915834,94.49789588,755.9831669,661.4852706,472.4894793,283.4936876
2030,sc2015,04-17 12:00:00+02:00,93.14849275,745.1879419,558.8909564,186.2969854,372.5939709,372.5939709,93.14849275,745.1879419,652.0394488,465.7424636,279.4454782
2030,sc2015,04-17 13:00:00+02:00,88.92753438,711.420275,533.5652063,177.8550688,355.7101375,355.7101375,88.92753438,711.420275,622.4927406,444.6376719,266.7826031
