Scenario,Period,LoadLevel,Coal,ESS,Gas,Nuclear,Oil,RES
sc01,y2030,2030-01-01T03:00:00+01:00,0.0,-13.638465376015294,-86.18489754588592,7.3572170861074255,0.0,72.75409129835285
sc01,y2030,2030-01-01T07:00:00+01:00,0.0,-13.638465376015294,-87.39012850213592,7.3572170861074255,0.0,-57.40946955464699
sc01,y2030,2030-01-01T11:00:00+01:00,0.0,22.89110124411,-85.51780164801092,7.3572170861074255,0.0,-58.598007054647
sc01,y2030,2030-01-01T15:00:00+01:00,0.0,-13.638465376015294,-18.562704652635702,7.3572170861074255,0.0,-24.064032054647015
sc01,y2030,2030-01-01T19:00:00+01:00,0.0,-13.638465376015294,157.8186575418644,7.3572170861074255,0.0,-87.731163304647
sc01,y2030,2030-01-01T23:00:00+01:00,0.0,-13.638465376015294,65.20733649186506,7.3572170861074255,0.0,-83.688394554647
sc01,y2030,2030-01-02T03:00:00+01:00,0.0,-13.638465376015294,-50.518282030135666,7.3572170861074255,0.0,-91.38650080464701
sc01,y2030,2030-01-02T07:00:00+01:00,0.0,-13.638465376015294,116.5627792778643,7.3572170861074255,0.0,-90.138000804647
sc01,y2030,2030-01-02T11:00:00+01:00,0.0,-13.638465376015294,306.73136581311485,7.3572170861074255,0.0,-70.64949455464699
sc01,y2030,2030-01-02T15:00:00+01:00,0.0,-13.638465376015294,317.5426041773648,7.3572170861074255,0.0,-63.734194554647004
sc01,y2030,2030-01-02T19:00:00+01:00,0.0,-13.638465376015294,421.050559266614,7.3572170861074255,0.0,-111.72125080464698
sc01,y2030,2030-01-02T23:00:00+01:00,0.0,-13.638465376015294,239.78120945611414,7.3572170861074255,0.0,-120.11445080464699
sc01,y2030,2030-01-03T03:00:00+01:00,0.0,-13.638465376015294,78.48436249636431,7.3572170861074255,0.0,-113.502082054647
sc01,y2030,2030-01-03T07:00:00+01:00,0.0,-13.638465376015294,217.01814093361452,7.3572170861074255,0.0,-93.39889455464703
sc01,y2030,2030-01-03T11:00:00+01:00,0.0,52.646770214443166,287.2594383191557,7.3572170861074255,0.0,-46.869850804647015
sc01,y2030,2030-01-03T15:00:00+01:00,0.0,-13.638465376015294,315.0368438456148,7.3572170861074255,0.0,-12.518213304646963
sc01,y2030,2030-01-03T19:00:00+01:00,0.0,-13.638465376015294,393.2866325343646,7.3572170861074255,0.0,-42.66730705464698
sc01,y2030,2030-01-03T23:00:00+01:00,0.0,30.197291397398484,138.1379120869517,7.3572170861074255,0.0,-39.226807054647026
sc01,y2030,2030-01-04T03:00:00+01:00,0.0,-13.638465376015294,17.577252198364974,7.3572170861074255,0.0,-39.54845080464706
sc01,y2030,2030-01-04T07:00:00+01:00,0.0,-13.638465376015294,173.72209322961487,7.3572170861074255,0.0,-37.47880080464705
sc01,y2030,2030-01-04T11:00:00+01:00,0.0,-13.638465376015294,336.5435035841156,7.3572170861074255,0.0,-19.593450804647034
sc01,y2030,2030-01-04T15:00:00+01:00,0.0,-13.638465376015294,314.8107152596152,7.3572170861074255,0.0,-4.6853758046470375
sc01,y2030,2030-01-04T19:00:00+01:00,0.0,-13.638465376015294,417.894896024865,7.3572170861074255,0.0,-67.49895705464704
sc01,y2030,2030-01-04T23:00:00+01:00,0.0,-13.638465376015294,239.2521322306157,7.3572170861074255,0.0,-95.55567580464708
sc01,y2030,2030-01-05T03:00:00+01:00,0.0,-13.638465376015294,117.77364360711523,7.3572170861074255,0.0,-135.58505080464707
sc01,y2030,2030-01-05T07:00:00+01:00,0.0,-13.638465376015294,274.0554067516156,7.3572170861074255,0.0,-137.56324455464707
sc01,y2030,2030-01-05T11:00:00+01:00,0.0,-13.638465376015294,410.28354607611544,7.3572170861074255,0.0,-99.036700804647
sc01,y2030,2030-01-05T15:00:00+01:00,0.0,-13.638465376015294,355.31394975061596,7.3572170861074255,0.0,-70.18961330464703
sc01,y2030,2030-01-05T19:00:00+01:00,0.0,-13.638465376015294,429.09968111261554,7.3572170861074255,0.0,-117.30036955464703
sc01,y2030,2030-01-05T23:00:00+01:00,0.0,-13.638465376015294,234.4777428096163,7.3572170861074255,0.0,-120.47858830464706
sc01,y2030,2030-01-06T03:00:00+01:00,0.0,-13.638465376015294,39.79466266336563,7.3572170861074255,0.0,-98.77138205464705
sc01,y2030,2030-01-06T07:00:00+01:00,0.0,-13.638465376015294,31.677866732115476,7.3572170861074255,0.0,-84.45460080464706
sc01,y2030,2030-01-06T11:00:00+01:00,0.0,-13.638465376015294,172.86253039161494,7.3572170861074255,0.0,-74.86065080464704
sc01,y2030,2030-01-06T15:00:00+01:00,0.0,-13.638465376015294,170.95634268411544,7.3572170861074255,0.0,-71.90083205464704
sc01,y2030,2030-01-06T19:00:00+01:00,0.0,-13.638465376015294,294.0729121606158,7.3572170861074255,0.0,-116.74938830464703
sc01,y2030,2030-01-06T23:00:00+01:00,0.0,-13.638465376015294,144.1434512008654,7.3572170861074255,0.0,-103.91921330464709
sc01,y2030,2030-01-07T03:00:00+01:00,0.0,-13.638465376015294,8.79092468461603,7.3572170861074255,0.0,-124.28697580464708
sc01,y2030,2030-01-07T07:00:00+01:00,0.0,-13.638465376015294,22.722520615615196,7.3572170861074255,0.0,-148.77723830464708
sc01,y2030,2030-01-07T11:00:00+01:00,0.0,-13.638465376015294,145.38508696261567,7.3572170861074255,0.0,-125.70718205464703
sc01,y2030,2030-01-07T15:00:00+01:00,0.0,-13.638465376015294,151.24881947661567,7.3572170861074255,0.0,-105.58648205464705
