Scenario,Period,LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9
sc01,y2030,2030-04-12T15:00:00+02:00,0.0,-0.1665554097793427,-0.14569782322179958,-0.1310711073490085,-0.3335569885515077,-0.10719999999999996,-0.16592191053047656,-0.15685892679412738,-0.17443331610784174
sc01,y2030,2030-04-12T19:00:00+02:00,0.0,-0.1628428205035637,-0.14560340589456122,-0.1370600071597643,-0.3376812063997634,-0.10719999999999996,-0.16631245266358996,-0.15795380222931632,-0.1767633136187008
sc01,y2030,2030-04-12T23:00:00+02:00,0.0,-0.16417478657868134,-0.13808830944215567,-0.11682372076277359,-0.2908556002527729,-0.09950996781404964,-0.14949964080093348,-0.1413899276708559,-0.15577405053713145
sc01,y2030,2030-04-13T03:00:00+02:00,0.0,-0.14292072802892997,-0.11805052670484062,-0.0946529113280068,-0.25259541981050604,-0.08582813447104964,-0.130162980537756,-0.1221141854232266,-0.1336186167531359
sc01,y2030,2030-04-13T07:00:00+02:00,0.0,-0.15626369095536607,-0.1453721250445903,-0.14741706192665371,-0.3451880869516528,-0.10719999999999996,-0.16708984736262344,-0.15992807297103862,-0.18089614779022334
sc01,y2030,2030-04-13T11:00:00+02:00,0.0,-0.1552915912087498,-0.14350519953157437,-0.1416133542232707,-0.3519792069307699,-0.10719999999999996,-0.169649132668116,-0.16119477999019294,-0.18161608384986638
sc01,y2030,2030-04-13T15:00:00+02:00,0.0,-0.1786573935043383,-0.14707012801374297,-0.11609798316681741,-0.31517304512181665,-0.1070165692317997,-0.16259118658142757,-0.15224210721117926,-0.16628325273962075
sc01,y2030,2030-04-13T19:00:00+02:00,0.0,-0.17528020929204047,-0.1474864502736457,-0.12326637849618138,-0.31900759315118066,-0.10719999999999996,-0.16291448397005248,-0.1534524221834206,-0.16886426090474904
sc01,y2030,2030-04-13T23:00:00+02:00,0.0,-0.1738669415374634,-0.1509580679880611,-0.13958215544488972,-0.30970334141738887,-0.10719999999999996,-0.15838496770545873,-0.15200323523509773,-0.1695420595418855
sc01,y2030,2030-04-14T03:00:00+02:00,0.0,-0.12770010766500794,-0.10308402159161778,-0.07668518457081652,-0.22496475046331588,-0.0757903752528617,-0.11630429985714263,-0.10800892438566323,-0.1171467481752344
sc01,y2030,2030-04-14T07:00:00+02:00,0.0,-0.17337641016740513,-0.1513078684254594,-0.14182314351608882,-0.30912512537358805,-0.10719999999999996,-0.15795338622708854,-0.15195517184314733,-0.16982831107607987
sc01,y2030,2030-04-14T11:00:00+02:00,0.0,-0.17560995543164948,-0.14971511582538666,-0.1316192123904274,-0.3117579268104267,-0.10719999999999996,-0.15991851391043932,-0.1521740197507322,-0.16852491684514082
sc01,y2030,2030-04-14T15:00:00+02:00,0.0,-0.17347894636545025,-0.1512347493345383,-0.14135470782945636,-0.30924599037445555,-0.10719999999999996,-0.15804360008113116,-0.15196521857755174,-0.16976847567089837
sc01,y2030,2030-04-14T19:00:00+02:00,0.0,-0.1488974516649284,-0.12028716186608812,-0.08937169166945869,-0.26207918153695786,-0.08835451052004961,-0.13553903806846135,-0.12587455883740217,-0.13651213492526915
sc01,y2030,2030-04-14T23:00:00+02:00,0.0,-0.17147296022299385,-0.15266522835273966,-0.15051903717496318,-0.30688142526246254,-0.10719999999999996,-0.15627868447738225,-0.1517686674393035,-0.17093907687207666
sc01,y2030,2030-04-15T03:00:00+02:00,0.0,-0.1146617866832762,-0.09205828101866809,-0.0673763814925652,-0.20196925538006427,-0.06788958058608752,-0.10446512441913458,-0.0968028979498321,-0.10479905225060215
sc01,y2030,2030-04-15T07:00:00+02:00,0.0,-0.16917676737533394,-0.15430265526933473,-0.1610091732281047,-0.30417477771560386,-0.10719999999999996,-0.15425843791522853,-0.15154368117571382,-0.17227902935000627
sc01,y2030,2030-04-15T11:00:00+02:00,0.0,-0.15587093626278903,-0.13267114901534383,-0.11633404346833642,-0.27681247824583566,-0.09510202319604955,-0.14198854285109297,-0.1350370714831215,-0.14948596742613618
sc01,y2030,2030-04-15T15:00:00+02:00,0.0,-0.1706897235727467,-0.1532237584273073,-0.15409724664052837,-0.30595818156552745,-0.10719999999999996,-0.15558957374459204,-0.1516919241113197,-0.17139613773815743
sc01,y2030,2030-04-15T19:00:00+02:00,0.0,-0.17247090406143295,-0.15059025349434574,-0.1413397193571031,-0.3075461542971023,-0.10666999913754971,-0.15713203097257056,-0.1512004248282508,-0.16901801755493162
sc01,y2030,2030-04-15T23:00:00+02:00,0.0,-0.1639423085614098,-0.14445468889221136,-0.13889905260050472,-0.2929083851930041,-0.10192046854367476,-0.14940729761516192,-0.14439629495181983,-0.16199828881970046
sc01,y2030,2030-04-16T03:00:00+02:00,0.0,-0.16917645163061024,-0.154302880421068,-0.16101061567506503,-0.30417440551756436,-0.10719999999999996,-0.1542581601252726,-0.15154365024245386,-0.17227921360456255
sc01,y2030,2030-04-16T07:00:00+02:00,0.0,-0.14606057277697637,-0.1456827017950335,-0.1661572179878128,-0.35475515321281215,-0.10719999999999996,-0.16740284185304732,-0.1626337994550784,-0.18726556692239904
sc01,y2030,2030-04-16T11:00:00+02:00,0.0,-0.13814902579684007,-0.14259356594129446,-0.1673631317645372,-0.37249711399953656,-0.10719999999999996,-0.17208684884268077,-0.1665033237411344,-0.19240301392140546
sc01,y2030,2030-04-16T15:00:00+02:00,0.0,-0.1573613718744853,-0.14544345435686146,-0.14582008175888306,-0.3438341107163825,-0.10719999999999996,-0.16691647550558275,-0.15958126180597088,-0.1802046614110946
sc01,y2030,2030-04-16T19:00:00+02:00,0.0,-0.15907293339705486,-0.14612762936367085,-0.1456227444854128,-0.3399466335104122,-0.10719999999999996,-0.16588197072106214,-0.1587356919251035,-0.17909229381344627
sc01,y2030,2030-04-16T23:00:00+02:00,0.0,-0.17109563649198378,-0.15120631241848392,-0.14532805457539744,-0.3117937982153969,-0.10719999999999996,-0.1582513973032973,-0.1526509613051621,-0.1712623072414079
sc01,y2030,2030-04-17T03:00:00+02:00,0.0,-0.16029444102374546,-0.1407031505065801,-0.13403507156898598,-0.28622449148648554,-0.09945077890329967,-0.14608286304522777,-0.1409353429718465,-0.15788893903918844
sc01,y2030,2030-04-17T07:00:00+02:00,0.0,-0.14005362865736304,-0.14445404260283512,-0.17154188275593252,-0.36476361577843197,-0.10719999999999996,-0.16946970078189016,-0.1649776601064834,-0.1910996435295682
sc01,y2030,2030-04-17T11:00:00+02:00,0.0,-0.13245847809538924,-0.14173517212081843,-0.17368687644351777,-0.3810311410185172,-0.10719999999999996,-0.1736373178001529,-0.16856118096025474,-0.19601692267623383
sc01,y2030,2030-04-17T15:00:00+02:00,0.0,-0.14187341416328159,-0.14369303844494263,-0.16537586611261124,-0.36524482466761077,-0.10719999999999996,-0.1703549802433919,-0.16487045312565307,-0.1900056968437407
sc01,y2030,2030-04-17T19:00:00+02:00,0.0,-0.1372629465741626,-0.1437040724526717,-0.17332651676163202,-0.3699687572766315,-0.10719999999999996,-0.17066887337412018,-0.16616187454353315,-0.19289154727596292
sc01,y2030,2030-04-17T23:00:00+02:00,0.0,-0.1564608595151813,-0.1493911571190798,-0.16316165455507048,-0.3325247106200697,-0.10719999999999996,-0.16171543756544837,-0.1577345254440803,-0.18053304618900246
sc01,y2030,2030-04-18T03:00:00+02:00,0.0,-0.17081505560802435,-0.15291930048055513,-0.1526639836529955,-0.30677272247549503,-0.10719999999999996,-0.1559867094554872,-0.1518186255668117,-0.1713358253436419
sc01,y2030,2030-04-18T07:00:00+02:00,0.0,-0.1359471294046828,-0.14377038256933217,-0.17584836241449353,-0.371121143929493,-0.10719999999999996,-0.1706742171654243,-0.16649684255237363,-0.19371139619075972
sc01,y2030,2030-04-18T11:00:00+02:00,0.0,-0.13461238300995304,-0.14155732636849283,-0.16928146768704266,-0.37935960805704205,-0.10719999999999996,-0.17372099945043162,-0.1680497275673858,-0.19467901714953295
sc01,y2030,2030-04-18T15:00:00+02:00,0.0,-0.15799150112058102,-0.14499377555915416,-0.14294001993112326,-0.34457790267112287,-0.10719999999999996,-0.1674713192715438,-0.15964317908590608,-0.17983696668197147
sc01,y2030,2030-04-18T19:00:00+02:00,0.0,-0.15721553765414775,-0.1454823527176463,-0.14622583025865055,-0.34386402240865,-0.10719999999999996,-0.1668749893695478,-0.15960160319591288,-0.18029364533523418
sc01,y2030,2030-04-18T23:00:00+02:00,0.0,-0.16861834383606955,-0.15032671087744642,-0.14605651857651947,-0.31707739857151873,-0.10719999999999996,-0.15960112814725314,-0.15381595643275503,-0.17286573507753444
sc01,y2030,2030-04-19T03:00:00+02:00,0.0,-0.16060329272730667,-0.13972728787578093,-0.1300633622985865,-0.28630500033358586,-0.09915702984267472,-0.14634092578518687,-0.14059646640352796,-0.1569667399272956
sc01,y2030,2030-04-19T07:00:00+02:00,0.0,-0.14542563010142406,-0.14457100743562945,-0.16279748197279842,-0.35885693260529794,-0.10719999999999996,-0.16893081197804505,-0.16340386505007487,-0.18772938145639206
sc01,y2030,2030-04-19T11:00:00+02:00,0.0,-0.14095835469483964,-0.14214625298129446,-0.1607554250095371,-0.3709845720920366,-0.10719999999999996,-0.17248321540293077,-0.16595080018488462,-0.19067083101278048
sc01,y2030,2030-04-19T15:00:00+02:00,0.0,-0.1459363395051625,-0.14361796879642164,-0.1581079487910071,-0.3612844967710065,-0.10719999999999996,-0.17016552012002628,-0.16376716496337695,-0.1874664686109162
sc01,y2030,2030-04-19T19:00:00+02:00,0.0,-0.1388265179062409,-0.14347533221162156,-0.16972981039563817,-0.3690642504731376,-0.10719999999999996,-0.17086251104359595,-0.16584360410265964,-0.1919262709998033
