Scenario,Period,LoadLevel,BrownLignite,CCGT_1,CCGT_2,CCGT_3,CCGT_4,DomesticCoal_Anthracite,ESS1,FuelOilGas,ImportedCoal_Bituminous,ImportedCoal_SubBituminous,Nuclear,OCGT_1,OCGT_2,OCGT_3,SolarPV_1,WindFarm_1
sc01,y2030,2030-01-01T03:00:00+01:00,0.0,0.0,0.059831168781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.016109823595000003,0.0,0.4,0.5575843684119995
sc01,y2030,2030-01-01T07:00:00+01:00,0.0,0.0,0.059831168781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.01128889977,0.0,0.0,0.4369301250000001
sc01,y2030,2030-01-01T11:00:00+01:00,0.0,0.0,0.06613169724250001,0.0,0.0,0.0,0.1461182664805012,0.0,0.0,0.0,3.0864000000000003,0.0,0.012477678725,0.0,0.13833067500000001,0.29384530000000003
sc01,y2030,2030-01-01T15:00:00+01:00,0.0,0.0669287283396156,0.07072216895125001,0.0,0.19543506119563547,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.013343805462500004,0.0,0.289666075,0.28064580000000006
sc01,y2030,2030-01-01T19:00:00+01:00,0.0,0.764059426389867,0.07242846357850004,0.0,0.1958970047636357,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.019570317994999996,0.0,0.04685812500000005,0.268785225
sc01,y2030,2030-01-01T23:00:00+01:00,0.0,0.39988169820986735,0.07242846357850005,0.0,0.19553401889363586,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.013665747845000006,0.0,0.0,0.331814425
sc01,y2030,2030-01-02T03:00:00+01:00,0.0,0.0,0.06755734056270005,0.0,0.14074149135300074,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.010308622523300011,0.0,0.0,0.301022
sc01,y2030,2030-01-02T07:00:00+01:00,0.0,0.6013473387686157,0.07560180936225003,0.0,0.19571805920763552,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.014264492332500007,0.0,0.0,0.306016
sc01,y2030,2030-01-02T11:00:00+01:00,0.0,1.3450605565658653,0.08426420458250011,0.0,0.19657730958863562,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.02170397507499993,0.0,0.13975262500000005,0.24421740000000003
sc01,y2030,2030-01-02T15:00:00+01:00,0.0,1.387051091050864,0.08426420458250011,0.0,0.19664995933563567,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.022885744299999924,0.0,0.27186155000000006,0.139769675
sc01,y2030,2030-01-02T19:00:00+01:00,0.0,1.7971539734783666,0.08426420458250011,0.0,0.19687750400263582,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.026587137562499884,0.0,0.03904350000000005,0.1806395
sc01,y2030,2030-01-02T23:00:00+01:00,0.0,1.0854980497558673,0.08310628872410006,0.0,0.19610019847063587,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.015100883433399975,0.0,0.0,0.18611020000000006
sc01,y2030,2030-01-03T03:00:00+01:00,0.0,0.4512569132458642,0.07700140798250002,0.0,0.19546624569163562,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.010893465624999966,0.0,0.0,0.21255967500000003
sc01,y2030,2030-01-03T07:00:00+01:00,0.0,0.994166077770867,0.08326228023570004,0.0,0.19611639719063545,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.015208391096799967,0.0,0.0,0.2929724249999999
sc01,y2030,2030-01-03T11:00:00+01:00,0.0,1.5273182767883673,0.08426420458250011,0.0,0.019266624964635604,0.0,0.17759999999999998,0.0,0.0,0.0,3.0864000000000003,0.0,0.026410171862499873,0.0,0.14456482500000004,0.33452377499999997
sc01,y2030,2030-01-03T15:00:00+01:00,0.0,1.373581069595864,0.08426420458250011,0.0,0.19684959138863567,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.026133092374999882,0.0,0.2896866250000001,0.32680852500000007
sc01,y2030,2030-01-03T19:00:00+01:00,0.0,1.6831763773558666,0.08426420458250011,0.0,0.19704672538363566,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.029339805374999903,0.0,0.04825722500000007,0.44764155000000005
sc01,y2030,2030-01-03T23:00:00+01:00,0.0,0.852634623235868,0.08401718346570004,0.0,0.19619478905763588,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.015728662241799966,0.0,0.0,0.509660775
sc01,y2030,2030-01-04T03:00:00+01:00,0.0,0.20670523464336915,0.07751631067550005,0.0,0.1955197150396355,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.011248330994499976,0.0,0.0,0.5083741999999998
sc01,y2030,2030-01-04T07:00:00+01:00,0.0,0.820088545985867,0.08376050925610005,0.0,0.1961681350846356,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.015551765151399978,0.0,0.0,0.5166527999999998
sc01,y2030,2030-01-04T11:00:00+01:00,0.0,1.458586468575867,0.08426420458250011,0.0,0.19690873656263586,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.027095187174999896,0.0,0.1391661750000001,0.4490280249999998
sc01,y2030,2030-01-04T15:00:00+01:00,0.0,1.3721382662908697,0.08426420458250011,0.0,0.19688076642463548,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.026640206299999913,0.0,0.28551535000000017,0.36231114999999975
