Scenario,Period,LoadLevel,Demand
sc01,y2030,2030-01-21T11:00:00+01:00,49.406285608874896
sc01,y2030,2030-01-21T15:00:00+01:00,49.55680874562472
sc01,y2030,2030-01-21T19:00:00+01:00,175.25704498887467
sc01,y2030,2030-01-21T23:00:00+01:00,70.02147987387457
sc01,y2030,2030-01-22T03:00:00+01:00,-43.47770036487532
sc01,y2030,2030-01-22T07:00:00+01:00,198.1581201001245
sc01,y2030,2030-01-22T11:00:00+01:00,377.4292546113745
sc01,y2030,2030-01-22T15:00:00+01:00,361.20840708562446
sc01,y2030,2030-01-22T19:00:00+01:00,402.42720495762455
sc01,y2030,2030-01-22T23:00:00+01:00,189.51749282862465
sc01,y2030,2030-01-23T03:00:00+01:00,41.005338883874856
sc01,y2030,2030-01-23T07:00:00+01:00,246.90084820762468
sc01,y2030,2030-01-23T11:00:00+01:00,409.6860023153747
sc01,y2030,2030-01-23T15:00:00+01:00,391.0588380358747
sc01,y2030,2030-01-23T19:00:00+01:00,429.5822483956247
sc01,y2030,2030-01-23T23:00:00+01:00,223.9013767878746
sc01,y2030,2030-01-24T03:00:00+01:00,79.64709394837473
sc01,y2030,2030-01-24T07:00:00+01:00,267.7443308898746
sc01,y2030,2030-01-24T11:00:00+01:00,420.75263431762505
sc01,y2030,2030-01-24T15:00:00+01:00,398.5665860383747
sc01,y2030,2030-01-24T19:00:00+01:00,444.8695036746251
sc01,y2030,2030-01-24T23:00:00+01:00,247.4183254193747
sc01,y2030,2030-01-25T03:00:00+01:00,100.70734263187501
sc01,y2030,2030-01-25T07:00:00+01:00,291.27239233012483
sc01,y2030,2030-01-25T11:00:00+01:00,440.35496318812557
sc01,y2030,2030-01-25T15:00:00+01:00,415.2943502908752
sc01,y2030,2030-01-25T19:00:00+01:00,461.8716644661256
sc01,y2030,2030-01-25T23:00:00+01:00,265.9287519278753
sc01,y2030,2030-01-26T03:00:00+01:00,115.43534366712584
sc01,y2030,2030-01-26T07:00:00+01:00,300.4900942293757
sc01,y2030,2030-01-26T11:00:00+01:00,449.7899090011256
sc01,y2030,2030-01-26T15:00:00+01:00,405.1982233683757
sc01,y2030,2030-01-26T19:00:00+01:00,433.10636654762584
sc01,y2030,2030-01-26T23:00:00+01:00,243.02197461912579
sc01,y2030,2030-01-27T03:00:00+01:00,73.96877411012588
sc01,y2030,2030-01-27T07:00:00+01:00,109.0698503903759
sc01,y2030,2030-01-27T11:00:00+01:00,258.0546455661256
sc01,y2030,2030-01-27T15:00:00+01:00,208.61623728412587
sc01,y2030,2030-01-27T19:00:00+01:00,285.55968523162574
