Scenario,Period,LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9
sc01,y2030,2030-01-16T15:00:00+01:00,0,-0.182581957456759,-0.145734001711203,-0.0883680976729457,-0.324108323145446,-0.1072,-0.168572329620317,-0.153358590923862,-0.163328971131337
sc01,y2030,2030-01-16T19:00:00+01:00,0,-0.169801905907088,-0.143613238834528,-0.1014264510582,-0.3440468011982,-0.1072,-0.17240468800573,-0.15810772997955,-0.171430890068895
sc01,y2030,2030-01-16T23:00:00+01:00,0,-0.177329211165302,-0.149313765096904,-0.113403041869077,-0.317633227714077,-0.1072,-0.163746712252612,-0.15281828569102,-0.166522485777687
sc01,y2030,2030-01-17T03:00:00+01:00,0,-0.172678113850733,-0.152483502795407,-0.135570486385204,-0.311899789010204,-0.1072,-0.159473820545531,-0.152339866952551,-0.169350215609597
sc01,y2030,2030-01-17T07:00:00+01:00,0,-0.178222276178292,-0.148384375964884,-0.10772940161619,-0.319791214918691,-0.1072,-0.165028386187179,-0.153089735715298,-0.165989362148816
sc01,y2030,2030-01-17T11:00:00+01:00,0,-0.155015161959653,-0.142638101452515,-0.123068225823131,-0.362243044170631,-0.1072,-0.17471266208322,-0.162774718152033,-0.180759622746362
sc01,y2030,2030-01-17T15:00:00+01:00,0,-0.16642549308272,-0.144110272529132,-0.109547998821596,-0.345829917911596,-0.1072,-0.171896829582865,-0.158770449514774,-0.173538954196571
sc01,y2030,2030-01-17T19:00:00+01:00,0,-0.147571601060188,-0.141321188820451,-0.130312884283349,-0.374125192778349,-0.1072,-0.177062248793252,-0.165586531682087,-0.185480976023466
sc01,y2030,2030-01-17T23:00:00+01:00,0,-0.144832198126937,-0.110315078325016,-0.0511363157176619,-0.256001009405162,-0.0830289690349983,-0.134034117096523,-0.119260241107539,-0.124431150206327
sc01,y2030,2030-01-18T03:00:00+01:00,0,-0.172776275559957,-0.152416605270549,-0.135102641013243,-0.312020793595743,-0.1072,-0.159564000211862,-0.152349964016436,-0.169290536192228
sc01,y2030,2030-01-18T07:00:00+01:00,0,-0.176580640699884,-0.148281284967678,-0.1101549282679,-0.3217943390829,-0.1072,-0.165277185926185,-0.153604973976975,-0.167024886611753
sc01,y2030,2030-01-18T11:00:00+01:00,0,-0.148962192915456,-0.141926804689176,-0.130548247716774,-0.370720323934274,-0.1072,-0.176106240044016,-0.164859905746694,-0.184587917859218
sc01,y2030,2030-01-18T15:00:00+01:00,0,-0.151118259225318,-0.142589739497433,-0.129693482388402,-0.366350942413402,-0.1072,-0.175020919962761,-0.163887852304601,-0.183211723837241
sc01,y2030,2030-01-18T19:00:00+01:00,0,-0.15443025320266,-0.142617673139533,-0.124004462457264,-0.362903023284764,-0.1072,-0.17477786673584,-0.162949168173067,-0.181128076561326
sc01,y2030,2030-01-18T23:00:00+01:00,0,-0.139510060481318,-0.105689421615307,-0.0471936393559638,-0.246528710658464,-0.0797666438384985,-0.129163904555619,-0.114634680430365,-0.119319252024795
sc01,y2030,2030-01-19T03:00:00+01:00,0,-0.172071030263962,-0.152897232199059,-0.138463887829686,-0.311151433017186,-0.1072,-0.158916102179078,-0.152277421441797,-0.169719304507914
sc01,y2030,2030-01-19T07:00:00+01:00,0,-0.168819991241748,-0.13817876321431,-0.0938196109488398,-0.30116929693634,-0.100505906166498,-0.155968724580849,-0.143574964007083,-0.15456706883586
sc01,y2030,2030-01-19T11:00:00+01:00,0,-0.171671882094622,-0.145007078417966,-0.104303137278513,-0.337558540271012,-0.1072,-0.170285915154402,-0.156806191214004,-0.170212200406106
sc01,y2030,2030-01-19T15:00:00+01:00,0,-0.179709711969307,-0.146588037162166,-0.0971821972687374,-0.324204065191237,-0.1072,-0.167520248973436,-0.15368092259906,-0.165109038487213
sc01,y2030,2030-01-19T19:00:00+01:00,0,-0.162012045646034,-0.144054823664185,-0.117048461977091,-0.350484558052091,-0.1072,-0.172246920454314,-0.160031511220523,-0.176316108454243
sc01,y2030,2030-01-19T23:00:00+01:00,0,-0.176201602933855,-0.150082233719121,-0.118777299019248,-0.316243217529248,-0.1072,-0.162710795871887,-0.152702298239813,-0.167208038285642
sc01,y2030,2030-01-20T03:00:00+01:00,0,-0.171356627806859,-0.153384099764879,-0.141868778304393,-0.310270784349392,-0.1072,-0.158259791597147,-0.152203936944911,-0.17015364010418
sc01,y2030,2030-01-20T07:00:00+01:00,0,-0.173051559906974,-0.152228998117329,-0.133790617226946,-0.312360138461946,-0.1072,-0.159816899696567,-0.152378280161612,-0.169123171430862
sc01,y2030,2030-01-20T11:00:00+01:00,0,-0.172822804313281,-0.148740749998367,-0.11877987128715,-0.32408774206215,-0.1072,-0.164846713353948,-0.154395029219913,-0.169373965684334
sc01,y2030,2030-01-20T15:00:00+01:00,0,-0.176478153699843,-0.149893763482101,-0.117459239336363,-0.316584123493863,-0.1072,-0.162964858824455,-0.152730744664091,-0.167039903588523
sc01,y2030,2030-01-20T19:00:00+01:00,0,-0.163486993730193,-0.147059501476964,-0.127735611899887,-0.339087903137386,-0.1072,-0.167836099673108,-0.157938192011847,-0.175296454386009
sc01,y2030,2030-01-20T23:00:00+01:00,0,-0.174402201547916,-0.151308531512228,-0.12735336775252,-0.31402508342002,-0.1072,-0.161057713450003,-0.152517209160006,-0.168302021197509
sc01,y2030,2030-01-21T03:00:00+01:00,0,-0.170321286600808,-0.154089688103539,-0.146803284527707,-0.308994512327707,-0.1072,-0.157308639531057,-0.152097440222427,-0.170783096986912
sc01,y2030,2030-01-21T07:00:00+01:00,0,-0.17023972713567,-0.154145271140798,-0.147192002460008,-0.308893973432508,-0.1072,-0.157233712102564,-0.15208905089594,-0.170832682734535
sc01,y2030,2030-01-21T11:00:00+01:00,0,-0.174377509515791,-0.151325359209259,-0.127471051641505,-0.313994645384005,-0.1072,-0.161035029264476,-0.152514669304126,-0.16831703322709
sc01,y2030,2030-01-21T15:00:00+01:00,0,-0.174381828689683,-0.151322415686821,-0.127450466198567,-0.313999969671067,-0.1072,-0.16103899720841,-0.152515113574017,-0.168314407292382
sc01,y2030,2030-01-21T19:00:00+01:00,0,-0.152837764432321,-0.118834934400063,-0.0626138959071849,-0.270800325284685,-0.0885536020464983,-0.141356271981727,-0.126989854468545,-0.133700370571887
sc01,y2030,2030-01-21T23:00:00+01:00,0,-0.174969049865884,-0.150922222576672,-0.124651730337711,-0.314723841132711,-0.1072,-0.161578468288407,-0.152575516010678,-0.167957394155538
sc01,y2030,2030-01-22T03:00:00+01:00,0,-0.171712260557282,-0.153141734908369,-0.140173808552154,-0.310709175214653,-0.1072,-0.158586505944198,-0.152240517853663,-0.169937425891211
