Scenario,Period,LoadLevel,Anthracit,CCGT,Cogeneration,Hydro_UGH,Oil,Onshore_wind,Solar_PV,Sub_bitumous
sc01,y2030,2030-01-24T23:00:00+01:00,8.0288,54.23217480266925,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-25T15:00:00+01:00,7.433074589315263,40.097822129290876,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-26T07:00:00+01:00,7.626844109585696,40.74372053019232,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-26T23:00:00+01:00,8.0288,47.12669191010583,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-27T15:00:00+01:00,0.0,35.47780724005496,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-28T07:00:00+01:00,1.3905484437468776,38.418738031364065,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-28T23:00:00+01:00,8.0288,53.35660502237323,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-29T15:00:00+01:00,7.8618872945422265,41.52719781338075,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-30T07:00:00+01:00,7.765079894315703,41.20450647929235,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-30T23:00:00+01:00,8.0288,54.232174802670485,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-31T15:00:00+01:00,7.861887294542195,41.52719781338065,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
