Scenario,Period,LoadLevel,Anthracit,CCGT,Cogeneration,Hydro_UGH,Oil,Onshore_wind,Solar_PV,Sub_bitumous
sc01,y2030,2030-01-24T23:00:00+01:00,501.8,3389.510925166828,66.13097849700002,5442.837450839,0.0,458.94755377399997,474.78737229,0.0
sc01,y2030,2030-01-25T15:00:00+01:00,464.5671618322039,2506.11388308068,66.13097849700002,5442.837450839,0.0,458.94755377399997,474.78737229,0.0
sc01,y2030,2030-01-26T07:00:00+01:00,476.677756849106,2546.4825331370203,66.13097849700002,5442.837450839,0.0,458.94755377399997,474.78737229,0.0
sc01,y2030,2030-01-26T23:00:00+01:00,501.8,2945.4182443816144,66.13097849700002,5442.837450839,0.0,458.947553774,474.78737229,0.0
sc01,y2030,2030-01-27T15:00:00+01:00,0.0,2217.362952503435,66.13097849700002,5442.837450839,0.0,458.947553774,474.78737229,0.0
sc01,y2030,2030-01-28T07:00:00+01:00,86.90927773417985,2401.171126960254,66.13097849700002,5442.837450839,0.0,458.94755377399997,474.78737229,0.0
sc01,y2030,2030-01-28T23:00:00+01:00,501.8,3334.7878138983274,66.13097849700002,5442.837450839,0.0,458.94755377399997,474.78737229,0.0
sc01,y2030,2030-01-29T15:00:00+01:00,491.36795590888914,2595.4498633362973,66.13097849700002,5442.837450839,0.0,458.94755377399997,474.78737229,0.0
sc01,y2030,2030-01-30T07:00:00+01:00,485.31749339473146,2575.281654955772,66.13097849700002,5442.837450839,0.0,458.94755377399997,474.78737229,0.0
sc01,y2030,2030-01-30T23:00:00+01:00,501.8,3389.510925166905,66.13097849700002,5442.837450839,0.0,458.94755377399997,474.78737229,0.0
sc01,y2030,2030-01-31T15:00:00+01:00,491.3679559088872,2595.449863336291,66.13097849700002,5442.837450839,0.0,458.94755377399997,474.78737229,0.0
