Scenario,Period,LoadLevel,Abancay_138_kV,Abancay_220_kV,Abancay_500_kV,Aceros_220_kV,Aeropuerto_220_kV,Aeropuerto_60_kV,Aguaytia(neutro)_138_kV,Aguaytia_138_kV,Aguaytia_22.9_kV,Aguaytia_220_kV,AltoPraderas_220_kV,Amarilis_138_kV,Ananea_138_kV,Antamina_220_kV,Aricota_138_kV,Aricota_66_kV,Asia_220_kV,Aucayacu_138_kV,Ayaviri_138_kV,Azangaro_138_kV,Azangaro_220_kV,Balnearios_220_kV,Balnearios_60_kV,Barsi_220_kV,Barsi_60_kV,Bellavista_138_kV,BeloHorizonte_220_kV,Botiflaca_138_kV,Brasil_500_kV,Bujama_60_kV,CAguila_220_kV,Cachimayo_138_kV,Caclic_220_kV,Cajamarca_220_kV,Cajamarquilla_220_kV,Callahuanca_220_kV,Callahuanca_60_kV,Callalli_138_kV,CampoVerde_138_kV,Cantera_220_kV,Carabayllo_220_kV,Carabayllo_500_kV,Carapongo_220_kV,Carapongo_500_kV,Carhuamayo_138_kV,Carhuamayo_220_kV,Carhuamayo_50_kV,Carhuaquero_138_kV,Carhuaquero_220_kV,Caripa_138_kV,Caudalosa_220_kV,Celendin_220_kV,Celendin_500_kV,CerroCorona_220_kV,CerroVerde_138_kV,CerroVerde_220_kV,Chaglla_220_kV,Chavarria_220_kV,Chavarria_60_kV,Chiclayo_220_kV,ChilcaCTM_220_kV,ChilcaREP_220_kV,Chilca_500_kV,Chilca_60_kV,Chillon_220_kV,Chillon_60_kV,Chimbote_138_kV,Chimbote_220_kV,Chimbote_500_kV,Chincha_220_kV,Chira_220_kV,Cobriza_69_kV,ColSur_500_kV,Colcabamba_220_kV,Colcabamba_500_kV,Combapata_138_kV,Condorcocha_138_kV,Conococha_220_kV,Constancia_220_kV,Cotaruse_220_kV,Cotaruse_500_kV,Cutervo_138_kV,Desierto_220_kV,Dolorespata_138_kV,Excelsior_50_kV,Felam_220_kV,Francoise_220_kV,Guadalupe_220_kV,Guadalupe_60_kV,Huachipa_60_kV,Huacho_220_kV,Huallanca_138_kV,Huampani_60_kV,Huancavelica_220_kV,Huancayo_60_kV,Huanta_69_kV,HuanucoNueva_138_kV,Huanuco_138_kV,Huanuco_220_kV,Huanuco_500_kV,Huanza_220_kV,Huarangal_60_kV,Huarmey_220_kV,Huayucachi_220_kV,Huayucachi_60_kV,Huinco_220_kV,Ica_220_kV,Ilo2_220_kV,Ilo3_138_kV,Ilo3_220_kV,IloELS_138_kV,Inambari_500_kV,Independencia_220_kV,Independencia_500_kV,Independencia_60_kV,Industriales_220_kV,Iquitos_220_kV,Jaen_138_kV,Jaen_500_kV,Juliaca_138_kV,Juliaca_220_kV,Kayra_138_kV,Kayra_220_kV,KimanAyllu_138_kV,KimanAyllu_220_kV,LaNinha_220_kV,LaNinha_500_kV,LaRamada_220_kV,LasBambas_220_kV,Lomera_220_kV,Lomera_60_kV,LosHeroes_220_kV,LosSauces_220_kV,Machahuay_69_kV,Machala_220_kV,Machupicchu_138_kV,Mainique1_500_kV,Malpaso_50_kV,Malvinas_220_kV,Manchay_220_kV,Manchay_60_kV,Mantaro_220_kV,Mara_II_500_kV,Mara_I_500_kV,Maravilla_138_kV,Marcona_220_kV,Marcona_60_kV,Matucana_220_kV,Mazuco_138_kV,MedioMundo_220_kV,MillSite_138_kV,Mirador_220_kV,Mirador_60_kV,Mirones_60_kV,Mollendo_138_kV,Mollepata_220_kV,Mollepata_69_kV,Montalvo_220_kV,Montalvo_500_kV,MoqueguaC_138_kV,Moquegua_138_kV,Moquegua_220_kV,Moyobamba_138_kV,Moyobamba_220_kV,Moyopampa_60_kV,Naranjal_60_kV,Nazca_220_kV,Nazca_60_kV,Oconha_500_kV,Olmos_220_kV,Onocora_220_kV,Onocora_500_kV,Oquendo_60_kV,Orcotuna_220_kV,Orcotuna_60_kV,OroyaCH_50_kV,Oroya_138_kV,Oroya_220_kV,Oroya_50_kV,PIndustrial_60_kV,Pachachaca_220_kV,Pachacutec_220_kV,Pachacutec_60_kV,Paquitzapango_500_kV,Paragsha_138_kV,Paragsha_220_kV,Paragsha_50_kV,Paramonga_220_kV,Paramonga_500_kV,Parinhas_220_kV,ParqueInd_138_kV,Picota_138_kV,PiedraBlanca_138_kV,PiuraEste_220_kV,PiuraOeste_220_kV,Piura_500_kV,Planicie_220_kV,Planicie_500_kV,Planicie_60_kV,Pomacocha_220_kV,Poroma_220_kV,Poroma_500_kV,Praderas_60_kV,Pucallpa_138_kV,Pucallpa_220_kV,Pucallpa_60_kV,PuebloNuevo_60_kV,PuentePiedra_60_kV,Puente_60_kV,PuertoMaldonado_138_kV,Puno_138_kV,Puno_220_kV,Putina_138_kV,Pzinc_50_kV,Quencoro_138_kV,Reparticion_138_kV,Reque_220_kV,SEPAEX_138_kV,SEPANU_138_kV,SPCC_138_kV,Salamanca_60_kV,SanBartolo_60_kV,SanGaban_138_kV,SanJose_220_kV,SanJose_500_kV,SanJuan_220_kV,SanJuan_60_kV,SanLuisCV_220_kV,SanLuis_220_kV,SanMiguel_220_kV,SanMiguel_60_kV,SanRafael_138_kV,San_Gaban_220_kV,SantaLorenza_138_kV,SantaRosaEDN_60_kV,SantaRosaLDS_60_kV,SantaRosa_220_kV,Santuario_138_kV,Socabaya_138_kV,Socabaya_220_kV,Suriray_138_kV,Suriray_220_kV,Tacna_66_kV,Talara_220_kV,Tambo40_500_kV,Tambo60_500_kV,Tamburco_138_kV,Tarapoto_138_kV,TiaMaria_220_kV,TingoMariaN_220_kV,TingoMaria_138_kV,TingoMaria_220_kV,Tintaya_138_kV,Tintaya_220_kV,Tocache_138_kV,Tocache_500_kV,Tomasiri_66_kV,Toquepala_138_kV,Totorani_138_kV,TrujilloNueva_220_kV,Trujillo_220_kV,Trujillo_500_kV,Tumbes_220_kV,Ventanilla_220_kV,Veracruz_500_kV,Viru_220_kV,Vizcarra_220_kV,YanangoNueva_220_kV,Yanango_220_kV,Yanango_500_kV,Yarabamba_220_kV,Yarabamba_500_kV,Yaupi_138_kV,Yuncan_138_kV,Yuncan_220_kV,Yuncan_500_kV,Yungas_220_kV,Yungas_500_kV,Zapallal_220_kV,Zapallal_60_kV,Zorritos_220_kV,nhanha_60_kV
sc01,y2030,2030-01-01T15:00:00+01:00,-0.24887656349610432,-0.18676044800300895,0.12561454832199104,-0.350925761916298,-0.1984315161070591,-0.1984315161070591,-0.036173944224521914,-0.06455434251710113,-0.03851964018018905,0.007318697526064177,-0.23685732335411425,-0.029257085939982108,-0.3705140023332678,-0.16732946313584418,-0.2259379297945301,-0.21626663824964942,-0.250149511160793,0.07396107066808488,-0.359096642279336,-0.35284178023283874,-0.35558355525131913,-0.25587893369174175,-0.30470330929163225,-0.21274896190457881,-0.2546790342938763,0.21646800035377844,1.5707963267948966,-0.34080115422266544,0.9962203067373929,-0.2959599506477142,0.004182106121294327,-0.3306759125014054,-0.15975570531411076,-0.23359607962204376,-0.18997697797395263,-0.1488208436124645,-0.13085906367138866,-0.31319314187864356,-0.1274775201179501,-0.28939016028892084,-0.16862076067873333,-0.1339926015369075,-0.18134996028653072,-0.12412401150306218,-0.11316585086539876,-0.06860615592275954,-0.14305640030984845,-0.2306533145121792,-0.241068366813733,-0.07854515866183043,-0.22067839106552412,0.10267631080388373,-0.1369336855211163,-0.24275565770989482,-0.2119016074472222,-0.19147790610269122,0.03554871171874052,-0.20397072302464103,-0.25708810474979926,-0.24805488167341005,-0.06807991732904783,-0.21994916041794843,-0.09922757373385793,-0.2688314245889183,-0.19084654375844723,-0.2368905693776071,-0.19426782447288837,-0.18371600546664713,-0.17417123764797582,-0.3188872262893854,-0.23097478839607422,-0.03923827487729681,0.05678446673739268,-0.017033154031599107,-0.08674045326260726,-0.3493458025996454,-0.08018711127924805,-0.1207866530708861,-0.43362018871412156,-0.26724307681974446,0.045131919505255524,-0.237785454913801,-0.3098721037977148,-0.33169176286722823,-0.10306838021526876,-0.26293407060148066,-0.08234773715199828,-0.22466037821474805,-0.23599637159811926,-0.24798778869018245,-0.13163172134167445,-0.13977612810777895,-0.17256222217248252,-0.11246734983032902,0.029885027898811867,-0.14696176111950643,-0.029301328787672665,-0.032515655439866675,-0.031644751379679814,-0.06440328688161512,-0.057816013739609984,-0.22137628131196596,-0.15937099358597084,0.03867297193474539,0.029430176333707925,-0.14196408848306175,-0.34139073558488775,-0.2438382659488778,-0.30509765910899644,-0.28245695164160556,-0.3533226672689964,0.6047887067373927,-0.3289719440510819,-0.12421662772879527,-0.388156251496655,-0.21910458255881649,-0.1766679840545904,-0.2735159676915204,0.06804476087888367,-0.3658019687609886,-0.34862429390093563,-0.3255347744684929,-0.270576821231298,-0.14054076152086115,-0.16470926052308466,-0.2281128935273431,-0.2178999870042846,-0.20932675894117914,-0.39853667717120467,-0.15627245465510464,-0.17663494663996793,-0.2561412790622557,-0.21920534578210615,-0.12243767691796004,-0.238191443999201,-0.06593509132300546,0.20030938673739263,0.01885826412040026,-0.20157072576153157,-0.2073078124488621,-0.23769238142723648,0.0,-0.009448732577690633,-0.009448732577690633,-0.36542044832045306,-0.27311739951913006,-0.3308928767489232,-0.12163502089761491,-0.294086732430356,-0.1356766473896931,-0.3682458026583515,-0.18470374078753693,-0.2060019065232046,-0.26024226468542166,-0.2062233261072728,-0.1265749031327208,-0.1586624872619662,-0.22556592942407994,-0.1719615270867383,-0.2892458024290774,-0.2887620803334747,-0.24325517816887787,-0.19823301039409036,-0.1766679840545904,-0.17195518891547934,-0.267433905312354,-0.29650489035871797,-0.2958329665628108,-0.16265835801023942,1.5707963267948966,-0.3502087722600138,-0.0378337759350138,-0.2635227311153283,0.027923086975658595,0.06270414840240934,-0.05165560687850368,-0.07893467958768507,-0.10582356647721025,-0.07992363732489371,0.03518693252854188,-0.12141567633344708,-0.21262044544916936,-0.23771150560719168,0.09779158673739263,-0.09453172272502264,-0.07120677303521483,-0.10316025800590856,-0.1379128397662266,0.01314194161179727,-0.18814401410382553,-0.33239468848117726,0.21269086302677342,0.02622166913326196,-0.22218958261103805,-0.22235417257523404,-0.21918618312111637,-0.20705930244065107,-0.12691371161452691,-0.2535732013343728,-0.14489811506899386,-0.25739288411317296,-0.15158699163035982,-0.296857344482764,-0.1365373705328723,-0.05384987053287227,-0.17164140661324567,-0.3713648250595025,-0.25635511454550386,-0.2842230124418035,-0.3513197163481636,-0.3605779587630842,-0.3403624049014857,-0.3613294909953926,-0.07385396135593392,-0.33017956974051765,-0.20623328645325212,-0.24529518212334533,-0.1078327737004221,-0.11159992432689858,-0.37496621756099646,-0.30342217822611506,-0.2889656155578235,-0.2648209769041663,-0.19131465053674823,-0.17207059089482812,-0.24337159366321304,-0.31348343757902253,-0.22942127691846226,-0.22099883206513748,-0.18312306748772755,-0.20793022291129648,-0.3380481014613663,1.2722504696399861,-0.04442993468754497,-0.23529184176343243,-0.25031903833664515,-0.2125105252513,-0.20728568974941086,-0.21323240542165767,-0.19988682051964513,-0.084246921854354,-0.11449099320768252,-0.29744228073245793,-0.182391553566291,-0.025229773262607225,0.09779158673739263,-0.25693440748128915,-0.2650886664074388,-0.2613287926056418,0.02520821643754889,0.054273404514222134,0.024934344138285658,-0.3664210052377648,-0.3736193405787376,0.12478608340851882,-0.14644979257769064,-0.26980121880581187,-0.2549393424491091,-0.3611051260607341,-0.21440176692421797,-0.21528148149484005,-0.19733590057769068,-0.238191443999201,-0.18983679335851478,-0.034415885521116296,-0.20982476284849927,-0.10426736843530549,-0.07503127864686965,-0.06969259388697546,-0.09253687954878886,-0.19838780809948653,-0.14529852394407827,0.0836112001552769,0.05428757132341189,-0.02103600173207143,0.06403576045121118,-0.11004111471320277,0.20233388161179722,-0.17397434506377585,-0.27100674101114786,-0.23780066261277422,-0.21269189136744537
sc01,y2030,2030-01-02T07:00:00+01:00,-0.2670552236197572,-0.20080495556811795,0.11157004075688204,-0.3330698131419252,-0.2023062552923247,-0.2023062552923247,-0.04764440658828395,-0.07981581625428857,-0.05035310147274474,0.0017053877061692368,-0.23764433335434876,-0.03366696886917686,-0.3958476378663698,-0.16762483195973688,-0.22570052367046878,-0.2169517688780469,-0.2467765237764563,0.06730793312111816,-0.3803693194875486,-0.3745597719517044,-0.37496573909345887,-0.25917630931686086,-0.31212877474709,-0.21765039688253407,-0.26376182511379964,0.20706978501561824,1.5707963267948966,-0.3396543832768195,1.000280926103458,-0.2956538146678289,0.0066334726988153125,-0.351417285148665,-0.15004373772697788,-0.2203852923533416,-0.19084204218512113,-0.14999897187561007,-0.13765158297797342,-0.3304636463096131,-0.1513162528807872,-0.28210479636846175,-0.16840408168123955,-0.12494253712473302,-0.18206370788499138,-0.11507263174028726,-0.11613289260986104,-0.06995841992222629,-0.14706223520483408,-0.21683944781083975,-0.21760743632833823,-0.08160678737360372,-0.2121752650868407,0.1345559214066585,-0.10505407491834151,-0.22984883110028353,-0.2259297941156555,-0.19715499892300858,0.03414153380534035,-0.20799677338408107,-0.26770767703289144,-0.21727609760801903,-0.05755078891288279,-0.21798366379467038,-0.0843856579785427,-0.26970296988741227,-0.1945888368852393,-0.24529908686309754,-0.18335311091652162,-0.1682784460640112,-0.15593151281058604,-0.3079177109871649,-0.17066434032238909,-0.041871167742152604,0.06084508610345796,-0.014581787454078121,-0.08267983389654199,-0.3711513764271923,-0.08308287921220603,-0.1183020149138796,-0.4514312099330795,-0.2748914971348051,0.03748349919019489,-0.2336386107464774,-0.30016649863917255,-0.3534026589847097,-0.10700906994924342,-0.21727117986619193,-0.08320469125060925,-0.19897778442628544,-0.21183969251743062,-0.25834431493032284,-0.13108575936527167,-0.13228832534726598,-0.18542638427574554,-0.10953675873316393,0.015098623795567034,-0.153580825157968,-0.03363525174032356,-0.03743004022217966,-0.03195528220427679,-0.06165588147727874,-0.0592996903439349,-0.22864723974313428,-0.15127522926241843,0.03405314444874863,0.015349024508320763,-0.1426778360815224,-0.3290848230468024,-0.24424962633145553,-0.2989183175984933,-0.2786904847651346,-0.3383251961833884,0.6088493261034582,-0.3145995934455996,-0.11498954853650645,-0.375269763783451,-0.22240278891968468,-0.1695645203908136,-0.2804937370115801,0.09992437148165845,-0.3882937744580808,-0.3674885099864449,-0.3468612102684756,-0.2882984435443645,-0.1332945723378718,-0.15703969304049004,-0.1735679003155366,-0.1569655410033266,-0.1990838834701254,-0.40753041685219005,-0.15786947390486494,-0.1838247708531051,-0.2581214608755009,-0.22251985080981074,-0.12858184637202985,-0.1820078354915453,-0.10648684492244032,0.20437000610345812,0.01643337817188395,-0.20480977502117304,-0.20882917413783852,-0.24402771859349803,0.0,0.01819142230545845,0.01819142230545845,-0.3880970389351277,-0.2701272165424071,-0.33063330064320695,-0.12281314916076047,-0.31749748799647204,-0.1339051993509024,-0.36672290040048017,-0.18624248041745717,-0.21061549416104852,-0.2693958139447168,-0.22529015019897702,-0.12597404715050375,-0.16336060622582194,-0.22594729157089954,-0.1719101192469985,-0.28765203805934236,-0.28709875133644136,-0.2436665385514556,-0.19445567780212603,-0.1695645203908136,-0.18117565422241944,-0.2798766615087449,-0.2909663415260786,-0.2934333644493652,-0.16127897357046228,1.5707963267948966,-0.36775328792926687,-0.05537829160426688,-0.2725185068780118,0.022994928636062895,0.05034723359117077,-0.05408750856747857,-0.08181433652327152,-0.10690535150575231,-0.08234128468905966,0.020639768964618055,-0.12217454467376188,-0.2148284440359145,-0.2431951526139018,0.10185220610345791,-0.09731255873132816,-0.07215764411988057,-0.10707736722287264,-0.13459058452966155,0.013245788390445101,-0.1290357562394826,-0.3543838419236909,0.20341607851742616,0.02118720042606692,-0.15800769441383533,-0.16013914224835268,-0.14635190826768252,-0.20854129147681033,-0.11653048157735935,-0.2627498818105254,-0.146055961886987,-0.2543764483949098,-0.14850980990953921,-0.30162877022303913,-0.16120434389833038,-0.07851684389833036,-0.20032856514506636,-0.36249544685028257,-0.2679302646682138,-0.2943275638668803,-0.37929991656036743,-0.382298101040526,-0.35793331513028237,-0.38484953083571694,-0.07628742065690863,-0.35181066791699545,-0.22319107036977504,-0.21604429310657247,-0.09717478637792709,-0.10186064534974792,-0.35494567464126714,-0.3122177207113048,-0.2923885750476818,-0.2857573978631873,-0.19119257762557829,-0.17150969766909907,-0.24561147653922943,-0.3209123567578833,-0.229761467901604,-0.2243806414613505,-0.18409723092688357,-0.21249261933642094,-0.35895160095734435,1.2547059539707326,-0.048230243303299725,-0.24296538652483624,-0.2582806777756661,-0.21632986573688218,-0.22125123749512188,-0.2265727866380327,-0.20564090135836155,-0.12461717334807898,-0.12897811071598375,-0.302453926452968,-0.12332368965410367,-0.021169153896541948,0.10185220610345791,-0.27604925556538396,-0.26931320333014996,-0.25981400443996616,0.022028527367145,0.04892312635989682,0.021668836998788965,-0.3854231905208141,-0.3911117896198204,0.11579758911716698,-0.11880963769454156,-0.2736646939114278,-0.25404368981796566,-0.3829409891744364,-0.19328516147740182,-0.19450115323283157,-0.1696957456945416,-0.1820078354915453,-0.19347675568670697,-0.002536274918341519,-0.19088031857583432,-0.1040272092084551,-0.07092456608331488,-0.06597224823214343,-0.08716326601430224,-0.2039147712131255,-0.1459890431821207,0.07927366925293278,0.050637516330293675,-0.02292013811499971,0.0694093739856978,-0.10993726793455494,0.20243772839044505,-0.17494151765420107,-0.28567455406835496,-0.18139467423381261,-0.22740180310161962
sc01,y2030,2030-01-02T23:00:00+01:00,-0.2949653730648527,-0.22292165152311072,0.08945334480188927,-0.3134629517309695,-0.21683647717722732,-0.21683647717722732,-0.07473720454225252,-0.11643481574141012,-0.07799860927522495,-0.011012896025690111,-0.2054209534139062,-0.039186358357481854,-0.43601014862746856,-0.1609197008771286,-0.23790930781858366,-0.23023865778888286,-0.2023898021825301,0.04811383854035456,-0.41226570531996565,-0.4084710285351101,-0.4045900620277698,-0.2436945468027789,-0.3176669444923268,-0.2346029571002095,-0.2909148590479793,0.15681510639027385,1.5707963267948966,-0.3491952306738082,1.0018565486790534,-0.2560797397595205,0.007584664665459595,-0.38806748049415263,-0.10480335829996812,-0.16832132314909343,-0.20147398030080566,-0.15684699799246382,-0.15310203102918218,-0.35788452328260245,-0.20900270617994066,-0.24875730725586798,-0.17606386326678747,-0.11797351474113071,-0.19164139485497222,-0.1094571444140402,-0.1136208238690175,-0.06713685534117553,-0.1446866186414606,-0.14928419401038617,-0.14175462573757036,-0.0802966264854883,-0.20043822344475726,0.18661989061090667,-0.05299010571409335,-0.17771664898560946,-0.2529392418508958,-0.2111797183215438,0.03178656853842354,-0.2228138210717363,-0.29456502973834864,-0.12745345535447794,-0.03395902741331036,-0.1667970251455,-0.07469113536948968,-0.22905177612104932,-0.20885294201673332,-0.2677221484221879,-0.14817797416059042,-0.12750443468290573,-0.11250528610284882,-0.2826628532507762,-0.010386430246509537,-0.041685038807725894,0.06242070867905336,-0.013630595487433839,-0.08110421132094658,-0.404485007095045,-0.08193755235171185,-0.10524529273936145,-0.47779960111200825,-0.288148734383485,0.024226261941515004,-0.17439808049971472,-0.27118920509348166,-0.3908912640376032,-0.10539972536767706,-0.09074026783636424,-0.07983527476114305,-0.12305749127144505,-0.13960599528975948,-0.28442453737556317,-0.12907403846226062,-0.09897765564482675,-0.20999535021707083,-0.10517695349902634,-0.008081334352887604,-0.15631106803378203,-0.03904569631501098,-0.043589274761647534,-0.03159521278218169,-0.059852906387201976,-0.06743554043440025,-0.24739205885868532,-0.12894834663571153,0.025824215116226235,-0.007329361497315334,-0.15225552305150325,-0.3169372277996758,-0.2548972844613089,-0.3086154785273967,-0.2887356254119946,-0.35233579301458295,0.6104249486790536,-0.2955666574754394,-0.1103128200405068,-0.36892674935643366,-0.2323019003239395,-0.12984538218580344,-0.2317868959004783,0.15198834068590683,-0.4202664842859942,-0.3960719784519433,-0.3831910453997118,-0.3166482091609839,-0.10002646763228928,-0.12403302066470423,-0.025300276978963643,0.006942782217229215,-0.156813056986437,-0.41973521762852606,-0.16375318251017568,-0.200325919225679,-0.2726634964908963,-0.2324534777179046,-0.12845908607283452,-0.02484503175617636,-0.1233266593157527,0.20594562867905353,0.018868733407917615,-0.2207075708991426,-0.21699900385653503,-0.2617283135005857,0.0,0.075381881897151,0.075381881897151,-0.42067652167714376,-0.2669702986575584,-0.3255340657220618,-0.12966117527761423,-0.369748134044529,-0.1279266086328743,-0.37582605333295804,-0.19788737093523512,-0.22714561164480607,-0.30008727346588104,-0.2571008525934029,-0.12428228671358887,-0.1677373050076263,-0.2359619137593132,-0.1776275222866215,-0.2982420511114672,-0.2976411582518588,-0.25431419668130895,-0.1617767329504909,-0.12984538218580344,-0.19877433876842843,-0.30953815375732474,-0.2848359767617188,-0.28789574250925454,-0.16429472046423355,1.5707963267948966,-0.394553495833567,-0.14410084319811078,-0.29872265496600026,0.013894686586544358,0.03277065085601505,-0.05165225092581527,-0.08018619757829537,-0.1048739177457545,-0.07990582875872487,-0.0017152415711185753,-0.12044749835228985,-0.22424082992671623,-0.2585654703191387,0.10342782867905354,-0.09562288829514953,-0.06907629779098001,-0.1055326079530079,-0.12470301947119022,0.019337296990758146,0.031025874922021135,-0.391947372489875,0.15168876580843715,0.011154045784314226,0.013628064169931564,0.005810946057788424,0.049067502838859633,-0.2166331707550413,-0.10988138467782171,-0.28613274702245306,-0.1411453632165358,-0.252419373490155,-0.14932904180024398,-0.2769977753118984,-0.2220504215677115,-0.13936292156771146,-0.2731653939671954,-0.3491242120820597,-0.2940128360545451,-0.31801479862099646,-0.4481468746430832,-0.41258768659294276,-0.3850442737757769,-0.42148412988195605,-0.07385218468283172,-0.3888149420869629,-0.25343969719381176,-0.1298927323917296,-0.08691633224246087,-0.09164864041474896,-0.36817524582828587,-0.32220570980130003,-0.261764522170034,-0.32928265117672084,-0.1934949519782767,-0.1755843626396092,-0.22474503809404278,-0.31091753534637734,-0.23019686860777533,-0.23492330497939973,-0.19413263047553397,-0.22866427304543513,-0.39798979692688174,1.2279057460664324,-0.05105206914732352,-0.26574408030851515,-0.2829383673345989,-0.22968834342728806,-0.2488100762226999,-0.2528217458662194,-0.2197973093201,-0.14136578059942084,-0.15166867865038158,-0.3250463475392982,0.0366514170477108,-0.019593531320946544,0.10342782867905354,-0.30455678907655725,-0.25569562602857654,-0.27018387746689276,0.015285250375279169,0.03660767563040479,0.014710020843608174,-0.4138731914902207,-0.41745645139948806,0.08085218608693112,-0.061619178102849004,-0.29249717254401486,-0.2654832268955021,-0.41327834968477273,-0.1312722628922458,-0.13309350738552372,-0.09594135427190742,-0.02484503175617636,-0.20756193403226053,0.04952769428590664,-0.1401246005667991,-0.09750832334460546,-0.06815408785284327,-0.06328462702719628,-0.08412109876565799,-0.21773571589922414,-0.15266633888879855,0.0784121235228663,0.05062415258605757,-0.02075477772722789,0.07245154123434183,-0.10384575933424167,0.20852923699075832,-0.1841741382709825,-0.31490625410463347,-0.024144857350344884,-0.25474275375840794
