Period,Scenario,LoadLevel,Anthracite,Gas,Hydro,Nuclear,Onshore_wind,PumpedStorageHydro,Solar_PV,Subbituminous,SynchronousCondenser
2030,sc01,01-14 17:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 19:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 21:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 23:00:00+01:00,0.0,92.83516483516485,-22.134377534482113,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 01:00:00+01:00,0.0,92.83516483516485,-99.46237745448715,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 03:00:00+01:00,0.0,92.83516483516485,-49.962377454487154,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 05:00:00+01:00,0.0,92.83516483516485,-88.28066271449065,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 07:00:00+01:00,0.0,92.83516483516485,49.037622545512846,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 09:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 11:00:00+01:00,0.0,92.83516483516485,98.53762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 13:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 15:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 17:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 19:00:00+01:00,0.0,92.83516483516485,135.23795582551273,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 21:00:00+01:00,0.0,92.83516483516485,98.53762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 23:00:00+01:00,0.0,92.83516483516485,-0.4623774544871253,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 01:00:00+01:00,0.0,92.83516483516485,7.339372605512807,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 03:00:00+01:00,0.0,92.83516483516485,-49.962377454487154,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 05:00:00+01:00,0.0,92.83516483516485,-49.962377454487154,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 07:00:00+01:00,0.0,92.83516483516485,98.53762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 09:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
