InitialNode,,,ES112,ES112,ES21,ES21,ES21,ES300,ES300,ES300,ES432,ES432,ES432,ES432,ES432,ES432,ES432,ES511,ES511,ES523,ES523,ES523,ES611,ES611,ES612,ES612,ES618,ES618,ES620,ES620
sc2015,y2030,2030-01-03T19:00:00+01:00,0.4129433694985374,0.4129433694985374,0.7566755840614209,0,0.5653098831649468,0,0.1275018193268521,0,0.4892312705092017,0,0.44141808826163204,0,0.7198170462364736,0.7198170462364736,0,0.2943633655542373,0.28235135668072053,0.17871752782966763,0.17871752782966763,0,0.1914196625432922,0.08990555393383949,0.05177929460705848,0.05177929460705848,0.08742407273868197,0,0.6607196079965089,0
sc2015,y2030,2030-01-03T23:00:00+01:00,0.4249239334568706,0.4249239334568706,0.979924202665321,0,0.4729635773098027,0,0.6657335843845632,0,0.6616526230680477,0,0.4120025289238365,0,1.0,1.0,0,0.23542385573702954,0.3357523852883955,0.022691589655272425,0.022691589655272425,0,0.358554420670159,0.1164064573306067,0.2214409292724821,0.22144092927248196,0.13791760176635645,0,0.8521853959032241,0
sc2015,y2030,2030-01-04T03:00:00+01:00,0.4539009501484128,0.4539009501484128,0.48925970911284683,0,0.6011776044443662,0,0.1961262108764762,0,0.10746401587316613,0,0.03391668679448756,0,0.4859661075941391,0.4859661075941391,0,0.4517259183905536,0.44779655557493486,0.2583935696742695,0.2583935696742695,0,0.11735775788430113,0.06438179439803715,0.018747035422685788,0.018747035422685788,0.26275057970018,0,0.791340003353261,0
sc2015,y2030,2030-01-04T07:00:00+01:00,0.46656028664095034,0.46656028664095034,0.5387978752067998,0,0.43257002373598524,0,0.21828083256835967,0,0.09828433196758805,0,0.016429019754453135,0,0.4026392215270389,0.4026392215270389,0,0.26850614848084425,0.19138795020505256,0.23538273788462194,0.23538273788462194,0,0.1211191320293668,0.04077551785247394,0.05937032226402102,0.05937032226402102,0.20924346104972,0,0.6881995495645389,0
sc2015,y2030,2030-01-04T11:00:00+01:00,0.4113342513342069,0.4113342513342069,0.7827943948361444,0,0.37074059067380477,0,0.07690574915205144,0,0.1727571131159982,0,0.2015967690480175,0,0.2424577752737136,0.2424577752737136,0,0.043164151402415106,0.21942848562480594,0.3114905319123814,0.3114905319123814,0,0.045000073697196205,0.1053644897057889,0.24804637087574757,0.24804637087574757,0.0221621296401318,0,0.2867764001984402,0
sc2015,y2030,2030-01-04T15:00:00+01:00,0.17260654093349365,0.17260654093349365,0.7428077209010991,0,0.4592824533526309,0,0.6835445143791912,0,0.12427665196794756,0,0.3806058448601438,0,0.16910093650510863,0.16910093650510863,0,0.010197617287095471,0.44689274683756663,0.5056787454853404,0.5056787454853404,0,0.40939512591687566,0.0931814991266569,0.4234153214173954,0.4234153214173957,0.011993471033100665,0,0.0650055358803877,0
sc2015,y2030,2030-01-04T19:00:00+01:00,0.7456743996345128,0.7456743996345128,0.6987438901327148,0,0.5478057484866872,0,0.35528776784386423,0,0.12084467793009748,0,0.012388235011351443,0,0.35990405270107473,0.35990405270107473,0,0.3513874753044112,0.3420081272039279,0.2079141168436347,0.2079141168436347,0,0.1672312530896856,0.07814846655175035,0.22947679305851618,0.22947679305851632,0.15687073361328047,0,0.6223415905968818,0
sc2015,y2030,2030-01-04T23:00:00+01:00,0.7100800753465777,0.7100800753465777,1.0,0,0.41745167145522266,0,0.8078597900292627,0,0.5638419726993892,0,0.26089455143841556,0,0.8207697033466798,0.8207697033466798,0,0.20413690693354622,0.3371113907778989,0.03061383155464088,0.03061383155464088,0,0.4210499051240143,0.18480795988147702,0.04102388302239308,0.04102388302239391,0.09420197601809202,0,0.7601598209642945,0
sc2015,y2030,2030-01-05T03:00:00+01:00,0.681354210791229,0.681354210791229,0.580225649586525,0,0.48485127466720523,0,0.3666289409424123,0,0.1814255309789885,0,0.0439396781255839,0,0.4327963337798029,0.4327963337798029,0,0.3379608718368642,0.40226107188523563,0.11977464660533002,0.11977464660533002,0,0.2363717830604998,0.05885896235154444,0.11068300022329598,0.11068300022329584,0.1556310767699213,0,0.6511923204220876,0
sc2015,y2030,2030-01-05T07:00:00+01:00,0.6795433850573983,0.6795433850573983,0.5490481900245195,0,0.4894722742167729,0,0.3546961823860588,0,0.13054576567811654,0,0.002465302716655504,0,0.39372863562499105,0.39372863562499105,0,0.3522334477661652,0.41296606663646607,0.13170501247907643,0.13170501247907643,0,0.21652618101074236,0.04343943694979711,0.1255109680665823,0.1255109680665823,0.17312800070142964,0,0.6487537840713475,0
sc2015,y2030,2030-01-05T11:00:00+01:00,0.6586982353714529,0.6586982353714529,0.993375030610518,0,0.438496133195451,0,0.6759791091994308,0,0.133254976208372,0,0.12023718974141435,0,0.37673646003144656,0.37673646003144656,0,0.1979465797534188,0.18451102172774808,0.1260400927018752,0.1260400927018752,0,0.0981212906250081,0.15857503281530652,0.22995812609029517,0.2299581260902953,0.1580282492042771,0,0.4669969131225049,0
sc2015,y2030,2030-01-05T15:00:00+01:00,0.4671256047887994,0.4671256047887994,1.0,0,0.3807913597636804,0,0.3001010900004555,0,0.2693780288857056,0,0.38191593763587656,0,0.06611167068821362,0.06611167068821362,0,0.08338247193453595,0.408762090615327,0.3089813174689387,0.3089813174689387,0,0.0890667036818694,0.3178489340357924,0.519414668603809,0.519414668603809,0.19717695675568653,0,0.09807364504325464,0
sc2015,y2030,2030-01-05T19:00:00+01:00,0.6668655451164778,0.6668655451164778,0.8751915676743791,0,0.4752097812684053,0,0.31765074905190965,0,0.5660008662559585,0,0.44688183536149234,0,0.6929061246129157,0.6929061246129157,0,0.20035668820163102,0.2615188289752385,0.04580454564228415,0.04580454564228415,0,0.32521232226828567,0.21039605725211644,0.04108080335447733,0.04108080335447733,0.002756242292996031,0,0.5685958194792271,0
sc2015,y2030,2030-01-05T23:00:00+01:00,0.6745369674765525,0.6745369674765525,0.9498568729833706,0,0.4444138943673743,0,0.44265839883508473,0,0.8012349958999004,0,0.6352380963367438,0,0.9325557697137672,0.9325557697137672,0,0.16828005386492584,0.3036046225885969,0.053353716742494166,0.053353716742494166,0,0.47816669035054415,0.24578822909432527,0.09933015749510969,0.09933015749510969,0.03980199589253914,0,0.6837256157439835,0
sc2015,y2030,2030-01-06T03:00:00+01:00,0.7316555608036671,0.7316555608036671,0.6323644488155007,0,0.4388462088959408,0,0.4265338003388683,0,0.13806203027361377,0,0.0218881448534619,0,0.3852684949143019,0.3852684949143019,0,0.28486040095142967,0.3045664511700414,0.13868048310857242,0.13868048310857242,0,0.23603615071874537,0.057501041104317446,0.15961873302974508,0.15961873302974508,0.15997131140046322,0,0.6566393973285186,0
sc2015,y2030,2030-01-06T07:00:00+01:00,0.5828512637128717,0.5828512637128717,0.6670075374536617,0,0.2811993462528044,0,0.3009706874806096,0,0.20276301297544902,0,0.08989900517022036,0,0.3175250575627374,0.3175250575627374,0,0.08505764744601972,0.006269997345953349,0.1340189189853339,0.1340189189853339,0,0.25897751245929274,0.10094303188093456,0.2103494090780036,0.2103494090780037,0.0504924308976231,0,0.5310452653329963,0
sc2015,y2030,2030-01-06T11:00:00+01:00,0.590006406737126,0.590006406737126,0.8235642688773308,0,0.2949619828639612,0,0.13349088901926098,0,0.22812502086426453,0,0.1780659374820416,0,0.2323740261440109,0.2323740261440109,0,0.0011315827623183496,0.17284709944865675,0.18717733107187853,0.18717733107187853,0,0.1398070003840816,0.18467215987599678,0.3224318911930345,0.3224318911930345,0.03595074251177654,0,0.30659718630870525,0
sc2015,y2030,2030-01-06T15:00:00+01:00,0.46877221550061604,0.46877221550061604,0.8578885964917095,0,0.3227492105978414,0,0.15988921452094107,0,0.18973295258886083,0,0.24969140803421383,0,0.2054053991038855,0.2054053991038855,0,0.0533702441300301,0.3461170256842281,0.2901710300017619,0.2901710300017619,0,0.1582483693744361,0.15275046668899672,0.2398557164938156,0.2398557164938156,0.020883260175500695,0,0.07579242031349134,0
sc2015,y2030,2030-01-06T19:00:00+01:00,0.6846010380891148,0.6846010380891148,0.6882010138670229,0,0.5063602269289953,0,0.2987054001352991,0,0.23206143525045228,0,0.12004691019971517,0,0.40603625213654476,0.40603625213654476,0,0.30130821769156335,0.3318504771829256,0.13608027613282736,0.13608027613282736,0,0.23965889910947077,0.1265624995541224,0.20306433046871128,0.20306433046871128,0.08945647507244826,0,0.575214806217022,0
sc2015,y2030,2030-01-06T23:00:00+01:00,0.7009263739535425,0.7009263739535425,0.9037818278369055,0,0.4700992123372218,0,0.4469755084887115,0,0.6590864629699587,0,0.4914706472866918,0,0.7903512645700569,0.7903512645700569,0,0.2131989805879675,0.3241398288409817,0.0014171261960027547,0.0014171261960027547,0,0.4565475373491025,0.22756736403442582,0.01881697005536287,0.018816970055363008,0.015475255320491123,0,0.6883533292491564,0
sc2015,y2030,2030-01-07T03:00:00+01:00,0.6997075092769257,0.6997075092769257,0.6134191992152506,0,0.4440969972399715,0,0.3736397025048345,0,0.15575109616400473,0,0.015636207724691698,0,0.35994419591012927,0.35994419591012927,0,0.28564177547653297,0.3202170988133413,0.12285673880591565,0.12285673880591565,0,0.26103178069525457,0.0847790813047073,0.1944471945980831,0.1944471945980831,0.12498611475472032,0,0.6202317162699196,0
sc2015,y2030,2030-01-07T07:00:00+01:00,0.6587750569199607,0.6587750569199607,0.6378970603254335,0,0.4707604647989425,0,0.3379907437563238,0,0.2966243351517017,0,0.16987780624308044,0,0.48327219425285567,0.48327219425285567,0,0.2945350055204855,0.3759771275910215,0.07659861959062465,0.07659861959062465,0,0.3034040195193323,0.1186277654024169,0.11954329064624325,0.11954329064624339,0.08780280930627982,0,0.6204772512642497,0
sc2015,y2030,2030-01-07T11:00:00+01:00,0.6210733594199604,0.6210733594199604,1.0,0,0.6289155784203955,0,0.21313470321544575,0,0.8136449040949987,0,0.7337193903892065,0,0.8835803122935758,0.8835803122935758,0,0.2809460772616285,0.40904980133492536,0.017918720254497547,0.017918720254497547,0,0.38939943160379625,0.30991926454969154,0.014382543401585794,0.014382543401585794,0.08752996604019955,0,0.5648181152556566,0
sc2015,y2030,2030-01-07T15:00:00+01:00,0.6032145736858189,0.6032145736858189,1.0,0,0.6068115206467642,0,0.10357862392397602,0,0.4339769962372492,0,0.47281898020874036,0,0.3807713379502877,0.3807713379502877,0,0.18713334164510928,0.0864041359405399,0.21543507341474663,0.21543507341474663,0,0.05918290684044568,0.31703874633049545,0.3506666326818928,0.3506666326818928,0.11392025979669984,0,0.1759453984456241,0
sc2015,y2030,2030-01-07T19:00:00+01:00,0.6097255370350103,0.6097255370350103,1.0,0,0.6150286148631822,0,0.4149934573654541,0,0.849288254829822,0,0.6936657083177767,0,1.0,1.0,0,0.3127629825685681,0.5230648675219753,0.05408850897296986,0.05408850897296986,0,0.46562769315957314,0.2880070683579561,0.08685789230758384,0.0868578923075837,0.033634975844408506,0,0.6879727825723926,0
sc2015,y2030,2030-01-07T23:00:00+01:00,0.618865804712249,0.618865804712249,1.0,0,0.6223234190656612,0,0.34293619615313986,0,1.0,0,0.8713989264425724,0,0.9976687982798299,0.9976687982798299,0,0.3037429351758059,0.5544985821764447,0.10340858787055747,0.10340858787055747,0,0.6219546422814466,0.3504810492777152,0.209687281111058,0.209687281111058,0.17316032127784056,0,0.7354133226128327,0
sc2015,y2030,2030-01-08T03:00:00+01:00,0.6731226752688411,0.6731226752688411,0.6889563601450461,0,0.4816295622615695,0,0.35907492965808196,0,0.34902347076036155,0,0.2143703721385808,0,0.5390108905249816,0.5390108905249816,0,0.2899468375983809,0.3788749100281112,0.06583001692907202,0.06583001692907202,0,0.3296824667715761,0.13416698364346638,0.10464284200768317,0.10464284200768331,0.08130091683765597,0,0.6478949487570316,0
sc2015,y2030,2030-01-08T07:00:00+01:00,0.690462908997075,0.690462908997075,0.7217222755309678,0,0.4926119363471394,0,0.3822719115816094,0,0.3667765252525759,0,0.2234245584094723,0,0.561658246976189,0.561658246976189,0,0.2931986373439129,0.3812271188587009,0.06864308184915177,0.06864308184915177,0,0.3416652200423399,0.1392761847065188,0.10575672500600793,0.10575672500600793,0.08189330323709956,0,0.6701292480907453,0
sc2015,y2030,2030-01-08T11:00:00+01:00,0.6566890115219506,0.6566890115219506,1.0,0,0.6844990633706446,0,0.19132694256541455,0,0.6765873341589179,0,0.6048397306968873,0,0.7717222498395734,0.7717222498395734,0,0.33159195602696495,0.41708109098721463,0.0930167339023947,0.0930167339023947,0,0.3140825123231722,0.2860964436844904,0.10717769072255699,0.10717769072255699,0.045314748493041596,0,0.5588627790182461,0
sc2015,y2030,2030-01-08T15:00:00+01:00,0.6711124553527963,0.6711124553527963,0.9967119882254127,0,0.5940051683044358,0,0.09861880336797152,0,0.18843824002194412,0,0.22542029128493338,0,0.1498417554908395,0.1498417554908395,0,0.1767527646601089,0.024227016751855783,0.31924506604064784,0.31924506604064784,0,0.04985925298276803,0.27603727263912226,0.5130562460328653,0.5130562460328653,0.06097537251258229,0,0.13432317462455973,0
sc2015,y2030,2030-01-08T19:00:00+01:00,0.6720742176662292,0.6720742176662292,1.0,0,0.6230319419154204,0,0.33262607072599143,0,0.7931437237192622,0,0.6684089471970155,0,0.9202997632686946,0.9202997632686946,0,0.3021170900043241,0.45024007380009484,0.007931349600807942,0.007931349600807942,0,0.4433814461676905,0.28046002451968044,0.006568720013445959,0.006568720013445959,0.04150872325800939,0,0.683218977825469,0
sc2015,y2030,2030-01-08T23:00:00+01:00,0.7452915106606324,0.7452915106606324,1.0,0,0.6420091884950225,0,0.501120739860257,0,0.7696195272428079,0,0.5816992497952118,0,0.978411598196809,0.978411598196809,0,0.35924407299168437,0.5381883519348852,0.006354485963696604,0.006354485963696604,0,0.5131613918270844,0.23949319368653732,0.03215685750390124,0.03215685750390124,0.023167905181348064,0,0.8551795984776416,0
sc2015,y2030,2030-01-09T03:00:00+01:00,0.7728888236581445,0.7728888236581445,0.6940801317417393,0,0.4870051372259199,0,0.45481642648907444,0,0.13147024974096272,0,0.039085910192440274,0,0.37885083265111164,0.37885083265111164,0,0.3149695589484176,0.33548236418635796,0.15473449617948742,0.15473449617948742,0,0.27550378990769264,0.07865624508804085,0.22950023626052063,0.22950023626052063,0.16123067592051707,0,0.7087339341408148,0
sc2015,y2030,2030-01-09T07:00:00+01:00,0.7438380356699605,0.7438380356699605,0.6807881862869801,0,0.5402109937503304,0,0.4228962791733984,0,0.19301782554555658,0,0.03443172085553231,0,0.44993978364491355,0.44993978364491355,0,0.3662148322041832,0.42824339941862344,0.13815209772405923,0.13815209772405923,0,0.28974545277700786,0.08624558943123667,0.1834259671781639,0.1834259671781639,0.15776754163742693,0,0.7276022076427684,0
sc2015,y2030,2030-01-09T11:00:00+01:00,0.7078143173459556,0.7078143173459556,1.0,0,0.6745391286691513,0,0.17935536499199464,0,0.4733778654432257,0,0.4061196035712278,0,0.5729622468409429,0.5729622468409429,0,0.3189214754597914,0.3166900078214812,0.18183399767553446,0.18183399767553446,0,0.21515599495371743,0.25625932426341874,0.24734241380467215,0.24734241380467242,0.007173522180534614,0,0.5078875922378253,0
sc2015,y2030,2030-01-09T15:00:00+01:00,0.6136630835630763,0.6136630835630763,1.0,0,0.5469513876865641,0,0.17149108978910246,0,0.13116916229940367,0,0.1954783209703171,0,0.20074157437882104,0.20074157437882104,0,0.11189680131922014,0.1794714983270358,0.38162602848015387,0.38162602848015387,0,0.25144468996763114,0.17912302711570197,0.3428521503071099,0.3428521503071099,0.02919622115052657,0,0.09494565478728335,0
sc2015,y2030,2030-01-09T19:00:00+01:00,0.7099949072837665,0.7099949072837665,1.0,0,0.5537903180970121,0,0.34878132707520415,0,0.6540642911185837,0,0.5232712934653819,0,0.7678950229876269,0.7678950229876269,0,0.23653326007630357,0.31121655507902946,0.0513651048836895,0.0513651048836895,0,0.3903916589159619,0.26121632698312575,0.08737046967149817,0.08737046967149803,0.027565334803325042,0,0.6318751918446106,0
sc2015,y2030,2030-01-09T23:00:00+01:00,0.7235882503434679,0.7235882503434679,1.0,0,0.5967661809079575,0,0.48058545695550653,0,0.8024426997599698,0,0.6222231534016548,0,0.9801769330700425,0.9801769330700425,0,0.30935156738844966,0.4835125964255117,0.016478368853283853,0.016478368853283853,0,0.5199921878766269,0.25386449105448755,0.04596476404857321,0.04596476404857335,0.005530460928512049,0,0.8106462961967564,0
sc2015,y2030,2030-01-10T03:00:00+01:00,0.7601133840343883,0.7601133840343883,0.6437747590270309,0,0.5509045942067972,0,0.43874808770264395,0,0.10982603263769752,0,0.05470450025079374,0,0.39521655551052787,0.39521655551052787,0,0.3951632189778178,0.4431769084571785,0.16976433780697156,0.16976433780697156,0,0.25399337271646594,0.054880147194077786,0.20509119961670427,0.20509119961670427,0.19317706853906844,0,0.7415727547959722,0
sc2015,y2030,2030-01-10T07:00:00+01:00,0.7409882903932679,0.7409882903932679,0.5730594609815338,0,0.5136481961702046,0,0.4733398159194669,0,0.024418513328046527,0,0.15308391764175358,0,0.5051053065411817,0.5051053065411817,0,0.3937581793857028,0.4112478088556382,0.20235969367171563,0.20235969367171563,0,0.08657819921540504,0.09453974365151063,0.047640300114082816,0.047640300114082955,0.35289558695923534,0,0.8190115150445453,0
sc2015,y2030,2030-01-10T11:00:00+01:00,0.7071539778435166,0.7071539778435166,0.7766076929724048,0,0.5760776577116716,0,0.18937550612060153,0,0.05662302953826305,0,0.014392785256962437,0,0.3753278666653196,0.3753278666653196,0,0.31124264867443985,0.18999932336809594,0.30768387693318583,0.30768387693318583,0,0.09456026680831538,0.020578566187331077,0.12992271230262814,0.129922712302628,0.22704535965925407,0,0.5065666368562014,0
sc2015,y2030,2030-01-10T15:00:00+01:00,0.4340475155829297,0.4340475155829297,0.9782141832448531,0,0.34865490114569114,0,0.31756916111593747,0,0.20462610191895783,0,0.32371453733743444,0,0.13657538021633095,0.13657538021633095,0,0.11084184944927404,0.49450025323633423,0.3572778388268802,0.3572778388268802,0,0.25438124785368676,0.20904067235775586,0.3379635642289206,0.3379635642289206,0.085630725022344,0,0.07748472733288032,0
sc2015,y2030,2030-01-10T19:00:00+01:00,0.6656484668547106,0.6656484668547106,0.9534703979048372,0,0.39249839886132853,0,1.0,0,0.15758125895025515,0,0.21741874104974496,0,0.6749316945611815,0.6749316945611815,0,0.24112333554054413,0.3081076859306931,0.062367743002330764,0.062367743002330764,0,0.10478800643155574,0.0028077918177496206,0.12960895711052925,0.12960895711052925,0.3573035363480731,0,0.7599220292500364,0
sc2015,y2030,2030-01-10T23:00:00+01:00,0.7213688701880441,0.7213688701880441,1.0,0,0.46920605572138996,0,1.0,0,0.44177984645503876,0,0.06677984645503882,0,0.9612420558744621,0.9612420558744621,0,0.299394734966673,0.44164618968914116,0.012822009816054082,0.012822009816054082,0,0.2793724640287881,0.0345047880897332,0.2592814523590823,0.2592814523590823,0.31015252474785054,0,0.9449659156416099,0
sc2015,y2030,2030-01-11T03:00:00+01:00,0.5570212527654689,0.5570212527654689,0.5013475835466102,0,0.60590861228672,0,0.2989046433459214,0,0.016107318586463873,0,0.0959819226682567,0,0.477285150019752,0.477285150019752,0,0.47493797956355466,0.467223452704928,0.2755903772561226,0.2755903772561226,0,0.0750218512538347,0.10952084806830481,0.0012996983658846801,0.0012996983658848183,0.33982799159276306,0,0.8476916452076081,0
sc2015,y2030,2030-01-11T07:00:00+01:00,0.33475193244750606,0.33475193244750606,0.5269830835124456,0,0.47254676742038737,0,0.10908294934746449,0,0.08146891501497365,0,0.040562809009674405,0,0.3942863767314569,0.3942863767314569,0,0.28844017569224056,0.15829198630735572,0.3045971809666034,0.3045971809666034,0,0.09888748515943276,0.06770082337912456,0.0795664098367887,0.07956640983678884,0.21841258612967787,0,0.73405405720997,0
sc2015,y2030,2030-01-11T11:00:00+01:00,0.24146734928201088,0.24146734928201088,0.6842995727499672,0,0.48426209553361216,0,0.17615298338244254,0,0.09948601500772412,0,0.16554338377613997,0,0.29461556982448556,0.29461556982448556,0,0.17324083462156273,0.11387860262792858,0.4114848539662599,0.4114848539662599,0,0.09978922527039708,0.0028999403251235584,0.17727130268657879,0.17727130268657879,0.1278986381482701,0,0.46112653313482493,0
