Scenario,Period,LoadLevel,ES112,ES21,ES300,ES418,ES432,ES511,ES523,ES611,ES612,ES618,ES620
sc2015,y2030,2030-03-31T15:00:00+02:00,48.621955371908484,48.62195537190852,48.62195537190854,48.621955371908484,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852
sc2015,y2030,2030-03-31T19:00:00+02:00,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815
sc2015,y2030,2030-03-31T23:00:00+02:00,68.48162728437815,68.48162728437809,68.48162728437815,68.48162728437815,68.48162728437819,68.48162728437809,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813
sc2015,y2030,2030-04-01T03:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-01T07:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-01T11:00:00+02:00,68.48162728437816,68.48162728437818,68.48162728437818,68.48162728437816,68.48162728437819,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.4816272843782,68.48162728437818
sc2015,y2030,2030-04-01T15:00:00+02:00,48.621955371908484,48.62195537190852,48.62195537190854,48.621955371908484,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852
sc2015,y2030,2030-04-01T19:00:00+02:00,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437818,68.48162728437815
sc2015,y2030,2030-04-01T23:00:00+02:00,68.48162728437815,68.48162728437809,68.48162728437815,68.48162728437815,68.48162728437819,68.48162728437809,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813
sc2015,y2030,2030-04-02T03:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-02T07:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-02T11:00:00+02:00,48.621955371908484,48.62195537190848,48.621955371908484,48.621955371908484,48.621955371908484,48.62195537190848,48.62195537190848,48.62195537190848,48.62195537190848,48.621955371908484,48.62195537190848
sc2015,y2030,2030-04-02T15:00:00+02:00,48.621955371908484,48.62195537190847,48.62195537190848,48.621955371908484,48.62195537190848,48.62195537190847,48.62195537190847,48.62195537190847,48.62195537190847,48.62195537190848,48.62195537190847
sc2015,y2030,2030-04-02T19:00:00+02:00,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437818,68.48162728437815
sc2015,y2030,2030-04-02T23:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-03T03:00:00+02:00,68.48162728437816,68.48162728437818,68.48162728437818,68.48162728437816,68.48162728437819,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.4816272843782,68.48162728437818
sc2015,y2030,2030-04-03T07:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-03T11:00:00+02:00,48.621955371908484,48.62195537190847,48.62195537190848,48.621955371908484,48.62195537190848,48.62195537190847,48.62195537190847,48.62195537190847,48.62195537190847,48.62195537190848,48.62195537190847
sc2015,y2030,2030-04-03T15:00:00+02:00,48.621955371908484,48.62195537190852,48.62195537190854,48.621955371908484,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852
sc2015,y2030,2030-04-03T19:00:00+02:00,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437818,68.48162728437815
sc2015,y2030,2030-04-03T23:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-04T03:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-04T07:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-04T11:00:00+02:00,48.621955371908484,48.62195537190848,48.621955371908484,48.621955371908484,48.621955371908484,48.62195537190848,48.62195537190848,48.62195537190848,48.62195537190848,48.621955371908484,48.62195537190848
sc2015,y2030,2030-04-04T15:00:00+02:00,48.621955371908484,48.43417797588208,47.714686621989564,48.621955371908484,48.04077236363354,47.96026359543447,47.80947474175344,47.87088291362468,47.92744307192716,47.93713909906471,47.85149085934955
sc2015,y2030,2030-04-04T19:00:00+02:00,68.48162728437816,68.48162728437818,68.48162728437818,68.48162728437816,68.48162728437819,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.4816272843782,68.48162728437818
sc2015,y2030,2030-04-04T23:00:00+02:00,68.48162728437816,68.48162728437818,68.48162728437818,68.48162728437816,68.48162728437819,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.4816272843782,68.48162728437818
sc2015,y2030,2030-04-05T03:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-05T07:00:00+02:00,68.48162728437816,68.48162728437818,68.48162728437818,68.48162728437816,68.48162728437819,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.4816272843782,68.48162728437818
sc2015,y2030,2030-04-05T11:00:00+02:00,48.621955371908484,48.62195537190852,48.62195537190854,48.621955371908484,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852
sc2015,y2030,2030-04-05T15:00:00+02:00,48.621955371908484,48.40069457343331,47.55290759359974,48.621955371908484,47.9371390990647,47.84227446299597,47.66459779438391,47.736955923896055,47.80360156949934,47.815026537317046,47.71410598826064
sc2015,y2030,2030-04-05T19:00:00+02:00,68.48162728437812,68.48162728437818,68.48162728437818,68.48162728437812,68.48162728437815,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437816,68.48162728437818
sc2015,y2030,2030-04-05T23:00:00+02:00,68.48162728437815,68.4816272843781,68.48162728437818,68.48162728437815,68.48162728437819,68.4816272843781,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437819,68.48162728437815
sc2015,y2030,2030-04-06T03:00:00+02:00,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815
sc2015,y2030,2030-04-06T07:00:00+02:00,68.4816272843782,68.48162728437818,68.4816272843782,68.4816272843782,68.48162728437819,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819
sc2015,y2030,2030-04-06T11:00:00+02:00,68.48162728437812,68.48162728437818,68.48162728437818,68.48162728437812,68.48162728437815,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437816,68.48162728437818
sc2015,y2030,2030-04-06T15:00:00+02:00,62.04573690749284,62.04573690749281,62.04573690749282,62.04573690749284,62.04573690749282,62.04573690749281,62.04573690749281,62.04573690749281,62.04573690749281,62.04573690749282,62.04573690749281
sc2015,y2030,2030-04-06T19:00:00+02:00,68.4816272843782,68.48162728437823,68.4816272843782,68.4816272843782,68.48162728437819,68.48162728437823,68.4816272843782,68.4816272843782,68.4816272843782,68.48162728437819,68.4816272843782
sc2015,y2030,2030-04-06T23:00:00+02:00,68.4816272843782,68.48162728437818,68.4816272843782,68.4816272843782,68.48162728437819,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819
sc2015,y2030,2030-04-07T03:00:00+02:00,68.48162728437809,68.48162728437818,68.48162728437818,68.48162728437809,68.48162728437815,68.48162728437818,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437815,68.48162728437816
sc2015,y2030,2030-04-07T07:00:00+02:00,68.48162728437812,68.48162728437815,68.48162728437818,68.48162728437812,68.48162728437815,68.48162728437815,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816
sc2015,y2030,2030-04-07T11:00:00+02:00,68.48162728437818,68.48162728437809,68.48162728437818,68.48162728437818,68.48162728437819,68.48162728437809,68.48162728437816,68.48162728437816,68.48162728437816,68.4816272843782,68.48162728437816
sc2015,y2030,2030-04-07T15:00:00+02:00,48.621955371908484,48.62195537190848,48.62195537190848,48.621955371908484,48.62195537190848,48.62195537190848,48.62195537190847,48.62195537190847,48.62195537190847,48.62195537190848,48.62195537190847
sc2015,y2030,2030-04-07T19:00:00+02:00,68.48162728437812,68.48162728437818,68.48162728437818,68.48162728437812,68.48162728437815,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437816,68.48162728437818
sc2015,y2030,2030-04-07T23:00:00+02:00,68.4816272843782,68.48162728437818,68.4816272843782,68.4816272843782,68.48162728437819,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819
sc2015,y2030,2030-04-08T03:00:00+02:00,68.48162728437809,68.48162728437815,68.48162728437818,68.48162728437809,68.48162728437815,68.48162728437815,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816
sc2015,y2030,2030-04-08T07:00:00+02:00,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815
sc2015,y2030,2030-04-08T11:00:00+02:00,68.48162728437818,68.48162728437809,68.48162728437818,68.48162728437818,68.48162728437819,68.48162728437809,68.48162728437816,68.48162728437816,68.48162728437816,68.4816272843782,68.48162728437816
sc2015,y2030,2030-04-08T15:00:00+02:00,53.81373050268593,53.81373050268591,53.81373050268591,53.81373050268593,53.81373050268591,53.81373050268591,53.81373050268591,53.81373050268591,53.81373050268591,53.81373050268591,53.81373050268591
sc2015,y2030,2030-04-08T19:00:00+02:00,68.48162728437812,68.48162728437815,68.48162728437818,68.48162728437812,68.48162728437815,68.48162728437815,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816
sc2015,y2030,2030-04-08T23:00:00+02:00,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815
sc2015,y2030,2030-04-09T03:00:00+02:00,66.45739710586575,66.45739710586577,66.45739710586574,66.45739710586575,66.45739710586574,66.45739710586577,66.45739710586574,66.45739710586574,66.45739710586574,66.45739710586574,66.45739710586574
sc2015,y2030,2030-04-09T07:00:00+02:00,68.48162728437818,68.48162728437823,68.48162728437823,68.48162728437818,68.48162728437819,68.48162728437823,68.48162728437822,68.48162728437822,68.48162728437822,68.4816272843782,68.48162728437822
sc2015,y2030,2030-04-09T11:00:00+02:00,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815
sc2015,y2030,2030-04-09T15:00:00+02:00,68.48162728437818,68.48162728437823,68.48162728437823,68.48162728437818,68.48162728437819,68.48162728437823,68.48162728437822,68.48162728437822,68.48162728437822,68.4816272843782,68.48162728437822
sc2015,y2030,2030-04-09T19:00:00+02:00,68.48162728437818,68.48162728437823,68.48162728437823,68.48162728437818,68.48162728437819,68.48162728437823,68.48162728437822,68.48162728437822,68.48162728437822,68.4816272843782,68.48162728437822
sc2015,y2030,2030-04-09T23:00:00+02:00,68.48162728437815,68.48162728437818,68.4816272843782,68.48162728437815,68.48162728437819,68.48162728437818,68.4816272843782,68.4816272843782,68.4816272843782,68.4816272843782,68.4816272843782
sc2015,y2030,2030-04-10T03:00:00+02:00,67.09624882518082,67.0962488251808,67.0962488251808,67.09624882518082,67.0962488251808,67.0962488251808,67.0962488251808,67.0962488251808,67.0962488251808,67.0962488251808,67.0962488251808
sc2015,y2030,2030-04-10T07:00:00+02:00,68.48162728437818,68.48162728437823,68.48162728437823,68.48162728437818,68.48162728437819,68.48162728437823,68.48162728437822,68.48162728437822,68.48162728437822,68.4816272843782,68.48162728437822
sc2015,y2030,2030-04-10T11:00:00+02:00,68.48162728437815,68.48162728437816,68.48162728437818,68.48162728437815,68.48162728437818,68.48162728437816,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818
sc2015,y2030,2030-04-10T15:00:00+02:00,66.24999999999997,66.25,66.25000000000001,66.24999999999997,66.25000000000001,66.25,66.25000000000001,66.25000000000001,66.25000000000001,66.25000000000003,66.25000000000001
sc2015,y2030,2030-04-10T19:00:00+02:00,68.48162728437818,68.48162728437823,68.48162728437823,68.48162728437818,68.48162728437819,68.48162728437823,68.48162728437822,68.48162728437822,68.48162728437822,68.4816272843782,68.48162728437822
sc2015,y2030,2030-04-10T23:00:00+02:00,68.48162728437815,68.48162728437809,68.48162728437806,68.48162728437815,68.48162728437815,68.48162728437809,68.48162728437806,68.48162728437806,68.48162728437806,68.48162728437806,68.48162728437806
sc2015,y2030,2030-04-11T03:00:00+02:00,68.48162728437815,68.48162728437732,68.48162728437674,68.48162728437815,68.4816272843771,68.48162728437732,68.4816272843771,68.4816272843771,68.4816272843771,68.4816272843771,68.4816272843771
sc2015,y2030,2030-04-11T07:00:00+02:00,68.48162728437818,68.48162728437823,68.48162728437823,68.48162728437818,68.48162728437819,68.48162728437823,68.48162728437822,68.48162728437822,68.48162728437822,68.4816272843782,68.48162728437822
sc2015,y2030,2030-04-11T11:00:00+02:00,68.48162728437818,68.48162728437823,68.48162728437823,68.48162728437818,68.48162728437819,68.48162728437823,68.48162728437822,68.48162728437822,68.48162728437822,68.4816272843782,68.48162728437822
sc2015,y2030,2030-04-11T15:00:00+02:00,66.25,66.25,66.25,66.25,66.25,66.24999999999999,66.24999999999999,66.24999999999999,66.24999999999999,66.25,66.24999999999999
sc2015,y2030,2030-04-11T19:00:00+02:00,68.48162728437809,68.48162728437815,68.48162728437818,68.48162728437809,68.48162728437815,68.48162728437815,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437815,68.48162728437816
sc2015,y2030,2030-04-11T23:00:00+02:00,68.48162728437815,68.48162728437816,68.48162728437818,68.48162728437815,68.48162728437818,68.48162728437816,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818
sc2015,y2030,2030-04-12T03:00:00+02:00,68.48162728437812,68.48162728437815,68.48162728437818,68.48162728437812,68.48162728437815,68.48162728437815,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816
sc2015,y2030,2030-04-12T07:00:00+02:00,68.48162728437818,68.48162728437823,68.48162728437823,68.48162728437818,68.48162728437819,68.48162728437823,68.48162728437822,68.48162728437822,68.48162728437822,68.4816272843782,68.48162728437822
sc2015,y2030,2030-04-12T11:00:00+02:00,48.621955371908506,48.62195537190851,48.62195537190852,48.621955371908506,48.62195537190852,48.62195537190851,48.62195537190851,48.62195537190851,48.62195537190851,48.62195537190853,48.62195537190851
sc2015,y2030,2030-04-12T15:00:00+02:00,48.621955371908484,48.62195537190852,48.62195537190854,48.621955371908484,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852
sc2015,y2030,2030-04-12T19:00:00+02:00,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.4816272843782,68.48162728437819
sc2015,y2030,2030-04-12T23:00:00+02:00,68.48162728437815,68.48162728437819,68.48162728437819,68.48162728437815,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819
sc2015,y2030,2030-04-13T03:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-13T07:00:00+02:00,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.4816272843782,68.48162728437819
sc2015,y2030,2030-04-13T11:00:00+02:00,68.48162728437819,68.48162728437809,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437809,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437818,68.48162728437816
sc2015,y2030,2030-04-13T15:00:00+02:00,48.621955371908484,48.62195537190852,48.62195537190854,48.621955371908484,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852
sc2015,y2030,2030-04-13T19:00:00+02:00,68.48162728437818,68.48162728437819,68.4816272843782,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437822,68.48162728437819
sc2015,y2030,2030-04-13T23:00:00+02:00,68.48162728437815,68.48162728437809,68.48162728437815,68.48162728437815,68.48162728437819,68.48162728437809,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813
sc2015,y2030,2030-04-14T03:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-14T07:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-14T11:00:00+02:00,68.48162728437815,68.48162728437809,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437809,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813
sc2015,y2030,2030-04-14T15:00:00+02:00,48.621955371908484,48.62195537190847,48.62195537190848,48.621955371908484,48.62195537190848,48.62195537190847,48.62195537190847,48.62195537190847,48.62195537190847,48.62195537190848,48.62195537190847
sc2015,y2030,2030-04-14T19:00:00+02:00,68.48162728437819,68.48162728437818,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437818,68.4816272843782,68.4816272843782,68.4816272843782,68.4816272843782,68.4816272843782
sc2015,y2030,2030-04-14T23:00:00+02:00,68.48162728437815,68.48162728437816,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437816,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815
sc2015,y2030,2030-04-15T03:00:00+02:00,66.63171373330417,66.63171373330414,66.63171373330415,66.63171373330417,66.63171373330415,66.63171373330414,66.63171373330417,66.63171373330417,66.63171373330417,66.63171373330417,66.63171373330417
sc2015,y2030,2030-04-15T07:00:00+02:00,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815
sc2015,y2030,2030-04-15T11:00:00+02:00,68.48162728437812,68.48162728437815,68.48162728437818,68.48162728437812,68.48162728437815,68.48162728437815,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816
sc2015,y2030,2030-04-15T15:00:00+02:00,66.25,66.25,66.25,66.25,66.25,66.24999999999999,66.24999999999999,66.24999999999999,66.24999999999999,66.25,66.24999999999999
sc2015,y2030,2030-04-15T19:00:00+02:00,68.48162728437809,68.48162728437815,68.48162728437818,68.48162728437809,68.48162728437815,68.48162728437815,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437815,68.48162728437816
sc2015,y2030,2030-04-15T23:00:00+02:00,68.48162728437815,68.48162728437816,68.48162728437818,68.48162728437815,68.48162728437819,68.48162728437816,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818
sc2015,y2030,2030-04-16T03:00:00+02:00,68.4816272843782,68.48162728437818,68.4816272843782,68.4816272843782,68.48162728437819,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819
sc2015,y2030,2030-04-16T07:00:00+02:00,68.4816272843782,68.48162728437818,68.4816272843782,68.4816272843782,68.48162728437819,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819
sc2015,y2030,2030-04-16T11:00:00+02:00,68.48162728437815,68.48162728437853,68.48162728437826,68.48162728437815,68.48162728437826,68.48162728437853,68.48162728437833,68.48162728437833,68.48162728437833,68.48162728437825,68.48162728437833
sc2015,y2030,2030-04-16T15:00:00+02:00,66.24999999999997,66.25,66.25000000000001,66.24999999999997,66.25000000000001,66.25,66.25000000000001,66.25000000000001,66.25000000000001,66.25000000000003,66.25000000000001
sc2015,y2030,2030-04-16T19:00:00+02:00,68.31576102030196,68.31576102030199,68.315761020302,68.31576102030196,68.315761020302,68.31576102030199,68.315761020302,68.315761020302,68.315761020302,68.315761020302,68.315761020302
sc2015,y2030,2030-04-16T23:00:00+02:00,68.48162728437815,68.48162728437818,68.4816272843782,68.48162728437815,68.48162728437819,68.48162728437818,68.4816272843782,68.4816272843782,68.4816272843782,68.4816272843782,68.4816272843782
sc2015,y2030,2030-04-17T03:00:00+02:00,68.4816272843782,68.48162728437818,68.4816272843782,68.4816272843782,68.48162728437819,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819
sc2015,y2030,2030-04-17T07:00:00+02:00,68.4816272843782,68.48162728437818,68.4816272843782,68.4816272843782,68.48162728437819,68.48162728437818,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819,68.48162728437819
sc2015,y2030,2030-04-17T11:00:00+02:00,68.48162728437812,68.48162728437818,68.48162728437818,68.48162728437812,68.48162728437815,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437816,68.48162728437818
sc2015,y2030,2030-04-17T15:00:00+02:00,66.24999999999997,66.25,66.25000000000001,66.24999999999997,66.25000000000001,66.25,66.25000000000001,66.25000000000001,66.25000000000001,66.25000000000003,66.25000000000001
sc2015,y2030,2030-04-17T19:00:00+02:00,68.48162728437815,68.48162728437816,68.48162728437818,68.48162728437815,68.48162728437818,68.48162728437816,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818
sc2015,y2030,2030-04-17T23:00:00+02:00,68.48162728437815,68.48162728437809,68.48162728437806,68.48162728437815,68.48162728437819,68.48162728437809,68.48162728437806,68.48162728437806,68.48162728437806,68.48162728437806,68.48162728437806
sc2015,y2030,2030-04-18T03:00:00+02:00,68.4816272843782,68.48162728437823,68.4816272843782,68.4816272843782,68.48162728437819,68.48162728437823,68.4816272843782,68.4816272843782,68.4816272843782,68.48162728437819,68.4816272843782
sc2015,y2030,2030-04-18T07:00:00+02:00,68.48162728437812,68.48162728437815,68.48162728437818,68.48162728437812,68.48162728437815,68.48162728437815,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816
sc2015,y2030,2030-04-18T11:00:00+02:00,68.4816272843782,68.48162728437823,68.4816272843782,68.4816272843782,68.48162728437819,68.48162728437823,68.4816272843782,68.4816272843782,68.4816272843782,68.48162728437819,68.4816272843782
sc2015,y2030,2030-04-18T15:00:00+02:00,48.621955371908506,48.621955371908506,48.62195537190851,48.621955371908506,48.62195537190852,48.621955371908506,48.621955371908506,48.621955371908506,48.621955371908506,48.62195537190853,48.621955371908506
sc2015,y2030,2030-04-18T19:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-18T23:00:00+02:00,68.48162728437815,68.48162728437809,68.48162728437815,68.48162728437815,68.48162728437819,68.48162728437809,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813
sc2015,y2030,2030-04-19T03:00:00+02:00,68.48162728437816,68.48162728437818,68.48162728437818,68.48162728437816,68.48162728437819,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.4816272843782,68.48162728437818
sc2015,y2030,2030-04-19T07:00:00+02:00,68.48162728437815,68.48162728437813,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437813,68.48162728437815,68.48162728437813
sc2015,y2030,2030-04-19T11:00:00+02:00,48.621955371908484,48.62195537190847,48.62195537190848,48.621955371908484,48.62195537190848,48.62195537190847,48.62195537190847,48.62195537190847,48.62195537190847,48.62195537190848,48.62195537190847
sc2015,y2030,2030-04-19T15:00:00+02:00,48.621955371908484,48.62195537190852,48.62195537190854,48.621955371908484,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852,48.62195537190852
sc2015,y2030,2030-04-19T19:00:00+02:00,68.48162728437812,68.48162728437818,68.48162728437818,68.48162728437812,68.48162728437815,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437816,68.48162728437818
sc2015,y2030,2030-04-19T23:00:00+02:00,68.48162728437812,68.48162728437809,68.48162728437809,68.48162728437812,68.48162728437819,68.48162728437809,68.48162728437809,68.48162728437809,68.48162728437809,68.48162728437809,68.48162728437809
sc2015,y2030,2030-04-20T03:00:00+02:00,68.48162728437815,68.48162728437816,68.48162728437818,68.48162728437815,68.48162728437819,68.48162728437816,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818,68.48162728437818
sc2015,y2030,2030-04-20T07:00:00+02:00,68.48162728437812,68.48162728437809,68.48162728437809,68.48162728437812,68.48162728437819,68.48162728437809,68.48162728437809,68.48162728437809,68.48162728437809,68.48162728437809,68.48162728437809
sc2015,y2030,2030-04-20T11:00:00+02:00,68.48162728437818,68.48162728437809,68.48162728437818,68.48162728437818,68.48162728437819,68.48162728437809,68.48162728437816,68.48162728437816,68.48162728437816,68.4816272843782,68.48162728437816
sc2015,y2030,2030-04-20T15:00:00+02:00,66.25,66.25,66.25,66.25,66.25,66.24999999999999,66.24999999999999,66.24999999999999,66.24999999999999,66.25,66.24999999999999
sc2015,y2030,2030-04-20T19:00:00+02:00,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437815
sc2015,y2030,2030-04-20T23:00:00+02:00,68.48162728437815,68.48162728437815,68.48162728437816,68.48162728437815,68.48162728437815,68.48162728437815,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816,68.48162728437816
