Scenario,Period,LoadLevel,ES112,ES21,ES300,ES418,ES432,ES511,ES523,ES611,ES612,ES618,ES620
sc2015,y2030,2030-01-07T11:00:00+01:00,0.16659330202733336,-0.1656742499999999,-0.02017767548810956,0,0.18523186242009748,0.09729437803381447,-0.015653987047540063,-0.10216939456365415,0.005353036738654504,0.003991426972283163,-0.13150976125783798
sc2015,y2030,2030-01-07T15:00:00+01:00,0.16180295956532875,-0.1656742499999999,0.009805891905506625,0,0.11936598846757773,0.08805200283091175,0.0641937687995,0.05811813585148862,0.07445994202417316,0.041261981241545787,0.028103760697634428
sc2015,y2030,2030-01-07T19:00:00+01:00,0.1635494245638176,-0.1656742499999999,-0.039287845602244964,0,0.17512007005907249,0.09148781848989596,-0.05294281422352487,-0.1667942182026494,-0.038223353463578746,-0.03000042994092733,-0.1940601353711653
sc2015,y2030,2030-01-07T23:00:00+01:00,0.1660011596940878,-0.1656742499999999,-0.032466112626013954,0,0.21998988737398606,0.0945379967947797,-0.05857223108546328,-0.1762401881102984,-0.004503739953636732,0.01534756463642828,-0.20942057952646875
sc2015,y2030,2030-01-08T03:00:00+01:00,0.1805547242393999,-0.11414232824976045,-0.03399398266566034,0,0.054119086668617644,0.08724156102606018,-0.017374799911814565,-0.13756961323982053,-0.046536454205602595,-0.05644309670131187,-0.15027133574833118
sc2015,y2030,2030-01-08T07:00:00+01:00,0.18520597316337595,-0.11957079670688642,-0.036190064141342626,0,0.05640487031782171,0.08640515539092708,-0.018860706270033,-0.14313253702067996,-0.048790655218013956,-0.05880275013105751,-0.15631795270303073
sc2015,y2030,2030-01-08T11:00:00+01:00,0.17614664866108454,-0.1656742499999999,-0.01811311297961038,0,0.15269541905281336,0.12053551449193334,0.005369519594452532,-0.08217965664910509,0.00454598446299026,-0.005600634695404949,-0.10926469306915965
sc2015,y2030,2030-01-08T15:00:00+01:00,0.18001551390532966,-0.16512951111525398,0.009336340733649307,0,0.05690870505662904,0.08324201840917178,0.08993167312600692,0.08851196102344838,0.07474463711764767,0.026173089249470483,0.06237923638543008
sc2015,y2030,2030-01-08T19:00:00+01:00,0.1802734917385922,-0.1656742499999999,-0.03149004274170042,0,0.16874384917356977,0.09483425163108006,-0.02948772594687865,-0.14307851330662524,-0.020650365710379592,-0.020028498417986595,-0.16962994428792788
sc2015,y2030,2030-01-08T23:00:00+01:00,0.19991289571629944,-0.1656742499999999,-0.04744160156331034,0,0.14685346580629988,0.10276921248772086,-0.04583737345485939,-0.1985791801448944,-0.05688313227838049,-0.05383881042162875,-0.2212522402843924
sc2015,y2030,2030-01-09T03:00:00+01:00,0.20731544716953065,-0.11499120526621387,-0.04305792591214708,0,-0.00986747254354281,0.08864037451334439,-0.003994273944658566,-0.14192366750385954,-0.06585052789533519,-0.08757754476235502,-0.14937013288258938
sc2015,y2030,2030-01-09T07:00:00+01:00,0.19952302357891405,-0.11278907217195577,-0.04003601364562481,0,0.008692494520304184,0.11308948569761834,-0.005158687662599748,-0.14623986009834367,-0.06623425913210834,-0.08359937887083224,-0.15440481629538816
sc2015,y2030,2030-01-09T11:00:00+01:00,0.18986021950613363,-0.1656742499999999,-0.016979751759157224,0,0.10252733063917785,0.11637096450521445,0.028925331958017608,-0.050992498418259036,0.008417181743342494,-0.014998971913959824,-0.07525282490560126
sc2015,y2030,2030-01-09T15:00:00+01:00,0.16460561038800003,-0.1656742499999999,0.01623523296142415,0,0.04934967499888243,0.06302267047123,0.11257901360740985,0.11006146952468554,0.04063161881323585,0.00817346289151133,0.09310371342461488
sc2015,y2030,2030-01-09T19:00:00+01:00,0.19044512895780752,-0.1656742499999999,-0.03301947701553676,0,0.13210297766309642,0.06588223415348327,-0.02005204809701988,-0.12493299249396284,-0.017136583665366523,-0.02540803339963693,-0.1496626033857824
sc2015,y2030,2030-01-09T23:00:00+01:00,0.19409133253675503,-0.1656742499999999,-0.04549750579543477,0,0.15708396841516814,0.08385174241458948,-0.049657568882659486,-0.19190413724906685,-0.0483219443618681,-0.04397041418462555,-0.21593774248168618
sc2015,y2030,2030-01-10T03:00:00+01:00,0.20388863350977227,-0.10665690037073405,-0.04153672021089694,0,-0.013810479315314428,0.12369297533110268,0.0013213054544998215,-0.1455949103806169,-0.07546130783099869,-0.09487749678991153,-0.1507904687956274
sc2015,y2030,2030-01-10T07:00:00+01:00,0.19875862357949314,-0.09494119640351983,-0.0448115537129119,0,-0.038646953512166515,0.11983065227317691,0.006275365112674791,-0.1706708584302521,-0.14676456139464733,-0.14225440654254706,-0.16172068635901993
sc2015,y2030,2030-01-10T11:00:00+01:00,0.1896830936698668,-0.12866389707743342,-0.017928368539943396,0,-0.0036335449948317056,0.11221159796096214,0.059748272295100824,-0.042210736100640744,-0.06832107157275336,-0.08062098466915546,-0.04415892954016165
sc2015,y2030,2030-01-10T15:00:00+01:00,0.11642651831862927,-0.16206490114845362,0.0300645900520069,0,0.0817236772380594,-0.01628174016868056,0.12026152413088576,0.155945319636551,0.08570461554951159,0.05370926696039535,0.13615523014376985
sc2015,y2030,2030-01-10T19:00:00+01:00,0.17854988368253988,-0.15796549307008556,-0.09467099999999995,0,-0.054888665690454363,0.006149960570401625,-0.07892588907260367,-0.23453565921420738,-0.20560120192330222,-0.1933309923446913,-0.2348014756733856
sc2015,y2030,2030-01-10T23:00:00+01:00,0.1934960182104548,-0.1656742499999999,-0.09467099999999995,0,0.01685897291665328,0.03051499538029878,-0.09143400668987822,-0.281999284996,-0.204857912581631,-0.18031147820534432,-0.2852658877892431
sc2015,y2030,2030-01-11T03:00:00+01:00,0.1494123172249191,-0.08306038489339707,-0.028297601490201663,0,-0.024231212269137492,0.17028833463920234,0.04127684279037003,-0.14297053952791172,-0.12225522462776062,-0.12213218088376387,-0.13260209132043732
sc2015,y2030,2030-01-11T07:00:00+01:00,0.08979201722409047,-0.08730752712361167,-0.010326991897673832,0,0.010240324511346266,0.1102785708745666,0.06657039402043097,-0.09040844587163166,-0.0631032626413397,-0.07063589422699845,-0.08399914122150665
sc2015,y2030,2030-01-11T11:00:00+01:00,0.06476987370098564,-0.11337081849067121,0.016676579089799137,0,0.0417924204945892,0.08911381258032192,0.1205583993827053,0.02569735409230378,-0.0018568209989531237,-0.01863927249559416,0.025971894342823543
sc2015,y2030,2030-01-11T15:00:00+01:00,0.04951942958913458,-0.11503182324261374,0.051621541554071504,0,0.007233081971988797,0.10438387330037191,0.20056660325570053,0.18919047400014444,0.0743394342909216,0.030569389619085507,0.18637324024055113
sc2015,y2030,2030-01-11T19:00:00+01:00,0.09929338101354923,-0.10372279908008197,-0.002376105691709096,0,0.06575100504615783,0.16195623028049,0.0641346032442427,-0.06704242924019921,-0.028476860353840117,-0.03831828171949847,-0.07161899187768128
sc2015,y2030,2030-01-11T23:00:00+01:00,0.08603044290910078,-0.15949402674570878,-0.051114226683743214,0,0.135308271678392,0.04262157943740208,-0.05176364739679995,-0.19998971723911652,-0.08782941043173742,-0.06981222832160805,-0.215627768253714
sc2015,y2030,2030-01-12T03:00:00+01:00,0.09573825355236898,-0.07882890010796428,-0.007218827651524151,0,0.03713851816831659,0.1796269429402808,0.052910194017702805,-0.10217041534575211,-0.05688280133950041,-0.06209031503814977,-0.1004370323193815
sc2015,y2030,2030-01-12T07:00:00+01:00,0.10520045030803571,-0.08583851249975538,-0.011318417935180625,0,0.033021088692998246,0.18263257770462427,0.05255137508943353,-0.1117201307619149,-0.06350260898179472,-0.0699791776512213,-0.10994577154994745
sc2015,y2030,2030-01-12T11:00:00+01:00,0.10222790775800106,-0.1656742499999999,0.001113766604268429,0,0.17292599993131907,0.10520811383967388,0.05315605016686886,-0.044820290702868304,0.01730850358925573,0.011711411622610024,-0.06575027577077086
sc2015,y2030,2030-01-12T15:00:00+01:00,0.10561831701091795,-0.16007077922968005,0.030423648219289445,0,0.07021193244371626,0.0865455699522184,0.14391412568601702,0.1287958021226583,0.08544225777923042,0.04053109959965284,0.11010779009276894
sc2015,y2030,2030-01-12T19:00:00+01:00,0.10608632928364803,-0.16135561409120114,-0.01421659971849265,0,0.1931077473179632,0.097645964035187,0.013448054731395542,-0.12345051803270768,-0.017974792583097088,-0.009263160543999227,-0.14277636980079578
sc2015,y2030,2030-01-12T23:00:00+01:00,0.11925958738336018,-0.16320984712576525,-0.0405428881093981,0,0.14028243512389582,0.09436197786002132,-0.015765488890673307,-0.19006373395909293,-0.07525174966591908,-0.06483806487610422,-0.20416435638792363
sc2015,y2030,2030-01-13T03:00:00+01:00,0.1260454672056408,-0.09298617714291324,-0.01927422532671552,0,-0.004209996961915152,0.1615709679937083,0.05684852267444218,-0.11538109926042561,-0.07279669555392099,-0.08736249324234602,-0.11151970984461679
sc2015,y2030,2030-01-13T07:00:00+01:00,0.11895644395641947,-0.08785194542797115,-0.016025975679617277,0,0.0072806439169230686,0.19802950596499103,0.058817166942968235,-0.12053077369304521,-0.07694880833367623,-0.08780197498843223,-0.11631833056857133
sc2015,y2030,2030-01-13T11:00:00+01:00,0.10531706991181355,-0.1650686736444893,0.0008508894070926587,0,0.16690416295717503,0.11031401987165657,0.05599881256749217,-0.04518904215064756,0.015294037782551673,0.008502430800860994,-0.06542504110931602
sc2015,y2030,2030-01-13T15:00:00+01:00,0.10581841481009291,-0.16304199014392728,0.03086894764832193,0,0.07270241827360624,0.07528758179636896,0.1440685627259053,0.13457967283776195,0.0905404730712247,0.04479977403904001,0.11501196469513686
sc2015,y2030,2030-01-13T19:00:00+01:00,0.10050266460831292,-0.1656742499999999,-0.03382950126482709,0,0.1366089387995839,0.07569533566905484,-0.009094805133000872,-0.14806959116531404,-0.05679001198620193,-0.04994611994592346,-0.16464358101904497
sc2015,y2030,2030-01-13T23:00:00+01:00,0.0994622930707223,-0.1656742499999999,-0.0696011558774936,0,0.07991574206565466,0.08630640654887989,-0.059981373186743125,-0.2455721024298192,-0.1409025899356091,-0.12520475793434538,-0.25617158840437404
sc2015,y2030,2030-01-14T03:00:00+01:00,0.1168862380807274,-0.08095571421114056,-0.01441108770581545,0,-0.004596780169964232,0.20416056269166427,0.06328341619528421,-0.11492711803674971,-0.0777706170129484,-0.09002311858951018,-0.10919731700999602
sc2015,y2030,2030-01-14T07:00:00+01:00,0.10932061514719327,-0.0926595728533377,-0.013337635760648947,0,0.03974539867566218,0.18033009969653824,0.04947773543803269,-0.11883916672107775,-0.06540889032119335,-0.07121581372991481,-0.11803190033401578
sc2015,y2030,2030-01-14T11:00:00+01:00,0.08674429647573856,-0.1656742499999999,0.003907086553554873,0,0.22132493829190358,0.10391034826497991,0.03569527702115849,-0.060963402127169664,0.021890348290025674,0.027394167443729467,-0.08512675698866956
sc2015,y2030,2030-01-14T15:00:00+01:00,0.09416632305480732,-0.14061776617005384,0.03469186348108022,0,0.0693016791621115,0.1619165226327457,0.14844212022994485,0.11175917833472182,0.06697128476965708,0.027923094387109604,0.09687640706589229
sc2015,y2030,2030-01-14T19:00:00+01:00,0.09941759686906981,-0.1656742499999999,-0.015828891333970807,0,0.19827027157919486,0.0832649900379423,0.006340433305716431,-0.12182467216825388,-0.016905188026101303,-0.006850228420805182,-0.14267798614354255
sc2015,y2030,2030-01-14T23:00:00+01:00,0.11721032664030351,-0.1656742499999999,-0.0464099033224874,0,0.1304700081702972,0.08604613799436112,-0.024625088277988372,-0.19982492384674844,-0.08569189661303445,-0.07465049182970285,-0.21367886489723875
sc2015,y2030,2030-01-15T03:00:00+01:00,0.12083945381155514,-0.09830514366765697,-0.018845912892042405,0,5.063082441347788e-05,0.14129088048809257,0.05976497378528123,-0.10851166201930296,-0.06291852491551153,-0.07993977910034888,-0.10573984070623155
sc2015,y2030,2030-01-15T07:00:00+01:00,0.1170067599529363,-0.08844159056884937,-0.016085469965859023,0,-0.005345664014839491,0.1943871056852371,0.06772881815166354,-0.11430141822505324,-0.07383349037975973,-0.0893425830221477,-0.10908034673084321
sc2015,y2030,2030-01-15T11:00:00+01:00,0.11744938364924984,-0.1567680550451791,-0.005141252355014947,0,0.10785032066885014,0.13242541320309154,0.07313390303571654,-0.05254729129406677,-0.004111699073558128,-0.020929369626727867,-0.0662913220627055
sc2015,y2030,2030-01-15T15:00:00+01:00,0.12571986985645922,-0.1603797472950319,0.009438215872263012,0,0.041108483111637284,0.09499670071081612,0.12588281448852556,0.05504254467258751,0.040214754958950216,-0.0029135806072704273,0.041787029781491736
sc2015,y2030,2030-01-15T19:00:00+01:00,0.12913889844940618,-0.15502121398551894,-0.024734578432019205,0,0.11605320892473636,0.12964817123163508,0.03379191451832453,-0.13968240219138273,-0.04802518584689719,-0.05228287079048144,-0.1507970808481034
sc2015,y2030,2030-01-15T23:00:00+01:00,0.1424708937293908,-0.14644311323737602,-0.03286947990762212,0,0.07770906100659669,0.15073642655005082,0.03442580121411809,-0.16472055710539446,-0.0739088947140214,-0.08067673048746449,-0.17069469878588173
sc2015,y2030,2030-01-16T03:00:00+01:00,0.09747581419628704,-0.096631628424237,-0.011530594907153136,0,0.007444227073064802,0.15495514985103043,0.07701369382557033,-0.09439485999733166,-0.048491863492515774,-0.06887568624821694,-0.0914361773093968
sc2015,y2030,2030-01-16T07:00:00+01:00,0.0892684745014718,-0.08318562773157878,-0.006502765061301208,0,0.003842510257307641,0.21417938592631236,0.0858744047172113,-0.09791352866749525,-0.05854167529597065,-0.07647805083850101,-0.09226868781876285
sc2015,y2030,2030-01-16T11:00:00+01:00,0.0870219362882041,-0.1656742499999999,-0.05322088298659633,0,-0.014416219832788846,0.10038611545421094,0.020128811506313404,-0.1380914006872742,-0.10350049730559063,-0.12232687613328852,-0.1439061440641003
sc2015,y2030,2030-01-16T15:00:00+01:00,0.09748017539985288,-0.16060327051509304,0.01669202482952037,0,0.037563400417990556,0.09625852112253752,0.1521702731911001,0.0641209947714938,0.02493216923246533,-0.012118335859941043,0.05746539170846954
sc2015,y2030,2030-01-16T19:00:00+01:00,0.10037247774941038,-0.14057981164025524,-0.00977196732304808,0,0.09725383271592603,0.1678228813207554,0.06850379563973386,-0.10259450758449162,-0.031488738971290564,-0.04382170352579107,-0.11056827771658106
sc2015,y2030,2030-01-16T23:00:00+01:00,0.0899748422529143,-0.1510241330422044,-0.015542036553277239,0,0.1636997001817646,0.1314686110922736,0.03098903305330558,-0.1435853233449984,-0.031426899546805886,-0.028285495102782665,-0.1569962857607785
sc2015,y2030,2030-01-17T03:00:00+01:00,0.09085848717126876,-0.08613611149737954,-0.007575264755209865,0,0.004977964325936668,0.19990734212117878,0.08374870605665907,-0.09669613783796294,-0.05583890427623417,-0.07430116949874854,-0.09170680041923807
sc2015,y2030,2030-01-17T07:00:00+01:00,0.07490236417020268,-0.07741831190478798,-0.0005672818183142248,0,0.017062860070824692,0.18690571219435004,0.08185581684063026,-0.08161743637671925,-0.04311058568180437,-0.05881900246558058,-0.07747212114703439
sc2015,y2030,2030-01-17T11:00:00+01:00,0.056027416552869136,-0.11715277197253648,0.02844797170021307,0,0.09039502502898933,0.16626919198536072,0.12327335126267602,0.041873877666010584,0.044203086200868436,0.018403204883213897,0.031457510578224435
sc2015,y2030,2030-01-17T15:00:00+01:00,0.040420871887116405,-0.14716333479805876,0.05450500516210033,0,0.09049338222515257,0.06236090014957307,0.1843990168072931,0.1943307700220287,0.10377108806972579,0.06181204657083583,0.18105588536082684
sc2015,y2030,2030-01-17T19:00:00+01:00,0.05672268570569439,-0.11802932578548697,0.010395828517444361,0,0.13743126860554833,0.16275225485959144,0.07185292952171451,-0.05327772651978502,0.008984269106138143,0.0022565161458534266,-0.06462039166271727
sc2015,y2030,2030-01-17T23:00:00+01:00,0.05830645975396953,-0.155392562322058,-0.05376016628466895,0,0.09263809152052871,0.07670540341401888,-0.03337808529193076,-0.20144367896547566,-0.09948261155382654,-0.09087419641550754,-0.2128440537727605
sc2015,y2030,2030-01-18T03:00:00+01:00,0.07040245517623056,-0.06876131355434056,0.0019020655272719011,0,0.0151462767298427,0.22952612449792653,0.08843927706156962,-0.08294530345679973,-0.046742534337154806,-0.06230546396740788,-0.07755285517583421
sc2015,y2030,2030-01-18T07:00:00+01:00,0.07125350349749748,-0.08239281631158524,-0.000352871352024664,0,0.028641431474405676,0.13461920820964246,0.07423560419374065,-0.06767078568363294,-0.02359496627621893,-0.04076173771149816,-0.06674642730281022
sc2015,y2030,2030-01-18T11:00:00+01:00,0.05645165952344122,-0.08731408590640921,0.018719147695400506,0,0.054759029783832736,0.20538422368095532,0.10506392570781853,-0.006404124633080155,0.043404921551510656,0.006032088388624679,-0.015572360285329712
sc2015,y2030,2030-01-18T15:00:00+01:00,0.048556467323905395,-0.11905957800141787,0.02389525221491895,0,0.13112375984519398,0.16181072632150584,0.09395792478760656,0.01766236755268369,0.09878312798310374,0.05829553250498121,-0.005370920436948978
sc2015,y2030,2030-01-18T19:00:00+01:00,0.0657734079442518,-0.11730918040735738,0.0045355689408657085,0,0.12210299629888288,0.16819559183820698,0.06422400285377483,-0.06083356757558067,0.05384865334729083,0.021483821819482163,-0.08003152200985997
sc2015,y2030,2030-01-18T23:00:00+01:00,0.05334385404264563,-0.15001658566179454,-0.020967977538655536,0,0.15386552517329566,0.09615427907799545,0.0038202830582629854,-0.11827484326262816,0.02623512703534603,0.006819986260314659,-0.14424435832607085
sc2015,y2030,2030-01-19T03:00:00+01:00,0.05336514579330687,-0.07878865941533908,0.012974125367726463,0,0.05730722944266553,0.1896247095831447,0.08372568065501484,-0.03484259582565308,0.048128435658146396,0.00923983942043316,-0.045657318393324875
sc2015,y2030,2030-01-19T07:00:00+01:00,0.07525611740284255,-0.10072826067025797,0.002356111324602894,0,0.050871419245770655,0.13749360954615053,0.07577038729389063,-0.04432167905825368,0.04760203378136052,0.0039472336347237125,-0.05725570838411054
sc2015,y2030,2030-01-19T11:00:00+01:00,0.0790266464673195,-0.1656742499999999,-0.024286428094336898,0,0.07043434592404463,0.12784511805647059,0.04318244798887427,-0.07857407502441394,0.016165773933997984,-0.025161429844654082,-0.1009878616253399
sc2015,y2030,2030-01-19T15:00:00+01:00,0.07529665723835399,-0.14404713784428713,0.03439424119347456,0,0.07821048724632385,0.19579021421796172,0.15530433983446335,0.10020849758108863,0.12419216338583094,0.057730804099459965,0.07655450431359667
