Period,Scenario,LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9
2030,sc01,01-01 22:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-01 23:00:00+01:00,0.0,27.654207627370017,20.740655720527513,17.28387976710626,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 00:00:00+01:00,0.0,25.678907082557878,19.259180311918406,16.04931692659867,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 01:00:00+01:00,0.0,23.703606537745728,17.777704903309296,14.814754086091082,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 02:00:00+01:00,0.0,21.72830599293359,16.296229494700192,13.580191245583492,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 03:00:00+01:00,0.0,21.72830599293359,16.296229494700192,13.580191245583492,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 04:00:00+01:00,0.0,23.703606537745728,17.777704903309296,14.814754086091082,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 05:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 06:00:00+01:00,0.0,35.55540980661859,26.666557354963945,22.22213112913662,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 07:00:00+01:00,0.0,39.506010896242884,29.629508172182163,24.691256810151803,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 08:00:00+01:00,0.0,37.530710351430734,28.148032763573053,23.45669396964421,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 09:00:00+01:00,0.0,33.58010926180645,25.185081946354835,20.98756828862903,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 10:00:00+01:00,0.0,30.814688499069447,23.111016374302086,19.259180311918406,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 11:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 12:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 13:00:00+01:00,0.0,28.444327845294875,21.333245883971156,17.777704903309296,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 14:00:00+01:00,0.0,27.654207627370017,20.740655720527513,17.28387976710626,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 15:00:00+01:00,0.0,28.444327845294875,21.333245883971156,17.777704903309296,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 16:00:00+01:00,0.0,30.814688499069447,23.111016374302086,19.259180311918406,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 17:00:00+01:00,0.0,34.76528958869374,26.073967191520303,21.728305992933585,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 18:00:00+01:00,0.0,39.506010896242884,29.629508172182163,24.691256810151803,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 19:00:00+01:00,0.0,36.34553002454346,27.25914751840759,22.71595626533966,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 20:00:00+01:00,0.0,33.58010926180645,25.185081946354835,20.98756828862903,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 21:00:00+01:00,0.0,31.604808716994306,23.703606537745728,19.753005448121442,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 22:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 23:00:00+01:00,0.0,27.654207627370017,20.740655720527513,17.28387976710626,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 00:00:00+01:00,0.0,25.678907082557878,19.259180311918406,16.04931692659867,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 01:00:00+01:00,0.0,23.703606537745728,17.777704903309296,14.814754086091082,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 02:00:00+01:00,0.0,21.72830599293359,16.296229494700192,13.580191245583492,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 03:00:00+01:00,0.0,21.72830599293359,16.296229494700192,13.580191245583492,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 04:00:00+01:00,0.0,23.703606537745728,17.777704903309296,14.814754086091082,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 05:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 06:00:00+01:00,0.0,35.55540980661859,26.666557354963945,22.22213112913662,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 07:00:00+01:00,0.0,39.506010896242884,29.629508172182163,24.691256810151803,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 08:00:00+01:00,0.0,37.530710351430734,28.148032763573053,23.45669396964421,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 09:00:00+01:00,0.0,33.58010926180645,25.185081946354835,20.98756828862903,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 10:00:00+01:00,0.0,30.814688499069447,23.111016374302086,19.259180311918406,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 11:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 12:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 13:00:00+01:00,0.0,28.444327845294875,21.333245883971156,17.777704903309296,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 14:00:00+01:00,0.0,27.654207627370017,20.740655720527513,17.28387976710626,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 15:00:00+01:00,0.0,28.444327845294875,21.333245883971156,17.777704903309296,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 16:00:00+01:00,0.0,30.814688499069447,23.111016374302086,19.259180311918406,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 17:00:00+01:00,0.0,34.76528958869374,26.073967191520303,21.728305992933585,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 18:00:00+01:00,0.0,39.506010896242884,29.629508172182163,24.691256810151803,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 19:00:00+01:00,0.0,36.34553002454346,27.25914751840759,22.71595626533966,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 20:00:00+01:00,0.0,33.58010926180645,25.185081946354835,20.98756828862903,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 21:00:00+01:00,0.0,31.604808716994306,23.703606537745728,19.753005448121442,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 22:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 23:00:00+01:00,0.0,27.654207627370017,20.740655720527513,17.28387976710626,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 00:00:00+01:00,0.0,25.678907082557878,19.259180311918406,16.04931692659867,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 01:00:00+01:00,0.0,23.703606537745728,17.777704903309296,14.814754086091082,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 02:00:00+01:00,0.0,21.72830599293359,16.296229494700192,13.580191245583492,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 03:00:00+01:00,0.0,21.72830599293359,16.296229494700192,13.580191245583492,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 04:00:00+01:00,0.0,23.703606537745728,17.777704903309296,14.814754086091082,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 05:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 06:00:00+01:00,0.0,35.55540980661859,26.666557354963945,22.22213112913662,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 07:00:00+01:00,0.0,39.506010896242884,29.629508172182163,24.691256810151803,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 08:00:00+01:00,0.0,37.530710351430734,28.148032763573053,23.45669396964421,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 09:00:00+01:00,0.0,33.58010926180645,25.185081946354835,20.98756828862903,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 10:00:00+01:00,0.0,30.814688499069447,23.111016374302086,19.259180311918406,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 11:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 12:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 13:00:00+01:00,0.0,28.444327845294875,21.333245883971156,17.777704903309296,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 14:00:00+01:00,0.0,27.654207627370017,20.740655720527513,17.28387976710626,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 15:00:00+01:00,0.0,28.444327845294875,21.333245883971156,17.777704903309296,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 16:00:00+01:00,0.0,30.814688499069447,23.111016374302086,19.259180311918406,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 17:00:00+01:00,0.0,34.76528958869374,26.073967191520303,21.728305992933585,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 18:00:00+01:00,0.0,39.506010896242884,29.629508172182163,24.691256810151803,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 19:00:00+01:00,0.0,36.34553002454346,27.25914751840759,22.71595626533966,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 20:00:00+01:00,0.0,33.58010926180645,25.185081946354835,20.98756828862903,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 21:00:00+01:00,0.0,31.604808716994306,23.703606537745728,19.753005448121442,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 22:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 23:00:00+01:00,0.0,27.654207627370017,20.740655720527513,17.28387976710626,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 00:00:00+01:00,0.0,25.678907082557878,19.259180311918406,16.04931692659867,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 01:00:00+01:00,0.0,23.703606537745728,17.777704903309296,14.814754086091082,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 02:00:00+01:00,0.0,21.72830599293359,16.296229494700192,13.580191245583492,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 03:00:00+01:00,0.0,21.72830599293359,16.296229494700192,13.580191245583492,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 04:00:00+01:00,0.0,23.703606537745728,17.777704903309296,14.814754086091082,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 05:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 06:00:00+01:00,0.0,35.55540980661859,26.666557354963945,22.22213112913662,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 07:00:00+01:00,0.0,39.506010896242884,29.629508172182163,24.691256810151803,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 08:00:00+01:00,0.0,37.530710351430734,28.148032763573053,23.45669396964421,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 09:00:00+01:00,0.0,33.58010926180645,25.185081946354835,20.98756828862903,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 10:00:00+01:00,0.0,30.814688499069447,23.111016374302086,19.259180311918406,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 11:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 12:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 13:00:00+01:00,0.0,28.444327845294875,21.333245883971156,17.777704903309296,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 14:00:00+01:00,0.0,27.654207627370017,20.740655720527513,17.28387976710626,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 15:00:00+01:00,0.0,28.444327845294875,21.333245883971156,17.777704903309296,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 16:00:00+01:00,0.0,30.814688499069447,23.111016374302086,19.259180311918406,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 17:00:00+01:00,0.0,34.76528958869374,26.073967191520303,21.728305992933585,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 18:00:00+01:00,0.0,39.506010896242884,29.629508172182163,24.691256810151803,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 19:00:00+01:00,0.0,36.34553002454346,27.25914751840759,22.71595626533966,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 20:00:00+01:00,0.0,33.58010926180645,25.185081946354835,20.98756828862903,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 21:00:00+01:00,0.0,31.604808716994306,23.703606537745728,19.753005448121442,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 22:00:00+01:00,0.0,29.62950817218216,22.22213112913662,18.51844260761385,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 23:00:00+01:00,0.0,27.654207627370017,20.740655720527513,17.28387976710626,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 00:00:00+01:00,0.0,23.624594515953245,17.718445886964933,14.765371572470778,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 01:00:00+01:00,0.0,21.80731801472607,16.355488511044555,13.629573759203794,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 02:00:00+01:00,0.0,19.990041513498902,14.992531135124176,12.493775945936815,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 03:00:00+01:00,0.0,19.990041513498902,14.992531135124176,12.493775945936815,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 04:00:00+01:00,0.0,21.80731801472607,16.355488511044555,13.629573759203794,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 05:00:00+01:00,0.0,27.259147518407588,20.44436063880569,17.036967199004742,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 06:00:00+01:00,0.0,32.71097702208911,24.53323276656683,20.44436063880569,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 07:00:00+01:00,0.0,36.34553002454346,27.25914751840759,22.71595626533966,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 08:00:00+01:00,0.0,34.52825352331628,25.896190142487207,21.580158452072673,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 09:00:00+01:00,0.0,30.893700520861934,23.17027539064645,19.308562825538708,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 10:00:00+01:00,0.0,28.349513419143896,21.26213506435792,17.718445886964933,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 11:00:00+01:00,0.0,27.259147518407588,20.44436063880569,17.036967199004742,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 12:00:00+01:00,0.0,27.259147518407588,20.44436063880569,17.036967199004742,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 13:00:00+01:00,0.0,26.168781617671286,19.626586213253464,16.355488511044552,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 14:00:00+01:00,0.0,25.441871017180414,19.08140326288531,15.90116938573776,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 15:00:00+01:00,0.0,26.168781617671286,19.626586213253464,16.355488511044552,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 16:00:00+01:00,0.0,28.349513419143896,21.26213506435792,17.718445886964933,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 17:00:00+01:00,0.0,31.98406642159824,23.98804981619868,19.9900415134989,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 18:00:00+01:00,0.0,36.34553002454346,27.25914751840759,22.71595626533966,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 19:00:00+01:00,0.0,33.43788762257998,25.078415716934984,20.898679764112487,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 20:00:00+01:00,0.0,30.893700520861934,23.17027539064645,19.308562825538708,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 21:00:00+01:00,0.0,29.076424019634764,21.80731801472607,18.17276501227173,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 22:00:00+01:00,0.0,27.259147518407588,20.44436063880569,17.036967199004742,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 23:00:00+01:00,0.0,25.441871017180414,19.08140326288531,15.90116938573776,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 00:00:00+01:00,0.0,23.624594515953245,17.718445886964933,14.765371572470778,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 01:00:00+01:00,0.0,21.80731801472607,16.355488511044555,13.629573759203794,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 02:00:00+01:00,0.0,19.990041513498902,14.992531135124176,12.493775945936815,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 03:00:00+01:00,0.0,19.990041513498902,14.992531135124176,12.493775945936815,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 04:00:00+01:00,0.0,21.80731801472607,16.355488511044555,13.629573759203794,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 05:00:00+01:00,0.0,27.259147518407588,20.44436063880569,17.036967199004742,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 06:00:00+01:00,0.0,32.71097702208911,24.53323276656683,20.44436063880569,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 07:00:00+01:00,0.0,36.34553002454346,27.25914751840759,22.71595626533966,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 08:00:00+01:00,0.0,34.52825352331628,25.896190142487207,21.580158452072673,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 09:00:00+01:00,0.0,30.893700520861934,23.17027539064645,19.308562825538708,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 10:00:00+01:00,0.0,28.349513419143896,21.26213506435792,17.718445886964933,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 11:00:00+01:00,0.0,27.259147518407588,20.44436063880569,17.036967199004742,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 12:00:00+01:00,0.0,27.259147518407588,20.44436063880569,17.036967199004742,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 13:00:00+01:00,0.0,26.168781617671286,19.626586213253464,16.355488511044552,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 14:00:00+01:00,0.0,25.441871017180414,19.08140326288531,15.90116938573776,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 15:00:00+01:00,0.0,26.168781617671286,19.626586213253464,16.355488511044552,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 16:00:00+01:00,0.0,28.349513419143896,21.26213506435792,17.718445886964933,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 17:00:00+01:00,0.0,31.98406642159824,23.98804981619868,19.9900415134989,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 18:00:00+01:00,0.0,36.34553002454346,27.25914751840759,22.71595626533966,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 19:00:00+01:00,0.0,33.43788762257998,25.078415716934984,20.898679764112487,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 20:00:00+01:00,0.0,30.893700520861934,23.17027539064645,19.308562825538708,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 21:00:00+01:00,0.0,29.076424019634764,21.80731801472607,18.17276501227173,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 22:00:00+01:00,0.0,27.259147518407588,20.44436063880569,17.036967199004742,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 23:00:00+01:00,0.0,25.441871017180414,19.08140326288531,15.90116938573776,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 00:00:00+01:00,0.0,25.919433058783497,19.439574794087623,16.199645661739687,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 01:00:00+01:00,0.0,23.92563051580015,17.944222886850113,14.953519072375093,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 02:00:00+01:00,0.0,21.93182797281681,16.448870979612607,13.707392483010505,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 03:00:00+01:00,0.0,21.93182797281681,16.448870979612607,13.707392483010505,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 04:00:00+01:00,0.0,23.92563051580015,17.944222886850113,14.953519072375093,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 05:00:00+01:00,0.0,29.90703814475019,22.43027860856264,18.691898840468866,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 06:00:00+01:00,0.0,35.88844577370023,26.91633433027517,22.43027860856264,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 07:00:00+01:00,0.0,39.87605085966692,29.90703814475019,24.922531787291824,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 08:00:00+01:00,0.0,37.88224831668357,28.411686237512676,23.67640519792723,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 09:00:00+01:00,0.0,33.89464323071688,25.42098242303766,21.18415201919805,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 10:00:00+01:00,0.0,31.1033196705402,23.327489752905148,19.439574794087626,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 11:00:00+01:00,0.0,29.90703814475019,22.43027860856264,18.691898840468866,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 12:00:00+01:00,0.0,29.90703814475019,22.43027860856264,18.691898840468866,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 13:00:00+01:00,0.0,28.71075661896018,21.533067464220135,17.94422288685011,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 14:00:00+01:00,0.0,27.91323560176684,20.93492670132513,17.445772251104273,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 15:00:00+01:00,0.0,28.71075661896018,21.533067464220135,17.94422288685011,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 16:00:00+01:00,0.0,31.1033196705402,23.327489752905148,19.439574794087626,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 17:00:00+01:00,0.0,35.09092475650689,26.318193567380167,21.931827972816805,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 18:00:00+01:00,0.0,39.87605085966692,29.90703814475019,24.922531787291824,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 19:00:00+01:00,0.0,36.685966790893566,27.514475093170176,22.928729244308478,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 20:00:00+01:00,0.0,33.89464323071688,25.42098242303766,21.18415201919805,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 21:00:00+01:00,0.0,31.900840687733538,23.925630515800155,19.938025429833463,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 22:00:00+01:00,0.0,29.90703814475019,22.43027860856264,18.691898840468866,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 23:00:00+01:00,0.0,27.91323560176684,20.93492670132513,17.445772251104273,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 00:00:00+01:00,0.0,25.919433058783497,19.439574794087623,16.199645661739687,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 01:00:00+01:00,0.0,23.92563051580015,17.944222886850113,14.953519072375093,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 02:00:00+01:00,0.0,21.93182797281681,16.448870979612607,13.707392483010505,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 03:00:00+01:00,0.0,21.93182797281681,16.448870979612607,13.707392483010505,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 04:00:00+01:00,0.0,23.92563051580015,17.944222886850113,14.953519072375093,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 05:00:00+01:00,0.0,29.90703814475019,22.43027860856264,18.691898840468866,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 06:00:00+01:00,0.0,35.88844577370023,26.91633433027517,22.43027860856264,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 07:00:00+01:00,0.0,39.87605085966692,29.90703814475019,24.922531787291824,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 08:00:00+01:00,0.0,37.88224831668357,28.411686237512676,23.67640519792723,0.0,0.0,0.0,0.0,0.0
