Scenario,Period,LoadLevel,BrownLignite,CCGT_1,CCGT_2,CCGT_3,CCGT_4,DomesticCoal_Anthracite,ESS1,FuelOilGas,ImportedCoal_Bituminous,ImportedCoal_SubBituminous,Nuclear,OCGT_1,OCGT_2,OCGT_3,SolarPV_1,WindFarm_1
sc01,y2030,2030-01-01T03:00:00+01:00,0.0,0.0,0.059831168781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.016109823595000003,0.0,0.4,0.5647652750000001
sc01,y2030,2030-01-01T07:00:00+01:00,0.0,0.0,0.059831168781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.01128889977,0.0,0.0,0.4369301250000001
sc01,y2030,2030-01-01T11:00:00+01:00,0.0,0.0,0.06613169724250001,0.0,0.1461182664805012,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.012477678725,0.0,0.13833067500000001,0.29384530000000003
sc01,y2030,2030-01-01T15:00:00+01:00,0.0,0.0,0.06613169724250001,0.0,0.26348975429400046,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.016808312412500012,0.0,0.289666075,0.28064580000000006
sc01,y2030,2030-01-01T19:00:00+01:00,0.0,0.5834941507001132,0.06613169724250001,0.0,0.37800677030938845,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.02432259447500002,0.0,0.04685812500000005,0.268785225
sc01,y2030,2030-01-01T23:00:00+01:00,0.0,0.21931642252011257,0.06613169724250001,0.0,0.3776437844393886,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.018418024325000025,0.0,0.0,0.331814425
sc01,y2030,2030-01-02T03:00:00+01:00,0.0,0.0,0.06477725882190002,0.0,0.14228598120900116,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.011544214408100018,0.0,0.0,0.301022
sc01,y2030,2030-01-02T07:00:00+01:00,0.0,0.4194929959196116,0.0745604706755,0.0,0.3778278247533883,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.015050408322500024,0.0,0.0,0.306016
sc01,y2030,2030-01-02T11:00:00+01:00,0.0,1.1653309521671118,0.0745604706755,0.0,0.3786870751343884,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.029027547835000014,0.0,0.13975262500000005,0.24421740000000003
sc01,y2030,2030-01-02T15:00:00+01:00,0.0,1.2073214866521118,0.0745604706755,0.0,0.3787597248813884,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.03020931706000001,0.0,0.27186155000000006,0.139769675
sc01,y2030,2030-01-02T19:00:00+01:00,0.0,1.6,0.07858147892464083,0.0,0.3789872695483886,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.04731407115296942,0.0,0.03904350000000005,0.1806395
sc01,y2030,2030-01-02T23:00:00+01:00,0.0,0.9057684453571128,0.0745604706755,0.0,0.3782099640163886,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.021266540334999983,0.0,0.0,0.18611020000000006
sc01,y2030,2030-01-03T03:00:00+01:00,0.0,0.27152730884711257,0.07271711791789999,0.0,0.3775760112373884,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.012797594542599986,0.0,0.0,0.21255967500000003
sc01,y2030,2030-01-03T07:00:00+01:00,0.0,0.8144364733721133,0.0745604706755,0.0,0.3782261627363882,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.021530039509999963,0.0,0.0,0.2929724249999999
sc01,y2030,2030-01-03T11:00:00+01:00,0.0,1.3475886723896133,0.0745604706755,0.0,0.16338915726066727,0.0,0.21558723324972107,0.0,0.0,0.0,3.0864000000000003,0.0,0.03373374462249996,0.0,0.14456482500000004,0.33452377499999997
sc01,y2030,2030-01-03T15:00:00+01:00,0.0,1.1938514651971133,0.0745604706755,0.0,0.3789593569343884,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.033456665134999966,0.0,0.2896866250000001,0.32680852500000007
sc01,y2030,2030-01-03T19:00:00+01:00,0.0,1.503446772957114,0.0745604706755,0.0,0.3791564909293884,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.03666337813499999,0.0,0.04825722500000007,0.44764155000000005
sc01,y2030,2030-01-03T23:00:00+01:00,0.0,0.672905018837114,0.0745604706755,0.0,0.37830455460338863,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.022805213884999967,0.0,0.0,0.509660775
sc01,y2030,2030-01-04T03:00:00+01:00,0.0,0.026975630244615356,0.07323202061089999,0.0,0.37762948058538826,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.013152459912099998,0.0,0.0,0.5083741999999998
sc01,y2030,2030-01-04T07:00:00+01:00,0.0,0.6403589415871156,0.0745604706755,0.0,0.37827790063038835,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.02237164258499999,0.0,0.0,0.5166527999999998
sc01,y2030,2030-01-04T11:00:00+01:00,0.0,1.2788568641771152,0.0745604706755,0.0,0.3790185021083886,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.03441875993499998,0.0,0.1391661750000001,0.4490280249999998
sc01,y2030,2030-01-04T15:00:00+01:00,0.0,1.1924086618921157,0.0745604706755,0.0,0.37899053197038823,0.0,0.0,0.0,0.0,0.0,3.0864000000000003,0.0,0.03396377906,0.0,0.28551535000000017,0.36231114999999975
