,,,Area1
2030,sc01,01-15 00:00:00+01:00,13.15852355
2030,sc01,01-15 01:00:00+01:00,12.8974551
2030,sc01,01-15 02:00:00+01:00,12.76331147
2030,sc01,01-15 03:00:00+01:00,12.95218441
2030,sc01,01-15 04:00:00+01:00,13.87354455
2030,sc01,01-15 05:00:00+01:00,15.58739845
2030,sc01,01-15 06:00:00+01:00,17.15990714
2030,sc01,01-15 07:00:00+01:00,18.12042162
2030,sc01,01-15 08:00:00+01:00,18.40820298
2030,sc01,01-15 09:00:00+01:00,18.56833974
2030,sc01,01-15 10:00:00+01:00,18.46721479
2030,sc01,01-15 11:00:00+01:00,18.24906891
2030,sc01,01-15 12:00:00+01:00,18.12277019
2030,sc01,01-15 13:00:00+01:00,17.940801
2030,sc01,01-15 14:00:00+01:00,17.9598348
2030,sc01,01-15 15:00:00+01:00,18.44493793
2030,sc01,01-15 16:00:00+01:00,19.06350232
2030,sc01,01-15 17:00:00+01:00,19.31060642
2030,sc01,01-15 18:00:00+01:00,18.73957804
2030,sc01,01-15 19:00:00+01:00,18.02226274
2030,sc01,01-15 20:00:00+01:00,17.13318067
2030,sc01,01-15 21:00:00+01:00,16.2791594
2030,sc01,01-15 22:00:00+01:00,15.33671176
2030,sc01,01-15 23:00:00+01:00,14.46216092
2030,sc01,01-16 00:00:00+01:00,14.03189663
2030,sc01,01-16 01:00:00+01:00,13.70537756
2030,sc01,01-16 02:00:00+01:00,13.53242541
2030,sc01,01-16 03:00:00+01:00,13.64735588
2030,sc01,01-16 04:00:00+01:00,14.40904188
2030,sc01,01-16 05:00:00+01:00,15.89174689
2030,sc01,01-16 06:00:00+01:00,17.36078338
2030,sc01,01-16 07:00:00+01:00,18.25229444
2030,sc01,01-16 08:00:00+01:00,18.52255962
2030,sc01,01-16 09:00:00+01:00,18.66962751
2030,sc01,01-16 10:00:00+01:00,18.56845755
2030,sc01,01-16 11:00:00+01:00,18.33155354
2030,sc01,01-16 12:00:00+01:00,18.24135771
2030,sc01,01-16 13:00:00+01:00,18.08860652
2030,sc01,01-16 14:00:00+01:00,18.13487442
2030,sc01,01-16 15:00:00+01:00,18.57721216
2030,sc01,01-16 16:00:00+01:00,19.1188776
2030,sc01,01-16 17:00:00+01:00,19.28246095
2030,sc01,01-16 18:00:00+01:00,18.7354888
2030,sc01,01-16 19:00:00+01:00,18.03697003
2030,sc01,01-16 20:00:00+01:00,17.19222988
2030,sc01,01-16 21:00:00+01:00,16.3183154
2030,sc01,01-16 22:00:00+01:00,15.35770628
2030,sc01,01-16 23:00:00+01:00,14.41068856
2030,sc01,01-17 00:00:00+01:00,13.94950235
2030,sc01,01-17 01:00:00+01:00,13.62795575
2030,sc01,01-17 02:00:00+01:00,13.45866991
2030,sc01,01-17 03:00:00+01:00,13.59796703
2030,sc01,01-17 04:00:00+01:00,14.3702767
2030,sc01,01-17 05:00:00+01:00,15.82849097
2030,sc01,01-17 06:00:00+01:00,17.29334159
2030,sc01,01-17 07:00:00+01:00,18.21339226
2030,sc01,01-17 08:00:00+01:00,18.51730024
2030,sc01,01-17 09:00:00+01:00,18.65270501
2030,sc01,01-17 10:00:00+01:00,18.57828469
2030,sc01,01-17 11:00:00+01:00,18.35793949
2030,sc01,01-17 12:00:00+01:00,18.2579827
2030,sc01,01-17 13:00:00+01:00,18.12792037
2030,sc01,01-17 14:00:00+01:00,18.17996092
2030,sc01,01-17 15:00:00+01:00,18.64402585
2030,sc01,01-17 16:00:00+01:00,19.17863995
2030,sc01,01-17 17:00:00+01:00,19.37807766
2030,sc01,01-17 18:00:00+01:00,18.8675059
2030,sc01,01-17 19:00:00+01:00,18.11889175
2030,sc01,01-17 20:00:00+01:00,17.24229646
2030,sc01,01-17 21:00:00+01:00,16.36485367
