Scenario,Period,LoadLevel,BrownLignite,CCGT_1,CCGT_2,CCGT_3,CCGT_4,DomesticCoal_Anthracite,ESS1,FuelOilGas,ImportedCoal_Bituminous,ImportedCoal_SubBituminous,Nuclear,OCGT_1,OCGT_2,OCGT_3
sc01,y2030,2030-01-01T03:00:00+01:00,0.0,0.0,0.039864491757801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0010793581808650002,0.0
sc01,y2030,2030-01-01T07:00:00+01:00,0.0,0.0,0.0031755675053009996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.00075635628459,0.0
sc01,y2030,2030-01-01T11:00:00+01:00,0.0,0.0,0.007373502629092505,0.0,0.004091311461454033,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0008360044745750001,0.0
sc01,y2030,2030-01-01T15:00:00+01:00,0.0,0.0,0.0035099710253425004,0.0,0.007377713120232013,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.001126156931637501,0.0
sc01,y2030,2030-01-01T19:00:00+01:00,0.0,0.017504824521003395,0.0035099710253425004,0.0,0.010584189568662876,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0016296138298250015,0.0
sc01,y2030,2030-01-01T23:00:00+01:00,0.0,0.006579492675603377,0.0035099710253425004,0.0,0.010574025964302881,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0012340076297750018,0.0
sc01,y2030,2030-01-02T03:00:00+01:00,0.0,0.0,0.003467983434303901,0.0,0.003984007473852033,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0007734623653427012,0.0
sc01,y2030,2030-01-02T07:00:00+01:00,0.0,0.012584789877588346,0.009125919633635501,0.0,0.010579179093094871,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0010083773576075017,0.0
sc01,y2030,2030-01-02T11:00:00+01:00,0.0,0.03495992856501335,0.0039573321511355,0.0,0.010603238103762874,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.001944845704945001,0.0
sc01,y2030,2030-01-02T15:00:00+01:00,0.0,0.03621964459956335,0.0039573321511355,0.0,0.010605272296678877,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.002024024243020001,0.0
sc01,y2030,2030-01-02T19:00:00+01:00,0.0,0.048,0.004081983406858866,0.0,0.01061164354735488,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0031700427672489515,0.0
sc01,y2030,2030-01-02T23:00:00+01:00,0.0,0.027173053360713382,0.0039573321511355,0.0,0.010589878992458881,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.001424858202444999,0.0
sc01,y2030,2030-01-03T03:00:00+01:00,0.0,0.008145819265413377,0.0039001882156498996,0.0,0.010572128314646875,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0008574388343541991,0.0
sc01,y2030,2030-01-03T07:00:00+01:00,0.0,0.024433094201163397,0.0039573321511355,0.0,0.01059033255661887,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0014425126471699977,0.0
sc01,y2030,2030-01-03T11:00:00+01:00,0.0,0.0404276601716884,0.0039573321511355,0.0,0.004574896403298684,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.002260160889707497,0.0
sc01,y2030,2030-01-03T15:00:00+01:00,0.0,0.035815543955913395,0.0039573321511355,0.0,0.010610861994162876,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.002241596564044998,0.0
sc01,y2030,2030-01-03T19:00:00+01:00,0.0,0.04510340318871341,0.0039573321511355,0.0,0.010616381746022877,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0024564463350449993,0.0
sc01,y2030,2030-01-03T23:00:00+01:00,0.0,0.02018715056511342,0.0039573321511355,0.0,0.010592527528894882,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.001527949330294998,0.0
sc01,y2030,2030-01-04T03:00:00+01:00,0.0,0.0008092689073384607,0.0039161501991329,0.0,0.010573625456390871,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0008812148141106999,0.0
sc01,y2030,2030-01-04T07:00:00+01:00,0.0,0.019210768247613468,0.0039573321511355,0.0,0.010591781217650875,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0014989000531949995,0.0
sc01,y2030,2030-01-04T11:00:00+01:00,0.0,0.03836570592531346,0.0039573321511355,0.0,0.01061251805903488,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.002306056915644999,0.0
sc01,y2030,2030-01-04T15:00:00+01:00,0.0,0.035772259856763466,0.0039573321511355,0.0,0.01061173489517087,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.00227557319702,0.0
sc01,y2030,2030-01-04T19:00:00+01:00,0.0,0.048,0.003970893231392371,0.0,0.010616356111518874,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0025531466468088804,0.0
sc01,y2030,2030-01-04T23:00:00+01:00,0.0,0.027058550227113516,0.0039573321511355,0.0,0.010592636498762874,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0015321908523949995,0.0
sc01,y2030,2030-01-05T03:00:00+01:00,0.0,0.012824004843888527,0.003921239565220501,0.0,0.010574102809490876,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0008887956179125005,0.0
sc01,y2030,2030-01-05T07:00:00+01:00,0.0,0.03125023753176353,0.0039573321511355,0.0,0.010591809776474882,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0015000116719700006,0.0
sc01,y2030,2030-01-05T11:00:00+01:00,0.0,0.047226618653163514,0.0039573321511355,0.0,0.010611863592578877,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.002280582589369999,0.0
sc01,y2030,2030-01-05T15:00:00+01:00,0.0,0.04068572389596352,0.0039573321511355,0.0,0.010608865927642876,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.002163902049170002,0.0
sc01,y2030,2030-01-05T19:00:00+01:00,0.0,0.048,0.004311061704680842,0.0,0.010611926990346878,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.00483142447519357,0.0
sc01,y2030,2030-01-05T23:00:00+01:00,0.0,0.026548669408338527,0.0039573321511355,0.0,0.01058922861165087,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0013995429031825016,0.0
sc01,y2030,2030-01-06T03:00:00+01:00,0.0,0.0035539190636135302,0.0038708751780891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0008137759532098007,0.0
sc01,y2030,2030-01-06T07:00:00+01:00,0.0,0.0025667412877385214,0.0038784606536057,0.0,0.010570090394930875,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0008250748066711009,0.0
sc01,y2030,2030-01-06T11:00:00+01:00,0.0,0.0191888053458635,0.0039573321511355,0.0,0.010587392858794875,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.001328088409020001,0.0
sc01,y2030,2030-01-06T15:00:00+01:00,0.0,0.018957826014288512,0.0039573321511355,0.0,0.01058751376727488,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0013327946272075008,0.0
sc01,y2030,2030-01-06T19:00:00+01:00,0.0,0.033565655208213495,0.0039573321511355,0.0,0.010596495342562875,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0016823917538950008,0.0
sc01,y2030,2030-01-06T23:00:00+01:00,0.0,0.015865174934613507,0.0039573321511355,0.0,0.010580762637630877,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.001070014943095,0.0
sc01,y2030,2030-01-07T03:00:00+01:00,0.0,0.0,0.0038017256594413,0.0,0.010519454146600141,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0007107751226869001,0.0
sc01,y2030,2030-01-07T07:00:00+01:00,0.0,0.0016476653096884762,0.0037888074829340998,0.0,0.010561681445962874,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0006915330088572998,0.0
sc01,y2030,2030-01-07T11:00:00+01:00,0.0,0.016057790081013476,0.0039573321511355,0.0,0.010578404861706872,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0009782413212450006,0.0
sc01,y2030,2030-01-07T15:00:00+01:00,0.0,0.01670627430966347,0.0039573321511355,0.0,0.010581386681834878,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0010943051214200026,0.0
sc01,y2030,2030-01-07T19:00:00+01:00,0.0,0.03483785500461348,0.0039573321511355,0.0,0.010594513604930881,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0016052549754950042,0.0
sc01,y2030,2030-01-07T23:00:00+01:00,0.0,0.020454677339463448,0.0039573321511355,0.0,0.010580236327454872,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.001049528944370004,0.0
sc01,y2030,2030-01-08T03:00:00+01:00,0.0,0.004173510167388466,0.0038325529563085024,0.0,0.010565784518390879,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0007566935504965026,0.0
sc01,y2030,2030-01-08T07:00:00+01:00,0.0,0.030631293776913492,0.0039573321511355,0.0,0.010593245772602875,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0015559061120950061,0.0
sc01,y2030,2030-01-08T11:00:00+01:00,0.0,0.048,0.004161235755400447,0.0,0.010614343399138877,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.003846089062164654,0.0
sc01,y2030,2030-01-08T15:00:00+01:00,0.0,0.043501600150413454,0.0039573321511355,0.0,0.010613780098218874,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.0,0.0023551802905450083,0.0
sc01,y2030,2030-01-08T19:00:00+01:00,0.0,0.048,0.0044806622471975,0.0,0.010617020890290877,0.0,0.0,0.0,0.0,0.0,0.046296000000000004,0.004533930053447456,0.006251551836275009,0.0
