Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,CL_PSH1,CL_PSH2,Coal1,Coal2,Hydro1,Hydro2,Nuclear1,Nuclear2,OL_PSH1,OL_PSH2
sc2015,y2030,2030-01-01T01:00:00+01:00,0.0,0.0,0.41,0.09428310011533379,0.0,0.0,0.21965293650966627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T03:00:00+01:00,0.0,0.0,0.37206075252983317,0.09428310011533379,0.0,0.0,0.10982646825483312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T05:00:00+01:00,0.0,0.0,0.2740447827957287,0.09428310011533379,0.0,0.0,0.1037457961989375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T07:00:00+01:00,0.0,0.0,0.2740447827957287,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T09:00:00+01:00,0.0,0.0,0.2740447827957287,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T11:00:00+01:00,0.0,0.0,0.10694430548125998,0.03551727923332068,0.0,0.0,0.041964674878609776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T13:00:00+01:00,0.0,0.0,0.10694430548125998,0.03551727923332068,0.0,0.0,0.041964674878609776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T15:00:00+01:00,0.0,0.0,0.10694430548125998,0.03551727923332068,0.0,0.0,0.041964674878609776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T17:00:00+01:00,0.0,0.0,0.2740447827957287,0.09428310011533378,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T19:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T21:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T23:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T01:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T03:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T05:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.09447003556255974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T07:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T09:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T11:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T13:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10165362897755965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T15:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T17:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T19:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T21:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T23:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T01:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T03:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T05:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T07:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T09:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T11:00:00+01:00,0.0,0.0,0.37221021125605636,0.09428310011533379,0.0,0.0,0.041964674878609776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T13:00:00+01:00,0.0,0.0,0.15378407851887077,0.03699716586804237,0.0,0.0,0.062069380900586966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T15:00:00+01:00,0.0,0.0,0.15378407851887077,0.03699716586804237,0.0,0.0,0.05304601591308693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T17:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T19:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T21:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T23:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T01:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.10753447937643755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T03:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.053557958905060536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T05:00:00+01:00,0.0,0.0,0.31095848935605747,0.09428310011533379,0.0,0.0,0.041964674878609776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T07:00:00+01:00,0.0,0.0,0.3745287595303073,0.09428310011533379,0.0,0.0,0.041964674878609776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T09:00:00+01:00,0.0,0.0,0.3940717012046063,0.09428310011533379,0.0,0.0,0.057354330033060924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
