Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,CL_PSH1,CL_PSH2,Coal1,Coal2,Cogeneration1,Cogeneration2,Hydro1,Hydro2,Nuclear1,Nuclear2,OL_PSH1,OL_PSH2,SolarPV1,SolarPV2,SolarPV3,SolarPV4,SolarPV5,SolarPV6,Wind1,Wind2,Wind3,Wind4,Wind5
sc2015,y2030,2030-01-01T01:00:00+01:00,0.0,0.0,820.0,188.5662002306676,0.0,0.0,439.3058730193325,0.0,0.0,0.0,0.0,129.64028165000002,132.43827335000003,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.26455610000002,178.26455610000002,256.21827605000004,281.84010365,140.9200518
sc2015,y2030,2030-01-01T03:00:00+01:00,0.0,0.0,744.1215050596663,188.5662002306676,0.0,0.0,219.65293650966623,0.0,0.0,0.0,0.0,128.00193660000002,130.76456835000002,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.88997155,154.88997155,222.62216549999997,244.88438209999995,122.44219099999995
sc2015,y2030,2030-01-01T05:00:00+01:00,0.0,0.0,548.0895655914574,188.5662002306676,0.0,0.0,207.491592397875,0.0,0.0,0.0,0.0,127.19422535,129.93942445000008,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.57943895000005,138.57943895000005,199.17916209999996,219.09707829999996,109.54853919999996
sc2015,y2030,2030-01-01T07:00:00+01:00,0.0,0.0,548.0895655914574,188.5662002306676,0.0,0.0,215.06895875287506,0.0,0.0,0.0,0.0,127.44919015,130.19989205000005,0.0,0.0,500.0,500.0,98.63346728400019,0.0,0.105057139,0.11556285300000001,0.105057139,0.11556285300000001,0.105057139,0.11556285300000001,121.69445630000001,121.69445630000001,174.91050649999997,192.4015571,96.20077858499997
sc2015,y2030,2030-01-01T09:00:00+01:00,0.0,0.0,548.0895655914574,188.5662002306676,0.0,0.0,215.06895875287506,0.0,0.0,0.0,0.0,129.05788735,131.84330935000008,0.0,0.0,500.0,500.0,0.0,0.0,40.613565954,44.674922551,40.613565954,44.674922551,40.613565954,44.674922551,97.92809211000004,97.92809211000004,140.75129404999998,154.82642339999998,77.41321171999996
sc2015,y2030,2030-01-01T11:00:00+01:00,0.0,0.0,213.88861096251995,71.03455846664136,0.0,0.0,83.92934975721955,0.0,0.0,0.0,0.0,129.75285215,132.55327340000005,0.0,0.0,500.0,500.0,0.0,0.0,233.19943475000005,256.51937824999993,233.19943475000005,256.51937824999993,233.19943475000005,256.51937824999993,78.38477633500001,78.38477633500001,112.66183634999999,123.92801999999996,61.96401000999995
sc2015,y2030,2030-01-01T13:00:00+01:00,0.0,0.0,213.88861096251995,71.03455846664136,0.0,0.0,83.92934975721955,0.0,0.0,0.0,0.0,129.17204224999995,131.95992805000006,0.0,0.0,500.0,500.0,0.0,0.0,305.2642281500001,335.790651,305.2642281500001,335.790651,305.2642281500001,335.790651,84.15331128000003,84.15331128000003,120.95290739999997,133.04819814999996,66.52409906999998
sc2015,y2030,2030-01-01T15:00:00+01:00,0.0,0.0,213.88861096251995,71.03455846664136,0.0,0.0,83.92934975721955,0.0,0.0,0.0,0.0,128.82119714999996,131.60151080000006,0.0,0.0,500.0,500.0,0.0,0.0,268.10344460000005,294.913789,268.10344460000005,294.913789,268.10344460000005,294.913789,81.93242533000003,81.93242533000003,117.76084504999999,129.5369295,64.76846475999997
sc2015,y2030,2030-01-01T17:00:00+01:00,0.0,0.0,548.0895655914574,188.56620023066756,0.0,0.0,215.06895875287506,0.0,0.0,0.0,0.0,129.68161974999998,132.48050360000002,0.0,0.0,500.0,500.0,0.0,54.62938968999929,92.67197653500006,101.93917424999998,92.67197653500006,101.93917424999998,92.67197653500006,101.93917424999998,75.50771948500005,75.50771948500005,108.52666474999998,119.37933120000002,59.68966559999997
sc2015,y2030,2030-01-01T19:00:00+01:00,0.0,0.0,788.1434024092125,188.5662002306676,0.0,0.0,215.06895875287506,0.0,0.0,0.0,0.0,134.01404929999998,136.90643885,630.0,0.0,500.0,500.0,467.93991894424505,0.0,0.08719297200004625,0.09591226899998903,0.08719297200004625,0.09591226899998903,0.08719297200004625,0.09591226899998903,81.60554165500005,81.60554165500005,117.2910177,129.0201195,64.51005972999997
sc2015,y2030,2030-01-01T21:00:00+01:00,0.0,0.0,788.1434024092125,188.5662002306676,0.0,0.0,215.06895875287506,0.0,0.0,0.0,0.0,135.83003519999994,138.76161870000004,148.66926644168223,0.0,500.0,500.0,438.66967948556294,800.0,0.0,0.0,0.0,0.0,0.0,0.0,92.90465959500007,92.90465959500007,133.53115304999997,146.88426835,73.44213416999995
sc2015,y2030,2030-01-01T23:00:00+01:00,0.0,0.0,788.1434024092125,188.5662002306676,0.0,0.0,215.06895875287506,0.0,0.0,0.0,0.0,136.02542254999994,138.96122300000002,0.0,0.0,500.0,500.0,361.6678179272447,800.0,0.0,0.0,0.0,0.0,0.0,0.0,101.42286285000006,101.42286285000006,145.7743012,160.35173135000002,80.17586565999996
sc2015,y2030,2030-01-02T01:00:00+01:00,0.0,0.0,788.1434024092125,188.5662002306676,0.0,0.0,215.06895875287506,0.0,0.0,0.0,0.0,133.27176059999996,136.14812950000004,0.0,0.0,500.0,500.0,0.0,479.07199009224394,0.0,0.0,0.0,0.0,0.0,0.0,93.58486599500004,93.58486599500004,134.50880844999998,147.95968930000004,73.97984464499996
