,,,Area1
sc2015,y2030,2030-01-02T13:00:00+01:00,309.7670941
sc2015,y2030,2030-01-02T14:00:00+01:00,302.52486
sc2015,y2030,2030-01-02T15:00:00+01:00,289.6032198
sc2015,y2030,2030-01-02T16:00:00+01:00,284.5627769
sc2015,y2030,2030-01-02T17:00:00+01:00,294.0620973
sc2015,y2030,2030-01-02T18:00:00+01:00,325.2531698
sc2015,y2030,2030-01-02T19:00:00+01:00,337.2522081
sc2015,y2030,2030-01-02T20:00:00+01:00,340.1010171
sc2015,y2030,2030-01-02T21:00:00+01:00,340.3044998
sc2015,y2030,2030-01-02T22:00:00+01:00,325.9404288
sc2015,y2030,2030-01-02T23:00:00+01:00,301.0720271
sc2015,y2030,2030-01-03T00:00:00+01:00,274.0191781
sc2015,y2030,2030-01-03T01:00:00+01:00,248.7618593
sc2015,y2030,2030-01-03T02:00:00+01:00,228.4049046
sc2015,y2030,2030-01-03T03:00:00+01:00,218.7164885
sc2015,y2030,2030-01-03T04:00:00+01:00,214.0851377
sc2015,y2030,2030-01-03T05:00:00+01:00,215.1189731
sc2015,y2030,2030-01-03T06:00:00+01:00,221.6379298
sc2015,y2030,2030-01-03T07:00:00+01:00,236.4951483
sc2015,y2030,2030-01-03T08:00:00+01:00,250.9853432
sc2015,y2030,2030-01-03T09:00:00+01:00,274.7350885
sc2015,y2030,2030-01-03T10:00:00+01:00,298.9259325
sc2015,y2030,2030-01-03T11:00:00+01:00,298.8009248
sc2015,y2030,2030-01-03T12:00:00+01:00,288.9907981
sc2015,y2030,2030-01-03T13:00:00+01:00,286.6774196
sc2015,y2030,2030-01-03T14:00:00+01:00,281.5394191
sc2015,y2030,2030-01-03T15:00:00+01:00,270.13667
sc2015,y2030,2030-01-03T16:00:00+01:00,262.8064877
sc2015,y2030,2030-01-03T17:00:00+01:00,268.8014982
sc2015,y2030,2030-01-03T18:00:00+01:00,304.4039658
sc2015,y2030,2030-01-03T19:00:00+01:00,321.3422585
sc2015,y2030,2030-01-03T20:00:00+01:00,327.9633428
sc2015,y2030,2030-01-03T21:00:00+01:00,330.2148077
sc2015,y2030,2030-01-03T22:00:00+01:00,317.4764887
sc2015,y2030,2030-01-03T23:00:00+01:00,296.3001825
sc2015,y2030,2030-01-04T00:00:00+01:00,270.3382165
sc2015,y2030,2030-01-04T01:00:00+01:00,244.7257157
sc2015,y2030,2030-01-04T02:00:00+01:00,225.5932608
sc2015,y2030,2030-01-04T03:00:00+01:00,213.9843271
sc2015,y2030,2030-01-04T04:00:00+01:00,208.016355
sc2015,y2030,2030-01-04T05:00:00+01:00,209.1319115
sc2015,y2030,2030-01-04T06:00:00+01:00,212.7570064
sc2015,y2030,2030-01-04T07:00:00+01:00,220.4949435
sc2015,y2030,2030-01-04T08:00:00+01:00,227.4622637
sc2015,y2030,2030-01-04T09:00:00+01:00,244.8076104
sc2015,y2030,2030-01-04T10:00:00+01:00,266.5934493
sc2015,y2030,2030-01-04T11:00:00+01:00,271.018105
sc2015,y2030,2030-01-04T12:00:00+01:00,264.6910719
sc2015,y2030,2030-01-04T13:00:00+01:00,266.926258
sc2015,y2030,2030-01-04T14:00:00+01:00,266.6141042
sc2015,y2030,2030-01-04T15:00:00+01:00,254.1584437
sc2015,y2030,2030-01-04T16:00:00+01:00,246.6680213
sc2015,y2030,2030-01-04T17:00:00+01:00,252.9063406
sc2015,y2030,2030-01-04T18:00:00+01:00,286.3052782
sc2015,y2030,2030-01-04T19:00:00+01:00,305.4330169
sc2015,y2030,2030-01-04T20:00:00+01:00,315.7305065
sc2015,y2030,2030-01-04T21:00:00+01:00,320.8393314
sc2015,y2030,2030-01-04T22:00:00+01:00,312.4780973
sc2015,y2030,2030-01-04T23:00:00+01:00,291.8837546
sc2015,y2030,2030-01-05T00:00:00+01:00,261.7509665
sc2015,y2030,2030-01-05T01:00:00+01:00,236.9811875
sc2015,y2030,2030-01-05T02:00:00+01:00,221.0745114
sc2015,y2030,2030-01-05T03:00:00+01:00,212.6326791
sc2015,y2030,2030-01-05T04:00:00+01:00,209.4600584
sc2015,y2030,2030-01-05T05:00:00+01:00,213.4257577
sc2015,y2030,2030-01-05T06:00:00+01:00,228.9501827
sc2015,y2030,2030-01-05T07:00:00+01:00,257.3540502
sc2015,y2030,2030-01-05T08:00:00+01:00,287.1029131
sc2015,y2030,2030-01-05T09:00:00+01:00,312.7463383
sc2015,y2030,2030-01-05T10:00:00+01:00,329.3027306
sc2015,y2030,2030-01-05T11:00:00+01:00,324.4034928
sc2015,y2030,2030-01-05T12:00:00+01:00,312.7950865
sc2015,y2030,2030-01-05T13:00:00+01:00,309.5842152
sc2015,y2030,2030-01-05T14:00:00+01:00,300.59556
sc2015,y2030,2030-01-05T15:00:00+01:00,285.8619473
sc2015,y2030,2030-01-05T16:00:00+01:00,280.1460394
sc2015,y2030,2030-01-05T17:00:00+01:00,284.4210683
sc2015,y2030,2030-01-05T18:00:00+01:00,305.9866421
sc2015,y2030,2030-01-05T19:00:00+01:00,311.6776177
sc2015,y2030,2030-01-05T20:00:00+01:00,312.1823688
sc2015,y2030,2030-01-05T21:00:00+01:00,315.9474403
sc2015,y2030,2030-01-05T22:00:00+01:00,304.8717593
sc2015,y2030,2030-01-05T23:00:00+01:00,287.6360127
sc2015,y2030,2030-01-06T00:00:00+01:00,265.6247533
sc2015,y2030,2030-01-06T01:00:00+01:00,240.6585081
sc2015,y2030,2030-01-06T02:00:00+01:00,222.2076194
sc2015,y2030,2030-01-06T03:00:00+01:00,209.3183429
sc2015,y2030,2030-01-06T04:00:00+01:00,204.0234675
sc2015,y2030,2030-01-06T05:00:00+01:00,203.5746616
sc2015,y2030,2030-01-06T06:00:00+01:00,207.1916136
sc2015,y2030,2030-01-06T07:00:00+01:00,215.3337769
sc2015,y2030,2030-01-06T08:00:00+01:00,220.4706919
sc2015,y2030,2030-01-06T09:00:00+01:00,235.0003931
sc2015,y2030,2030-01-06T10:00:00+01:00,257.2357492
sc2015,y2030,2030-01-06T11:00:00+01:00,266.525615
sc2015,y2030,2030-01-06T12:00:00+01:00,264.4857109
sc2015,y2030,2030-01-06T13:00:00+01:00,264.0016896
sc2015,y2030,2030-01-06T14:00:00+01:00,259.7948354
sc2015,y2030,2030-01-06T15:00:00+01:00,245.3268096
sc2015,y2030,2030-01-06T16:00:00+01:00,238.4749116
sc2015,y2030,2030-01-06T17:00:00+01:00,243.1862956
sc2015,y2030,2030-01-06T18:00:00+01:00,273.4597104
sc2015,y2030,2030-01-06T19:00:00+01:00,290.6776298
sc2015,y2030,2030-01-06T20:00:00+01:00,301.0883638
sc2015,y2030,2030-01-06T21:00:00+01:00,311.1426534
sc2015,y2030,2030-01-06T22:00:00+01:00,305.9203661
sc2015,y2030,2030-01-06T23:00:00+01:00,284.6356713
sc2015,y2030,2030-01-07T00:00:00+01:00,257.6084963
sc2015,y2030,2030-01-07T01:00:00+01:00,234.9094981
sc2015,y2030,2030-01-07T02:00:00+01:00,219.6760684
sc2015,y2030,2030-01-07T03:00:00+01:00,213.6261167
sc2015,y2030,2030-01-07T04:00:00+01:00,213.4659105
sc2015,y2030,2030-01-07T05:00:00+01:00,219.6671293
sc2015,y2030,2030-01-07T06:00:00+01:00,246.994021
sc2015,y2030,2030-01-07T07:00:00+01:00,290.4656471
sc2015,y2030,2030-01-07T08:00:00+01:00,331.0708071
sc2015,y2030,2030-01-07T09:00:00+01:00,354.4073259
sc2015,y2030,2030-01-07T10:00:00+01:00,369.4674725
sc2015,y2030,2030-01-07T11:00:00+01:00,371.1156862
sc2015,y2030,2030-01-07T12:00:00+01:00,364.4468951
sc2015,y2030,2030-01-07T13:00:00+01:00,361.2613881
sc2015,y2030,2030-01-07T14:00:00+01:00,346.4440501
sc2015,y2030,2030-01-07T15:00:00+01:00,334.5575927
sc2015,y2030,2030-01-07T16:00:00+01:00,330.1942754
sc2015,y2030,2030-01-07T17:00:00+01:00,336.3673328
sc2015,y2030,2030-01-07T18:00:00+01:00,365.4291546
sc2015,y2030,2030-01-07T19:00:00+01:00,381.9129552
sc2015,y2030,2030-01-07T20:00:00+01:00,384.4831958
sc2015,y2030,2030-01-07T21:00:00+01:00,376.1880301
sc2015,y2030,2030-01-07T22:00:00+01:00,347.8359087
sc2015,y2030,2030-01-07T23:00:00+01:00,317.4893546
sc2015,y2030,2030-01-08T00:00:00+01:00,285.0142983
sc2015,y2030,2030-01-08T01:00:00+01:00,258.7978725
sc2015,y2030,2030-01-08T02:00:00+01:00,244.7196825
sc2015,y2030,2030-01-08T03:00:00+01:00,238.4718763
sc2015,y2030,2030-01-08T04:00:00+01:00,236.8149719
sc2015,y2030,2030-01-08T05:00:00+01:00,242.3576614
sc2015,y2030,2030-01-08T06:00:00+01:00,266.8105398
sc2015,y2030,2030-01-08T07:00:00+01:00,317.1259515
sc2015,y2030,2030-01-08T08:00:00+01:00,357.8344063
sc2015,y2030,2030-01-08T09:00:00+01:00,368.5561032
sc2015,y2030,2030-01-08T10:00:00+01:00,376.9145571
sc2015,y2030,2030-01-08T11:00:00+01:00,371.4177133
sc2015,y2030,2030-01-08T12:00:00+01:00,360.8567467
sc2015,y2030,2030-01-08T13:00:00+01:00,356.6315823
sc2015,y2030,2030-01-08T14:00:00+01:00,340.948234
sc2015,y2030,2030-01-08T15:00:00+01:00,334.1832837
sc2015,y2030,2030-01-08T16:00:00+01:00,329.389549
sc2015,y2030,2030-01-08T17:00:00+01:00,337.2386719
sc2015,y2030,2030-01-08T18:00:00+01:00,368.5386707
sc2015,y2030,2030-01-08T19:00:00+01:00,385.7434724
sc2015,y2030,2030-01-08T20:00:00+01:00,388.0796359
sc2015,y2030,2030-01-08T21:00:00+01:00,380.2114302
sc2015,y2030,2030-01-08T22:00:00+01:00,351.2700975
sc2015,y2030,2030-01-08T23:00:00+01:00,317.9631471
sc2015,y2030,2030-01-09T00:00:00+01:00,286.9137833
sc2015,y2030,2030-01-09T01:00:00+01:00,260.0909928
sc2015,y2030,2030-01-09T02:00:00+01:00,246.9810019
sc2015,y2030,2030-01-09T03:00:00+01:00,240.0150054
sc2015,y2030,2030-01-09T04:00:00+01:00,238.9792577
sc2015,y2030,2030-01-09T05:00:00+01:00,244.2163233
sc2015,y2030,2030-01-09T06:00:00+01:00,269.0234852
sc2015,y2030,2030-01-09T07:00:00+01:00,316.7250158
sc2015,y2030,2030-01-09T08:00:00+01:00,357.9224804
sc2015,y2030,2030-01-09T09:00:00+01:00,369.1543591
sc2015,y2030,2030-01-09T10:00:00+01:00,374.8280487
sc2015,y2030,2030-01-09T11:00:00+01:00,364.0983009
sc2015,y2030,2030-01-09T12:00:00+01:00,353.7721974
sc2015,y2030,2030-01-09T13:00:00+01:00,348.8900824
sc2015,y2030,2030-01-09T14:00:00+01:00,331.6392104
sc2015,y2030,2030-01-09T15:00:00+01:00,320.0028844
sc2015,y2030,2030-01-09T16:00:00+01:00,315.9125516
sc2015,y2030,2030-01-09T17:00:00+01:00,321.2815598
sc2015,y2030,2030-01-09T18:00:00+01:00,353.1794744
sc2015,y2030,2030-01-09T19:00:00+01:00,369.9180446
sc2015,y2030,2030-01-09T20:00:00+01:00,370.5486507
sc2015,y2030,2030-01-09T21:00:00+01:00,364.355534
sc2015,y2030,2030-01-09T22:00:00+01:00,344.5300658
sc2015,y2030,2030-01-09T23:00:00+01:00,318.4813154
sc2015,y2030,2030-01-10T00:00:00+01:00,293.8543203
sc2015,y2030,2030-01-10T01:00:00+01:00,266.2205253
sc2015,y2030,2030-01-10T02:00:00+01:00,247.9570819
sc2015,y2030,2030-01-10T03:00:00+01:00,237.8700236
sc2015,y2030,2030-01-10T04:00:00+01:00,231.6638265
sc2015,y2030,2030-01-10T05:00:00+01:00,230.9056468
sc2015,y2030,2030-01-10T06:00:00+01:00,236.5990725
sc2015,y2030,2030-01-10T07:00:00+01:00,252.2077843
sc2015,y2030,2030-01-10T08:00:00+01:00,267.0619471
sc2015,y2030,2030-01-10T09:00:00+01:00,292.4904223
sc2015,y2030,2030-01-10T10:00:00+01:00,314.2866873
sc2015,y2030,2030-01-10T11:00:00+01:00,310.3918781
sc2015,y2030,2030-01-10T12:00:00+01:00,299.7406971
sc2015,y2030,2030-01-10T13:00:00+01:00,297.0823518
sc2015,y2030,2030-01-10T14:00:00+01:00,290.5554089
sc2015,y2030,2030-01-10T15:00:00+01:00,274.2511965
sc2015,y2030,2030-01-10T16:00:00+01:00,267.8984384
sc2015,y2030,2030-01-10T17:00:00+01:00,275.25864
sc2015,y2030,2030-01-10T18:00:00+01:00,308.2164721
sc2015,y2030,2030-01-10T19:00:00+01:00,326.9772654
sc2015,y2030,2030-01-10T20:00:00+01:00,333.2970335
sc2015,y2030,2030-01-10T21:00:00+01:00,333.6751571
sc2015,y2030,2030-01-10T22:00:00+01:00,320.317546
sc2015,y2030,2030-01-10T23:00:00+01:00,298.9511914
sc2015,y2030,2030-01-11T00:00:00+01:00,272.9632043
sc2015,y2030,2030-01-11T01:00:00+01:00,248.0030637
sc2015,y2030,2030-01-11T02:00:00+01:00,229.8836191
sc2015,y2030,2030-01-11T03:00:00+01:00,218.5160036
sc2015,y2030,2030-01-11T04:00:00+01:00,213.9796857
sc2015,y2030,2030-01-11T05:00:00+01:00,215.5793009
sc2015,y2030,2030-01-11T06:00:00+01:00,218.6166816
sc2015,y2030,2030-01-11T07:00:00+01:00,226.8793985
sc2015,y2030,2030-01-11T08:00:00+01:00,232.3031846
sc2015,y2030,2030-01-11T09:00:00+01:00,247.5431715
sc2015,y2030,2030-01-11T10:00:00+01:00,268.1065557
sc2015,y2030,2030-01-11T11:00:00+01:00,275.0838767
sc2015,y2030,2030-01-11T12:00:00+01:00,270.5045068
sc2015,y2030,2030-01-11T13:00:00+01:00,271.1215291
sc2015,y2030,2030-01-11T14:00:00+01:00,270.2857865
sc2015,y2030,2030-01-11T15:00:00+01:00,255.3518353
sc2015,y2030,2030-01-11T16:00:00+01:00,247.9835011
sc2015,y2030,2030-01-11T17:00:00+01:00,253.2832118
sc2015,y2030,2030-01-11T18:00:00+01:00,288.1395592
sc2015,y2030,2030-01-11T19:00:00+01:00,314.9620707
sc2015,y2030,2030-01-11T20:00:00+01:00,325.9288186
sc2015,y2030,2030-01-11T21:00:00+01:00,328.7787165
sc2015,y2030,2030-01-11T22:00:00+01:00,316.8250609
sc2015,y2030,2030-01-11T23:00:00+01:00,294.4588033
sc2015,y2030,2030-01-12T00:00:00+01:00,265.0744969
sc2015,y2030,2030-01-12T01:00:00+01:00,242.1129371
sc2015,y2030,2030-01-12T02:00:00+01:00,228.1595031
sc2015,y2030,2030-01-12T03:00:00+01:00,222.3517848
sc2015,y2030,2030-01-12T04:00:00+01:00,221.6912479
sc2015,y2030,2030-01-12T05:00:00+01:00,228.3675523
sc2015,y2030,2030-01-12T06:00:00+01:00,257.6706854
sc2015,y2030,2030-01-12T07:00:00+01:00,307.9794652
sc2015,y2030,2030-01-12T08:00:00+01:00,349.0426766
sc2015,y2030,2030-01-12T09:00:00+01:00,361.4990279
sc2015,y2030,2030-01-12T10:00:00+01:00,368.9403958
sc2015,y2030,2030-01-12T11:00:00+01:00,363.1486979
sc2015,y2030,2030-01-12T12:00:00+01:00,353.6637509
sc2015,y2030,2030-01-12T13:00:00+01:00,347.8495334
sc2015,y2030,2030-01-12T14:00:00+01:00,334.4969892
sc2015,y2030,2030-01-12T15:00:00+01:00,326.2029565
sc2015,y2030,2030-01-12T16:00:00+01:00,327.4217192
sc2015,y2030,2030-01-12T17:00:00+01:00,333.6767462
sc2015,y2030,2030-01-12T18:00:00+01:00,359.1764925
sc2015,y2030,2030-01-12T19:00:00+01:00,374.6594444
sc2015,y2030,2030-01-12T20:00:00+01:00,375.7481802
sc2015,y2030,2030-01-12T21:00:00+01:00,370.3637744
sc2015,y2030,2030-01-12T22:00:00+01:00,344.2433512
sc2015,y2030,2030-01-12T23:00:00+01:00,311.3837879
sc2015,y2030,2030-01-13T00:00:00+01:00,282.3481981
sc2015,y2030,2030-01-13T01:00:00+01:00,257.5767994
sc2015,y2030,2030-01-13T02:00:00+01:00,245.6818452
sc2015,y2030,2030-01-13T03:00:00+01:00,238.739726
sc2015,y2030,2030-01-13T04:00:00+01:00,238.0990271
sc2015,y2030,2030-01-13T05:00:00+01:00,243.0420144
sc2015,y2030,2030-01-13T06:00:00+01:00,266.4384221
sc2015,y2030,2030-01-13T07:00:00+01:00,315.2222131
sc2015,y2030,2030-01-13T08:00:00+01:00,354.0810948
sc2015,y2030,2030-01-13T09:00:00+01:00,363.3782867
sc2015,y2030,2030-01-13T10:00:00+01:00,367.3764179
sc2015,y2030,2030-01-13T11:00:00+01:00,364.0176074
sc2015,y2030,2030-01-13T12:00:00+01:00,354.9154661
sc2015,y2030,2030-01-13T13:00:00+01:00,348.0584979
sc2015,y2030,2030-01-13T14:00:00+01:00,333.5917754
sc2015,y2030,2030-01-13T15:00:00+01:00,323.997589
sc2015,y2030,2030-01-13T16:00:00+01:00,320.5685282
sc2015,y2030,2030-01-13T17:00:00+01:00,327.5987896
sc2015,y2030,2030-01-13T18:00:00+01:00,355.8951802
sc2015,y2030,2030-01-13T19:00:00+01:00,376.7754652
sc2015,y2030,2030-01-13T20:00:00+01:00,377.9021046
sc2015,y2030,2030-01-13T21:00:00+01:00,371.464869
sc2015,y2030,2030-01-13T22:00:00+01:00,343.3511292
sc2015,y2030,2030-01-13T23:00:00+01:00,310.336954
sc2015,y2030,2030-01-14T00:00:00+01:00,282.6821467
sc2015,y2030,2030-01-14T01:00:00+01:00,259.2562846
sc2015,y2030,2030-01-14T02:00:00+01:00,244.5507346
sc2015,y2030,2030-01-14T03:00:00+01:00,238.2689006
sc2015,y2030,2030-01-14T04:00:00+01:00,237.6741393
sc2015,y2030,2030-01-14T05:00:00+01:00,242.6311223
sc2015,y2030,2030-01-14T06:00:00+01:00,266.4965688
sc2015,y2030,2030-01-14T07:00:00+01:00,314.4122635
sc2015,y2030,2030-01-14T08:00:00+01:00,351.8156342
sc2015,y2030,2030-01-14T09:00:00+01:00,359.8049889
sc2015,y2030,2030-01-14T10:00:00+01:00,366.2082579
sc2015,y2030,2030-01-14T11:00:00+01:00,362.0847004
sc2015,y2030,2030-01-14T12:00:00+01:00,355.5027821
sc2015,y2030,2030-01-14T13:00:00+01:00,352.2389977
sc2015,y2030,2030-01-14T14:00:00+01:00,338.388644
sc2015,y2030,2030-01-14T15:00:00+01:00,330.3669765
sc2015,y2030,2030-01-14T16:00:00+01:00,328.0614074
sc2015,y2030,2030-01-14T17:00:00+01:00,333.3758113
sc2015,y2030,2030-01-14T18:00:00+01:00,358.7202413
sc2015,y2030,2030-01-14T19:00:00+01:00,376.529584
sc2015,y2030,2030-01-14T20:00:00+01:00,377.4794013
sc2015,y2030,2030-01-14T21:00:00+01:00,372.2032377
sc2015,y2030,2030-01-14T22:00:00+01:00,343.2016724
sc2015,y2030,2030-01-14T23:00:00+01:00,309.6258039
sc2015,y2030,2030-01-15T00:00:00+01:00,281.0725648
sc2015,y2030,2030-01-15T01:00:00+01:00,258.4542669
sc2015,y2030,2030-01-15T02:00:00+01:00,242.0582306
sc2015,y2030,2030-01-15T03:00:00+01:00,239.5432579
sc2015,y2030,2030-01-15T04:00:00+01:00,236.7014893
sc2015,y2030,2030-01-15T05:00:00+01:00,243.3837725
sc2015,y2030,2030-01-15T06:00:00+01:00,266.2620834
sc2015,y2030,2030-01-15T07:00:00+01:00,313.1784196
sc2015,y2030,2030-01-15T08:00:00+01:00,348.6259554
sc2015,y2030,2030-01-15T09:00:00+01:00,359.4368254
sc2015,y2030,2030-01-15T10:00:00+01:00,364.8056398
sc2015,y2030,2030-01-15T11:00:00+01:00,361.0388396
sc2015,y2030,2030-01-15T12:00:00+01:00,355.516424
sc2015,y2030,2030-01-15T13:00:00+01:00,351.8761016
sc2015,y2030,2030-01-15T14:00:00+01:00,340.3868402
sc2015,y2030,2030-01-15T15:00:00+01:00,334.4081256
sc2015,y2030,2030-01-15T16:00:00+01:00,335.8414198
sc2015,y2030,2030-01-15T17:00:00+01:00,341.1628029
sc2015,y2030,2030-01-15T18:00:00+01:00,361.6680744
sc2015,y2030,2030-01-15T19:00:00+01:00,376.5318229
sc2015,y2030,2030-01-15T20:00:00+01:00,375.5984921
sc2015,y2030,2030-01-15T21:00:00+01:00,366.9556814
sc2015,y2030,2030-01-15T22:00:00+01:00,342.3756821
sc2015,y2030,2030-01-15T23:00:00+01:00,311.1386348
sc2015,y2030,2030-01-16T00:00:00+01:00,285.8122225
sc2015,y2030,2030-01-16T01:00:00+01:00,262.7650385
sc2015,y2030,2030-01-16T02:00:00+01:00,248.1508633
sc2015,y2030,2030-01-16T03:00:00+01:00,240.6627242
sc2015,y2030,2030-01-16T04:00:00+01:00,239.6087273
sc2015,y2030,2030-01-16T05:00:00+01:00,244.0912644
sc2015,y2030,2030-01-16T06:00:00+01:00,267.1044546
sc2015,y2030,2030-01-16T07:00:00+01:00,311.3830563
sc2015,y2030,2030-01-16T08:00:00+01:00,346.6603068
sc2015,y2030,2030-01-16T09:00:00+01:00,357.0151399
sc2015,y2030,2030-01-16T10:00:00+01:00,364.8637727
sc2015,y2030,2030-01-16T11:00:00+01:00,363.9954452
sc2015,y2030,2030-01-16T12:00:00+01:00,357.6141071
sc2015,y2030,2030-01-16T13:00:00+01:00,353.4165969
sc2015,y2030,2030-01-16T14:00:00+01:00,341.3052363
sc2015,y2030,2030-01-16T15:00:00+01:00,334.1426681
sc2015,y2030,2030-01-16T16:00:00+01:00,330.7083806
sc2015,y2030,2030-01-16T17:00:00+01:00,333.7704791
sc2015,y2030,2030-01-16T18:00:00+01:00,354.6666618
sc2015,y2030,2030-01-16T19:00:00+01:00,369.4383788
sc2015,y2030,2030-01-16T20:00:00+01:00,368.9059971
sc2015,y2030,2030-01-16T21:00:00+01:00,363.4106982
sc2015,y2030,2030-01-16T22:00:00+01:00,342.1759663
sc2015,y2030,2030-01-16T23:00:00+01:00,315.0324469
sc2015,y2030,2030-01-17T00:00:00+01:00,291.7465581
sc2015,y2030,2030-01-17T01:00:00+01:00,269.0652033
sc2015,y2030,2030-01-17T02:00:00+01:00,252.4723196
sc2015,y2030,2030-01-17T03:00:00+01:00,240.789869
sc2015,y2030,2030-01-17T04:00:00+01:00,236.3180371
sc2015,y2030,2030-01-17T05:00:00+01:00,234.8198077
sc2015,y2030,2030-01-17T06:00:00+01:00,238.5030594
sc2015,y2030,2030-01-17T07:00:00+01:00,252.8904904
sc2015,y2030,2030-01-17T08:00:00+01:00,269.5754328
sc2015,y2030,2030-01-17T09:00:00+01:00,296.9305743
sc2015,y2030,2030-01-17T10:00:00+01:00,322.5151008
sc2015,y2030,2030-01-17T11:00:00+01:00,323.4643159
sc2015,y2030,2030-01-17T12:00:00+01:00,313.7056698
sc2015,y2030,2030-01-17T13:00:00+01:00,310.2127321
sc2015,y2030,2030-01-17T14:00:00+01:00,302.8902775
sc2015,y2030,2030-01-17T15:00:00+01:00,289.5360048
sc2015,y2030,2030-01-17T16:00:00+01:00,282.2816602
sc2015,y2030,2030-01-17T17:00:00+01:00,284.6650542
sc2015,y2030,2030-01-17T18:00:00+01:00,312.0264909
sc2015,y2030,2030-01-17T19:00:00+01:00,332.6158179
sc2015,y2030,2030-01-17T20:00:00+01:00,339.6632054
sc2015,y2030,2030-01-17T21:00:00+01:00,339.0291898
sc2015,y2030,2030-01-17T22:00:00+01:00,325.2141842
sc2015,y2030,2030-01-17T23:00:00+01:00,303.1876225
sc2015,y2030,2030-01-18T00:00:00+01:00,275.9998738
sc2015,y2030,2030-01-18T01:00:00+01:00,252.9563546
sc2015,y2030,2030-01-18T02:00:00+01:00,234.9622854
sc2015,y2030,2030-01-18T03:00:00+01:00,223.9784283
sc2015,y2030,2030-01-18T04:00:00+01:00,219.1236989
sc2015,y2030,2030-01-18T05:00:00+01:00,219.2325775
sc2015,y2030,2030-01-18T06:00:00+01:00,222.3569129
sc2015,y2030,2030-01-18T07:00:00+01:00,229.0445758
sc2015,y2030,2030-01-18T08:00:00+01:00,236.5432261
sc2015,y2030,2030-01-18T09:00:00+01:00,255.616568
sc2015,y2030,2030-01-18T10:00:00+01:00,283.2762343
sc2015,y2030,2030-01-18T11:00:00+01:00,298.7963582
sc2015,y2030,2030-01-18T12:00:00+01:00,303.0222543
sc2015,y2030,2030-01-18T13:00:00+01:00,308.3791521
sc2015,y2030,2030-01-18T14:00:00+01:00,310.0421508
sc2015,y2030,2030-01-18T15:00:00+01:00,295.7753585
sc2015,y2030,2030-01-18T16:00:00+01:00,289.3118229
sc2015,y2030,2030-01-18T17:00:00+01:00,289.0048617
sc2015,y2030,2030-01-18T18:00:00+01:00,310.7102998
sc2015,y2030,2030-01-18T19:00:00+01:00,328.6458549
sc2015,y2030,2030-01-18T20:00:00+01:00,337.6686163
sc2015,y2030,2030-01-18T21:00:00+01:00,340.4303107
sc2015,y2030,2030-01-18T22:00:00+01:00,328.5715757
sc2015,y2030,2030-01-18T23:00:00+01:00,301.4809627
sc2015,y2030,2030-01-19T00:00:00+01:00,270.8029236
sc2015,y2030,2030-01-19T01:00:00+01:00,247.4810402
sc2015,y2030,2030-01-19T02:00:00+01:00,232.264461
sc2015,y2030,2030-01-19T03:00:00+01:00,227.7863783
sc2015,y2030,2030-01-19T04:00:00+01:00,226.3244802
