Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,Coal1,Coal2,Nuclear1,Nuclear2
sc2015,y2030,2030-01-01T01:00:00+01:00,0.0,0.0,1.0,0.23869139269704756,0.0,0.0,0.5357388695357714,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-01T03:00:00+01:00,0.0,0.0,0.9074652500727639,0.23869139269704756,0.0,0.0,0.26786943476788566,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-01T05:00:00+01:00,0.0,0.0,0.6684019092578749,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-01T07:00:00+01:00,0.0,0.0,0.6684019092578749,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-01T09:00:00+01:00,0.0,0.0,0.6684019092578749,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-01T11:00:00+01:00,0.0,0.0,0.6684019092578749,0.2291437369891657,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-01T13:00:00+01:00,0.0,0.0,0.6684019092578749,0.2291437369891657,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-01T15:00:00+01:00,0.0,0.0,0.6684019092578749,0.2291437369891657,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-01T17:00:00+01:00,0.0,0.0,0.6684019092578749,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-01T19:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-01T21:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-01T23:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T01:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T03:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T05:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T07:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T09:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T11:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T13:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T15:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T17:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T19:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T21:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T23:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T01:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T03:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T05:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T07:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T09:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T11:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T13:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T15:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T17:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T19:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T21:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T23:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T01:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T03:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T05:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T07:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T09:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T11:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T13:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T15:00:00+01:00,0.0,0.0,0.9611504907429421,0.23869139269704756,0.0,0.0,0.2622792179913111,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T17:00:00+01:00,0.0,0.0,0.9611504907429421,0.24863686739275784,0.0,0.0,0.31619922733116673,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T19:00:00+01:00,0.0,0.0,1.0,0.5076336042602139,0.0,0.0,0.5784784453224778,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T21:00:00+01:00,0.0,0.0,1.0,0.5076336042602139,0.0,0.0,0.5784784453224778,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T23:00:00+01:00,0.0,0.0,1.0,0.5076336042602139,0.0,0.0,0.5784784453224778,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T01:00:00+01:00,0.0,0.0,1.0,0.5076336042602139,0.0,0.0,0.5784784453224778,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T03:00:00+01:00,0.0,0.0,1.0,0.5076336042602139,0.0,0.0,0.5784784453224778,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T05:00:00+01:00,0.0,0.0,1.0,0.5076336042602139,0.0,0.0,0.5784784453224778,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T07:00:00+01:00,0.0,0.0,1.0,0.5076336042602139,0.0,0.0,0.5784784453224778,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T09:00:00+01:00,0.0,0.0,1.0,0.5076336042602139,0.0,0.0,0.5784784453224778,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T11:00:00+01:00,0.0,0.0,1.0,0.5076336042602139,0.0,0.0,0.5784784453224778,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T13:00:00+01:00,0.0,0.0,1.0,0.5076336042602139,0.0,0.0,0.5784784453224778,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T15:00:00+01:00,0.0,0.0,1.0,0.5076336042602139,0.0,0.0,0.5784784453224778,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T17:00:00+01:00,0.0,0.0,1.0,0.5076336042602139,0.0,0.0,0.5784784453224778,0.0,0.0,1.0,1.0
