Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,CL_PSH1,CL_PSH2,Coal1,Coal2,Cogeneration1,Cogeneration2,Hydro1,Hydro2,Nuclear1,Nuclear2,OL_PSH1,OL_PSH2,SolarPV1,SolarPV2,SolarPV3,SolarPV4,SolarPV5,SolarPV6,Wind1,Wind2,Wind3,Wind4,Wind5
sc2015,y2030,2030-01-01T01:00:00+01:00,0.0,0.0,1.64,0.37713240046133517,0.0,0.0,0.8786117460386651,0.0,0.0,0.0,0.0,0.25928056330000004,0.26487654670000005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35652911220000005,0.35652911220000005,0.5124365521,0.5636802073,0.2818401036
sc2015,y2030,2030-01-01T03:00:00+01:00,0.0,0.0,1.4882430101193327,0.37713240046133517,0.0,0.0,0.43930587301933244,0.0,0.0,0.0,0.0,0.25600387320000006,0.26152913670000005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097799431,0.3097799431,0.44524433099999994,0.48976876419999993,0.2448843819999999
sc2015,y2030,2030-01-01T05:00:00+01:00,0.0,0.0,1.0961791311829148,0.37713240046133517,0.0,0.0,0.41498318479574997,0.0,0.0,0.0,0.0,0.2543884507,0.2598788489000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2771588779000001,0.2771588779000001,0.3983583241999999,0.43819415659999994,0.21909707839999992
sc2015,y2030,2030-01-01T07:00:00+01:00,0.0,0.0,1.0961791311829148,0.37713240046133517,0.0,0.0,0.43013791750575014,0.0,0.0,0.0,0.0,0.2548983803,0.2603997841000001,0.0,0.0,1.0,1.0,0.19726693456800037,0.0,0.000210114278,0.00023112570600000002,0.000210114278,0.00023112570600000002,0.000210114278,0.00023112570600000002,0.24338891260000003,0.24338891260000003,0.34982101299999996,0.38480311419999996,0.19240155716999993
sc2015,y2030,2030-01-01T09:00:00+01:00,0.0,0.0,1.0961791311829148,0.37713240046133517,0.0,0.0,0.43013791750575014,0.0,0.0,0.0,0.0,0.25811577469999997,0.26368661870000015,0.0,0.0,1.0,1.0,0.0,0.0,0.081227131908,0.089349845102,0.081227131908,0.089349845102,0.081227131908,0.089349845102,0.19585618422000006,0.19585618422000006,0.28150258809999995,0.30965284679999994,0.15482642343999992
sc2015,y2030,2030-01-01T11:00:00+01:00,0.0,0.0,0.4277772219250399,0.14206911693328272,0.0,0.0,0.1678586995144391,0.0,0.0,0.0,0.0,0.2595057043,0.2651065468000001,0.0,0.0,1.0,1.0,0.0,0.0,0.4663988695000001,0.5130387564999999,0.4663988695000001,0.5130387564999999,0.4663988695000001,0.5130387564999999,0.15676955267000003,0.15676955267000003,0.22532367269999998,0.24785603999999992,0.1239280200199999
sc2015,y2030,2030-01-01T13:00:00+01:00,0.0,0.0,0.4277772219250399,0.14206911693328272,0.0,0.0,0.1678586995144391,0.0,0.0,0.0,0.0,0.2583440844999999,0.2639198561000001,0.0,0.0,1.0,1.0,0.0,0.0,0.6105284563000002,0.6715813020000001,0.6105284563000002,0.6715813020000001,0.6105284563000002,0.6715813020000001,0.16830662256000006,0.16830662256000006,0.24190581479999995,0.2660963962999999,0.13304819813999996
sc2015,y2030,2030-01-01T15:00:00+01:00,0.0,0.0,0.4277772219250399,0.14206911693328272,0.0,0.0,0.1678586995144391,0.0,0.0,0.0,0.0,0.2576423942999999,0.2632030216000001,0.0,0.0,1.0,1.0,0.0,0.0,0.5362068892000001,0.589827578,0.5362068892000001,0.589827578,0.5362068892000001,0.589827578,0.16386485066000006,0.16386485066000006,0.23552169009999996,0.259073859,0.12953692951999995
sc2015,y2030,2030-01-01T17:00:00+01:00,0.0,0.0,1.0961791311829148,0.3771324004613351,0.0,0.0,0.43013791750575014,0.0,0.0,0.0,0.0,0.25936323949999995,0.26496100720000004,0.0,0.0,1.0,1.0,0.0,0.10925877937999859,0.18534395307000012,0.20387834849999997,0.18534395307000012,0.20387834849999997,0.18534395307000012,0.20387834849999997,0.1510154389700001,0.1510154389700001,0.21705332949999995,0.23875866240000004,0.11937933119999994
sc2015,y2030,2030-01-01T19:00:00+01:00,0.0,0.0,1.576286804818425,0.37713240046133517,0.0,0.0,0.43013791750575014,0.0,0.0,0.0,0.0,0.2680280986,0.2738128777,1.26,0.0,1.0,1.0,0.93587983788849,0.0,0.0001743859440000925,0.00019182453799997806,0.0001743859440000925,0.00019182453799997806,0.0001743859440000925,0.00019182453799997806,0.16321108331000012,0.16321108331000012,0.2345820354,0.258040239,0.12902011945999994
sc2015,y2030,2030-01-01T21:00:00+01:00,0.0,0.0,1.576286804818425,0.37713240046133517,0.0,0.0,0.43013791750575014,0.0,0.0,0.0,0.0,0.2716600703999999,0.27752323740000007,0.2973385328833644,0.0,1.0,1.0,0.8773393589711259,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.18580931919000013,0.18580931919000013,0.2670623060999999,0.2937685367,0.1468842683399999
sc2015,y2030,2030-01-01T23:00:00+01:00,0.0,0.0,1.576286804818425,0.37713240046133517,0.0,0.0,0.43013791750575014,0.0,0.0,0.0,0.0,0.2720508450999999,0.27792244600000005,0.0,0.0,1.0,1.0,0.7233356358544893,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.20284572570000012,0.20284572570000012,0.29154860239999997,0.32070346270000005,0.1603517313199999
