Scenario,Period,LoadLevel,CCGT,Coal_Subbituminous,Cogeneration,Hydro_UGH,Nuclear,Onshore_wind,PumpedStorage_Hydro,Pure_PumpedStorage_Hydro,Solar_PV
sc2015,y2030,2030-01-01T01:00:00+01:00,1447.87207325,0.0,262.07855500000005,0.0,1000.0,1035.5075437,0.0,0.0,0.0
sc2015,y2030,2030-01-01T03:00:00+01:00,1152.3406418000002,0.0,258.76650495,0.0,1000.0,899.7286816999999,0.0,0.0,0.0
sc2015,y2030,2030-01-01T05:00:00+01:00,944.14735822,0.0,257.13364980000006,0.0,1000.0,804.9836575,0.0,0.0,0.0
sc2015,y2030,2030-01-01T07:00:00+01:00,951.724724575,0.0,257.64908220000007,0.0,1000.0,706.901754785,98.63346728400019,0.0,0.661859976
sc2015,y2030,2030-01-01T09:00:00+01:00,951.724724575,0.0,260.90119670000007,0.0,1000.0,568.84711339,0.0,0.0,255.865465515
sc2015,y2030,2030-01-01T11:00:00+01:00,368.85251918638085,0.0,262.30612555000005,0.0,1000.0,455.32341902999985,0.0,0.0,1469.1564389999999
sc2015,y2030,2030-01-01T13:00:00+01:00,368.85251918638085,0.0,261.13197030000003,0.0,1000.0,488.83182717999995,0.0,0.0,1923.1646374500003
sc2015,y2030,2030-01-01T15:00:00+01:00,368.85251918638085,0.0,260.42270795,0.0,1000.0,475.9310899700001,0.0,0.0,1689.0517008000002
sc2015,y2030,2030-01-01T17:00:00+01:00,951.724724575,0.0,262.16212335,0.0,1000.0,438.6111005200001,54.62938968999929,0.0,583.8334523550001
sc2015,y2030,2030-01-01T19:00:00+01:00,1191.7785613927551,0.0,270.92048815,630.0,1000.0,474.0322802400001,467.93991894424505,0.0,0.5493157230001059
sc2015,y2030,2030-01-01T21:00:00+01:00,1191.7785613927551,0.0,274.5916539,148.66926644168223,1000.0,539.66687476,1238.669679485563,0.0,0.0
sc2015,y2030,2030-01-01T23:00:00+01:00,1191.7785613927551,0.0,274.98664554999993,0.0,1000.0,589.1476239100001,1161.6678179272446,0.0,0.0
sc2015,y2030,2030-01-02T01:00:00+01:00,1191.7785613927551,0.0,269.4198901,0.0,1000.0,543.618074385,479.07199009224394,0.0,0.0
sc2015,y2030,2030-01-02T03:00:00+01:00,1191.7785613927551,0.0,270.69597855000006,60.19310381724415,1000.0,490.31178194,0.0,0.0,0.0
sc2015,y2030,2030-01-02T05:00:00+01:00,1165.6496737649995,0.0,277.977805,0.0,1000.0,504.273618385,0.0,0.0,0.0
sc2015,y2030,2030-01-02T07:00:00+01:00,1191.7785613927551,0.0,299.6533716,0.0,1000.0,539.555180035,459.81746666624457,0.0,0.6836829660001057
sc2015,y2030,2030-01-02T09:00:00+01:00,1191.7785613927551,0.0,365.27266595000003,0.0,1000.0,502.59819801000003,1039.7896873967443,0.0,276.2939623905001
sc2015,y2030,2030-01-02T11:00:00+01:00,1191.7785613927551,0.0,386.2314961000001,0.0,1000.0,348.0546275100001,432.2370635372451,0.0,1466.4600532499999
sc2015,y2030,2030-01-02T13:00:00+01:00,1180.0168605949993,0.0,379.72641305,0.0,1000.0,232.24119189500001,0.0,0.0,1852.4301060000003
sc2015,y2030,2030-01-02T15:00:00+01:00,1191.7785613927551,0.0,381.41849195,95.5994038622443,1000.0,234.40527662500003,0.0,0.0,1537.7588649
sc2015,y2030,2030-01-02T17:00:00+01:00,1191.7785613927551,0.0,406.5816448,0.0,1000.0,291.20202844999994,963.8371211872449,0.0,486.28720053
sc2015,y2030,2030-01-02T19:00:00+01:00,1191.7785613927551,0.0,416.41301454999996,1010.0,1000.0,309.57580545499997,948.7339182312119,91.64494501953163,0.6440898315000463
sc2015,y2030,2030-01-02T21:00:00+01:00,1191.7785613927551,0.0,421.7008058,1010.0,1000.0,295.544159635,1013.5103989655413,170.50745095670328,0.0
sc2015,y2030,2030-01-02T23:00:00+01:00,1191.7785613927551,0.0,417.43868299999997,236.45939936288485,1000.0,324.78024574499995,1532.136530299359,0.0,0.0
sc2015,y2030,2030-01-03T01:00:00+01:00,1191.7785613927551,0.0,382.45782755000005,0.0,1000.0,319.60040424,1027.0209879772449,0.0,0.0
sc2015,y2030,2030-01-03T03:00:00+01:00,1191.7785613927551,0.0,379.98758155,0.0,1000.0,383.11279952999996,398.5315059572434,0.0,0.0
sc2015,y2030,2030-01-03T05:00:00+01:00,1191.7785613927551,0.0,378.87592459999996,0.0,1000.0,449.6130277599999,198.7633179172431,0.0,0.0
sc2015,y2030,2030-01-03T07:00:00+01:00,1191.7785613927551,0.0,384.157879,0.0,1000.0,523.8201899149999,335.55559020574475,0.0,0.6858652665000463
sc2015,y2030,2030-01-03T09:00:00+01:00,1191.7785613927551,0.0,391.0649295499999,0.0,1000.0,565.119302975,517.7841618352444,0.0,277.15628210700004
sc2015,y2030,2030-01-03T11:00:00+01:00,1016.9159725,0.0,386.8833141499999,0.0,1000.0,553.5449403599999,0.0,0.0,1525.6072027500002
sc2015,y2030,2030-01-03T13:00:00+01:00,505.70125057500013,0.0,381.7670014999999,0.0,1000.0,508.141047255,0.0,0.0,1921.9023336
sc2015,y2030,2030-01-03T15:00:00+01:00,487.65452060000007,0.0,376.64862449999987,0.0,1000.0,582.6972553399999,0.0,0.0,1690.57026825
sc2015,y2030,2030-01-03T17:00:00+01:00,1191.7785613927551,0.0,374.16706044999984,134.542757047245,1000.0,685.442411665,0.0,0.0,601.1291033550001
sc2015,y2030,2030-01-03T19:00:00+01:00,1191.7785613927551,0.0,377.92101149999985,0.0,1000.0,818.9454945499999,1303.749850724246,0.0,0.7017648630000608
