Scenario,Period,LoadLevel,Anthracit,CCGT,Cogeneration,Hydro_UGH,Oil,Onshore_wind,Solar_PV,Sub_bitumous
sc01,y2030,2030-01-24T23:00:00+01:00,8.0288,54.23217449841259,1.058095655952,87.08539951768032,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-25T15:00:00+01:00,7.4330745893152335,40.097822129290776,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-26T07:00:00+01:00,7.626844109585671,40.743720530192235,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-26T23:00:00+01:00,8.0288,47.12669191010589,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-27T15:00:00+01:00,0.0,35.47780724005486,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-28T07:00:00+01:00,1.390548443746853,38.41873803136406,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-28T23:00:00+01:00,8.0288,53.356605022373095,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-29T15:00:00+01:00,7.861887294542227,41.52719781338075,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-30T07:00:00+01:00,7.765079894315652,41.20450647929217,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-30T23:00:00+01:00,8.0288,54.23217480266901,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
sc01,y2030,2030-01-31T15:00:00+01:00,7.861887294542219,41.52719781338073,1.058095655952,87.08539921342401,0.0,7.343160860384,7.59659795664,0.0
