Scenario,Period,LoadLevel,Biofuel,Gas,HardCoal,HydroRun,HydroTurbinePumpStorage,HydroTurbineReservoir,Lignite,Nuclear,Oil,OthersNonRenewable,OthersRenewable,SolarPhotovoltaic,SolarThermal,WindOffshore,WindOnshore
sc2025,y2025,2025-01-11T15:00:00+01:00,25.026195480000005,73.73926452087078,16.079705582,120.4713444469,65.72857412558295,204.56226575536007,1.303468055899966,114.80729159491597,0.4452207465000002,112.17653436430003,71.39733664884001,63.006724270553015,0.52000000706,23.198193813678046,199.16194817808
sc2025,y2025,2025-01-11T17:00:00+01:00,25.026195480000005,80.39873597059173,16.079705582,120.6199524181,63.51506237876805,198.1472226637002,4.861683120499958,111.294106490715,0.6630424690000001,109.80626279580001,61.558455881839976,108.04315264820603,0.52000000706,30.224020150328045,204.05358764388183
sc2025,y2025,2025-01-11T19:00:00+01:00,25.026195480000005,83.20154217181374,16.079705582,118.12884376392003,61.50767665312006,207.7643843910601,0.9929606828999589,106.14166022038005,0.6630424690000001,97.97026303980002,69.52999662144,118.86960437423986,0.480000007952,37.31078553192404,211.60569630973993
sc2025,y2025,2025-01-11T21:00:00+01:00,25.026195480000005,59.64782755658972,14.214884060099942,106.52901286900004,38.37000261541999,190.63318298112998,0.0,95.46906727185007,0.4898611210999999,110.5252580092,64.33069603716004,118.60281568053983,0.4600000084,33.01434176847013,211.5798377208649
sc2025,y2025,2025-01-11T23:00:00+01:00,25.026195480000005,25.798872631909703,8.24048267989995,97.76774023189998,37.536882469400005,196.09882527864812,0.0,91.25111734600002,0.3700144973999999,102.06351469570002,60.71144011872996,109.67406408673986,0.4600000084,26.534133684082143,203.30600224072
sc2025,y2025,2025-01-12T01:00:00+01:00,25.026195480000005,6.311416148681962,1.6209070644999537,94.37693560810001,22.48043507411971,165.44736604742207,0.0,91.25111734600002,0.0,88.89688303460001,59.91594462836003,117.11339182894,0.4600000084,28.552942101138033,192.84408216194802
sc2025,y2025,2025-01-12T03:00:00+01:00,25.026195480000005,5.869936410781962,0.0,87.7315976465,0.0,167.50554176225006,0.0,83.74762780721798,0.0,95.3324612961,56.067742226360004,111.52567596755992,0.4600000084,29.603281783480032,196.55799220124408
sc2025,y2025,2025-01-12T05:00:00+01:00,25.026195480000005,6.111845738681963,1.2727656488999548,99.70983956140005,18.913763100030195,172.19991213990005,0.0,83.44694563886,0.0,93.85847715730002,60.11728045890005,125.56327272044001,0.4600000084,23.566213838690036,200.90201109125
sc2025,y2025,2025-01-12T07:00:00+01:00,25.026195480000005,13.820439342125013,16.079705582,124.67683008160014,73.09953432393567,201.28455183193003,1.1120474929999382,101.87229132947999,0.0,121.62227747780008,72.89751547936004,19.348687272476035,0.5014142695530013,35.42907742988003,198.57974716856995
sc2025,y2025,2025-01-12T09:00:00+01:00,25.026195480000005,9.360550027069989,16.079705582,127.6199524181,73.92756894288469,207.40099857300007,4.763123400599934,118.11465136827815,0.04216986044999982,112.27666611580001,71.46960331144001,69.64138647781004,8.549551265550043,51.48394196649005,192.44877076480995
sc2025,y2025,2025-01-12T11:00:00+01:00,25.026195480000005,7.52239136532999,16.079705582,127.6199524181,46.810821986669,196.70700084650002,5.078270604199945,102.86891955649014,0.0,118.92348509260016,74.64160331144,144.58694857064003,0.92185896459,52.24781459501004,198.58803963702897
sc2025,y2025,2025-01-12T13:00:00+01:00,25.026195480000005,6.5347413333219615,16.079705582,129.5439524181,25.55291048243009,203.36761438330004,2.6308054152999354,99.67568528012002,0.01014905079299977,122.1958749651,76.57700331296,165.90985547201808,0.8478809807400003,44.12208548142002,213.70788991072698
sc2025,y2025,2025-01-12T15:00:00+01:00,24.57275303499997,9.296929881421791,16.079705582,127.6199524181,37.820467618392314,205.14802562530005,2.137221841999942,106.44190263601806,0.19138369050000037,120.78454983040002,74.62683179883999,105.33741080394702,5.154966199025015,41.475308725330024,227.09191433446495
sc2025,y2025,2025-01-12T17:00:00+01:00,25.026195480000005,12.619607434920106,16.079705582,125.23802848732011,66.11918754432062,205.00211349440005,4.909310452199929,112.82017810417005,0.32832281540000063,118.13364994979997,65.57599662144001,95.08041737778885,0.52000000706,33.93384490968203,227.62411208617996
sc2025,y2025,2025-01-12T19:00:00+01:00,25.026195480000005,28.233387747637803,16.079705582,127.81652594310002,77.23584517785996,201.48320367104,0.22828894829993018,109.53459598986005,0.4576388527000004,105.02226303980002,70.97771478344,116.88494483264,0.480000007952,40.22603766570002,207.90756056486987
sc2025,y2025,2025-01-12T21:00:00+01:00,25.026195480000005,11.345966151267984,12.480729021799926,105.3291989281,67.53744940552987,198.1450943518802,0.0,100.71767740400001,0.36445057700000105,103.59194615850002,63.24599662144001,113.53413061153992,0.480000007952,40.23808833413002,222.37696209335996
sc2025,y2025,2025-01-12T23:00:00+01:00,25.026195480000005,10.477812096639987,6.133935136799925,106.24034676165999,22.749883231400013,189.79019127983975,0.0,95.12729724404014,0.19749846720000108,104.10834227810001,63.650149270360004,115.49522780934012,0.4600000084,38.003579598350015,210.1178891077702
sc2025,y2025,2025-01-13T01:00:00+01:00,25.026195480000005,9.458036789129984,0.0,104.74405937710976,24.735502286399996,181.36576436989995,0.0,82.08911734600001,0.0,101.6712474995,63.38230927402,104.30946673419007,0.0,32.37375066014001,189.77000918719003
sc2025,y2025,2025-01-13T03:00:00+01:00,23.81862702460005,8.387484743486901,0.0,90.5041337200057,24.853046831799993,189.14633311401997,0.0,82.08911734600001,0.0,114.71168283980002,59.16610487411003,103.13467839704032,0.0,33.72966572129901,146.02150909329782
sc2025,y2025,2025-01-13T05:00:00+01:00,25.026195480000005,8.082164113829888,0.0,88.56404919112,21.454,183.93260288286393,0.0,82.08911734600001,0.0,100.38227283030001,63.5835697890422,104.53432059490001,0.4600000084,37.34600918992599,164.16715710457765
sc2025,y2025,2025-01-13T07:00:00+01:00,25.026195480000005,16.21098002755785,7.3529546967999195,127.24284975289096,33.553183949722055,199.38067763181996,0.0,85.029155557573,0.0,104.42639733651001,73.20393024644002,14.101476265337086,3.027684258444017,51.941689181782984,192.30942380211997
sc2025,y2025,2025-01-13T09:00:00+01:00,25.026195480000005,16.178834706584823,12.034695059799924,120.37660994873998,19.078105028570082,198.98188431247,0.0,85.0744566148,0.0,119.01310500040002,68.90502952271008,83.71223905146803,10.388447213680001,53.729077419910006,177.02370458701697
sc2025,y2025,2025-01-13T11:00:00+01:00,25.026195480000005,12.086696218167834,14.185538092799918,112.22517111826001,38.5858300385601,194.02637074938008,0.0,87.60208201369998,0.0,118.11325853910039,67.9363426386697,154.93650370817105,10.47481657512,31.29258091381999,177.208639051852
sc2025,y2025,2025-01-13T13:00:00+01:00,25.026195480000005,12.844418096031808,14.847647883799917,122.21879458105002,21.161712649340032,205.884268006,0.0,94.7199913064,0.0,119.0208574109,71.70700331296001,147.00046037585517,10.360847844970001,26.367266138088,161.97023802185973
sc2025,y2025,2025-01-13T15:00:00+01:00,25.026195480000005,16.264862483307798,14.621313026799916,127.54089531557999,34.12365846731935,200.94726800600003,0.0,97.402358256714,0.0,119.15120881500002,73.78493127047602,85.004617354412,6.662982441727011,35.63327772432001,166.85423050830968
sc2025,y2025,2025-01-13T17:00:00+01:00,25.026195480000005,16.461554626812063,16.079705582,127.6199524181,42.54323590436748,201.50339730573998,0.0,99.23267429513007,0.14772183659400184,119.88968340858402,67.65361763544004,106.42301369431803,0.52000000706,29.841056852210023,151.972058012266
sc2025,y2025,2025-01-13T19:00:00+01:00,25.026195480000005,40.746889738317606,8.892237594404945,122.00665206742019,50.81,199.38247381547004,0.0,96.62413640556004,0.9808478958560023,118.39026279580001,65.05999662144,129.00715794445978,0.4600000084,24.777556628463024,166.76520820192795
sc2025,y2025,2025-01-13T21:00:00+01:00,25.026195480000005,44.517653337161605,5.028864318799924,121.55470467679008,51.24313819882002,206.5383638505801,0.0,92.21127476505004,0.3719575939380244,106.90175716958025,62.11099358444996,132.5096387275998,0.4600000084,15.35216980998001,144.5094917155199
sc2025,y2025,2025-01-13T23:00:00+01:00,25.026195480000005,20.67972991745959,0.0,105.99127188278001,50.226,178.02581868024996,0.0,91.25111734600002,0.0,119.67538917870002,62.8020828749601,128.5930047920053,0.4600000084,23.268492597295015,139.67219906252978
sc2025,y2025,2025-01-14T01:00:00+01:00,25.026195480000005,6.464577614929983,0.0,96.57816133747005,46.91645033019999,158.91899573687007,0.0,91.25111734600002,0.0,103.36091248750029,57.56150664756006,135.0461247293999,0.4600000084,29.72256848883001,130.7282087726497
