Scenario,Period,LoadLevel,AT00_HydroTurbinePumpStorage,BA00_HydroTurbinePumpStorage,BE00_HydroTurbinePumpStorage,BG00_HydroTurbinePumpStorage,CH00_HydroTurbinePumpStorage,CZ00_HydroTurbinePumpStorage,DE00_HydroTurbinePumpStorage,ES00_HydroTurbinePumpStorage,FR00_HydroTurbinePumpStorage,GR00_HydroTurbinePumpStorage,HR00_HydroTurbinePumpStorage,IE00_HydroTurbinePumpStorage,ITCS_HydroTurbinePumpStorage,ITN1_HydroTurbinePumpStorage,ITSA_HydroTurbinePumpStorage,ITSI_HydroTurbinePumpStorage,LT00_HydroTurbinePumpStorage,NOM1_HydroTurbinePumpStorage,NON1_HydroTurbinePumpStorage,NOS0_HydroTurbinePumpStorage,PL00_HydroTurbinePumpStorage,PT00_HydroTurbinePumpStorage,RO00_HydroTurbinePumpStorage,RS00_HydroTurbinePumpStorage,SI00_HydroTurbinePumpStorage,SK00_HydroTurbinePumpStorage,UK00_HydroTurbinePumpStorage
sc2025,y2025,2025-01-01T21:00:00+01:00,4188.280029,440.0,1395.0,686.0989576499996,3989.0,1157.999969,0.0,5446.996908999993,3500.0,0.0,300.0,292.0,0.0,5005.0,240.0,0.0,265.34985900000004,0.0,0.0,0.0,0.0,3832.0000000000005,746.0,0.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-01T23:00:00+01:00,4188.280029,440.0,1395.0,1399.0,3989.0,1157.999969,1306.5060219050158,0.0,3500.0,735.0,300.0,0.0,1452.0339717199995,5005.0,240.0,0.0,462.45340450000026,0.0,0.0,0.0,0.0,3832.0000000000005,746.0,0.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-02T01:00:00+01:00,3528.366002385006,440.0,1395.0,1399.0,3989.0,1157.999969,10037.0,6895.000000000001,3500.0,735.0,300.0,0.0,1747.0,5005.0,240.0,0.0,421.54385100000064,0.0,0.0,0.0,0.0,3832.0000000000005,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-02T03:00:00+01:00,4188.280029,440.0,1395.0,1399.0,3989.0,1157.999969,10037.0,6895.000000000001,3500.0,735.0,300.0,0.0,1747.0,5005.0,0.0,0.0,394.9156445000005,0.0,0.0,0.0,0.0,3832.0000000000005,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-02T05:00:00+01:00,4188.280029,440.0,1395.0,18.321636187997427,3989.0,1157.999969,10037.0,6895.000000000001,3500.0,735.0,300.0,0.0,1747.0,5005.0,240.0,0.0,10.813781500000951,0.0,0.0,0.0,0.0,3832.0000000000005,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-02T07:00:00+01:00,3659.479692241041,0.0,1395.0,0.0,3989.0,0.0,10037.0,6895.000000000001,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-02T09:00:00+01:00,4188.280029,0.0,1395.0,0.0,0.0,0.0,10037.0,6895.000000000001,3500.0,0.0,0.0,0.0,0.0,5005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-02T11:00:00+01:00,4188.280029,0.0,1395.0,0.0,3989.0,0.0,10037.0,6895.000000000001,3084.6579225000637,0.0,0.0,0.0,0.0,5005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-02T13:00:00+01:00,4188.280029,0.0,1395.0,0.0,0.0,0.0,10037.0,6895.000000000001,3500.0,0.0,0.0,0.0,700.3915136449949,5005.0,152.24318593999908,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-02T15:00:00+01:00,4188.280029,0.0,0.0,0.0,3989.0,0.0,10037.0,6895.000000000001,3500.0,0.0,0.0,0.0,0.0,5005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-02T17:00:00+01:00,4188.280029,0.0,16.20546970000669,0.0,3989.0,0.0,7049.1604149350405,6895.000000000001,2031.9249900000677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-02T19:00:00+01:00,4188.280029,0.0,1395.0,0.0,3989.0,0.0,7288.831524650016,4954.8756923200035,2290.6379200000765,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,80.96217036500397,0.0,0.0
sc2025,y2025,2025-01-02T21:00:00+01:00,4188.280029,440.0,1395.0,0.0,3259.7320581950075,888.0435625999419,10037.0,6895.000000000001,3500.0,0.0,65.88089906648561,0.0,1747.0,5005.0,240.0,0.0,31.382783500002244,0.0,0.0,0.0,0.0,3502.3789550250067,480.78973823499774,0.0,534.0,405.8209986335779,0.0
sc2025,y2025,2025-01-02T23:00:00+01:00,4188.280029,440.0,1395.0,645.435217710992,3989.0,1157.999969,10037.0,3640.0778089999985,3500.0,735.0,300.0,0.0,1747.0,5005.0,240.0,0.0,169.57070100000226,0.0,0.0,0.0,0.0,3832.0000000000005,746.0,251.51188588000218,534.0,926.0599976,0.0
sc2025,y2025,2025-01-03T01:00:00+01:00,4188.280029,440.0,1395.0,1399.0,3989.0,1157.999969,10037.0,0.0,3500.0,735.0,300.0,0.0,1747.0,5005.0,240.0,0.0,170.31909350000248,0.0,0.0,0.0,1078.6402305999916,2361.364046499999,746.0,473.190120830001,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-03T03:00:00+01:00,4188.280029,440.0,1395.0,1399.0,3989.0,1157.999969,10037.0,6895.000000000001,3500.0,735.0,300.0,292.0,1747.0,5005.0,240.0,0.0,900.0,0.0,0.0,0.0,1501.7999730000001,2779.6694809999976,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-03T05:00:00+01:00,4188.280029,440.0,1395.0,1281.6096055799915,3870.2920054900055,1157.999969,10037.0,6895.000000000001,3500.0,0.0,300.0,292.0,1747.0,5005.0,240.0,0.0,0.0,0.0,0.0,0.0,597.169065100001,2919.729547999998,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-03T07:00:00+01:00,4188.280029,0.0,1395.0,0.0,3989.0,0.0,10037.0,6895.000000000001,3500.0,0.0,0.0,292.0,1747.0,4018.3518228350117,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,359.0568055220023,0.0,0.0,2954.0
sc2025,y2025,2025-01-03T09:00:00+01:00,4035.643797350005,0.0,1395.0,0.0,3279.889546760166,0.0,10037.0,0.0,3500.0,0.0,0.0,292.0,1017.9571981949911,4263.707585530004,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-03T11:00:00+01:00,3895.251242500003,0.0,1395.0,0.0,3348.1146281604238,0.0,10037.0,6895.000000000001,0.0,0.0,0.0,0.0,801.2319295799912,5005.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-03T13:00:00+01:00,4188.280029,0.0,1395.0,0.0,0.0,0.0,10037.0,6895.000000000001,3500.0,0.0,0.0,0.0,1315.5438893899889,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-03T15:00:00+01:00,2097.115199228084,0.0,1395.0,0.0,0.0,0.0,10037.0,6895.000000000001,3378.999888020058,0.0,0.0,0.0,0.0,5005.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,238.330445999996,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-03T17:00:00+01:00,0.0,0.0,1395.0,0.0,3989.0,0.0,3599.7849106951007,6895.000000000001,3289.0993755000936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-03T19:00:00+01:00,0.0,0.0,1395.0,0.0,0.0,0.0,8822.01193155005,6895.000000000001,3500.0,0.0,0.0,0.0,634.0542755949931,4632.224997190001,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,746.0,0.0,348.2619148790044,0.0,2954.0
sc2025,y2025,2025-01-03T21:00:00+01:00,4188.280029,300.4761764950039,1395.0,873.1075308799872,3989.0,1157.999969,10037.0,6895.000000000001,3500.0,735.0,300.0,0.0,1747.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,0.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-03T23:00:00+01:00,4188.280029,440.0,1395.0,1399.0,3989.0,1157.999969,10037.0,6895.000000000001,3500.0,735.0,300.0,0.0,1747.0,5005.0,240.0,0.0,122.39425950000278,0.0,0.0,0.0,0.0,3832.0000000000005,746.0,411.75070513000196,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-04T01:00:00+01:00,4188.280029,440.0,1395.0,1399.0,3823.905681180002,1157.999969,10037.0,6895.000000000001,3500.0,735.0,300.0,0.0,1747.0,5005.0,240.0,0.0,243.39159050000276,0.0,0.0,0.0,238.96511810000786,3832.0000000000005,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-04T03:00:00+01:00,4188.280029,440.0,1395.0,1399.0,3989.0,1157.999969,10037.0,6895.000000000001,3500.0,735.0,300.0,0.0,1747.0,5005.0,240.0,0.0,551.1000051000079,0.0,0.0,0.0,1501.7999730000001,3832.0000000000005,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-04T05:00:00+01:00,4188.280029,440.0,1395.0,1399.0,3989.0,1157.999969,10037.0,6895.000000000001,3500.0,735.0,300.0,0.0,1747.0,5005.0,240.0,0.0,0.0,0.0,0.0,0.0,628.0432506000112,3068.5015609999964,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-04T07:00:00+01:00,2365.396523114139,0.0,1395.0,0.0,2953.335306850003,0.0,10037.0,6895.000000000001,3500.0,0.0,0.0,0.0,1564.163661289996,5005.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.734082999996,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-04T09:00:00+01:00,1423.533300768053,0.0,1395.0,0.0,1947.7097389000028,0.0,6795.987183948581,5402.954343822874,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-04T11:00:00+01:00,4188.280029,0.0,682.3466705500059,0.0,2565.800834650006,0.0,4967.053842060022,6895.000000000001,0.0,0.0,0.0,0.0,642.6451769199962,2671.625196685103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.6037364999974,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-04T13:00:00+01:00,776.3588398396528,0.0,1000.9101189353815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.732448489996,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,581.167454499997,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-04T15:00:00+01:00,0.0,0.0,1395.0,0.0,0.0,0.0,0.0,6895.000000000001,3500.0,0.0,0.0,0.0,729.629655729993,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,481.8815534999969,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-04T17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6895.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-04T19:00:00+01:00,0.0,0.0,551.658619200004,0.0,0.0,0.0,0.0,6895.000000000001,0.0,0.0,0.0,0.0,1747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-04T21:00:00+01:00,0.0,0.0,1273.6012576999985,0.0,3989.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,213.13432484032717,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,398.34491299999763,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-04T23:00:00+01:00,0.0,440.0,1395.0,1399.0,0.0,548.6958229999963,0.0,6895.000000000001,2298.5505960000905,735.0,0.0,0.0,1747.0,5005.0,240.0,0.0,193.31418450000325,0.0,0.0,0.0,0.0,1291.737675999999,746.0,0.0,534.0,355.5173736150115,2954.0
sc2025,y2025,2025-01-05T01:00:00+01:00,0.0,440.0,1395.0,1399.0,3989.0,1157.999969,8168.316828150031,6895.000000000001,3500.0,735.0,300.0,0.0,1747.0,5005.0,240.0,0.0,238.79868100000303,0.0,0.0,0.0,0.0,3832.0000000000005,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-05T03:00:00+01:00,4188.280029,440.0,1395.0,1399.0,3989.0,1157.999969,8962.882259100048,6895.000000000001,3500.0,735.0,300.0,0.0,1747.0,5005.0,240.0,0.0,236.90822300000355,0.0,0.0,0.0,110.32774810001112,3832.0000000000005,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-05T05:00:00+01:00,4188.280029,0.0,1395.0,1399.0,3989.0,0.0,5816.086993550059,6895.000000000001,3500.0,735.0,0.0,0.0,1747.0,5005.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3202.615097500001,746.0,614.0,97.35229589499689,0.0,2954.0
sc2025,y2025,2025-01-05T07:00:00+01:00,0.0,0.0,1395.0,0.0,3989.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2486.5682885000015,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-05T09:00:00+01:00,0.0,0.0,1395.0,0.0,0.0,0.0,0.0,6895.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.380487,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-05T11:00:00+01:00,4188.280029,0.0,1395.0,0.0,3989.0,0.0,10037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-05T13:00:00+01:00,4188.280029,0.0,1395.0,0.0,0.0,0.0,10037.0,0.0,0.0,0.0,0.0,0.0,140.85355713999493,1511.1518838201573,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-05T15:00:00+01:00,0.0,0.0,1395.0,0.0,2268.4271602200038,0.0,0.0,6895.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-05T17:00:00+01:00,0.0,0.0,0.0,0.0,3169.194766235004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-05T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6895.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-05T21:00:00+01:00,0.0,0.0,0.0,0.0,3989.0,0.0,0.0,6895.000000000001,0.0,0.0,0.0,0.0,306.98064454999627,5005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-05T23:00:00+01:00,0.0,440.0,1171.4131816550369,1317.5902705997516,3989.0,1157.999969,0.0,6895.000000000001,3500.0,388.0286231252325,300.0,0.0,1747.0,3031.2636326300703,240.0,0.0,151.43713500000422,0.0,0.0,0.0,0.0,3832.0000000000005,746.0,0.0,534.0,926.0599976,0.0
sc2025,y2025,2025-01-06T01:00:00+01:00,0.0,440.0,1094.6926486000011,1399.0,3989.0,1157.999969,0.0,6895.000000000001,3410.863111500074,735.0,300.0,0.0,1747.0,5005.0,240.0,0.0,186.87383850000398,0.0,0.0,0.0,732.6974850499992,2430.809613000003,746.0,614.0,534.0,926.0599976,0.0
sc2025,y2025,2025-01-06T03:00:00+01:00,0.0,440.0,1395.0,1399.0,3989.0,1157.999969,6687.250025918036,6895.000000000001,3127.8022925000605,735.0,300.0,0.0,1747.0,5005.0,240.0,0.0,900.0,0.0,0.0,0.0,1501.7999730000001,3832.0000000000005,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-06T05:00:00+01:00,4188.280029,440.0,1311.8296808524692,1399.0,3989.0,1157.999969,2857.8091172960285,6895.000000000001,3500.0,735.0,300.0,0.0,1747.0,5005.0,240.0,0.0,900.0,0.0,0.0,0.0,1501.7999730000001,3832.0000000000005,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-06T07:00:00+01:00,0.0,192.92895527919157,1395.0,0.0,3989.0,721.4365019999971,0.0,6895.000000000001,3500.0,0.0,0.0,0.0,1747.0,2207.51492218507,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,586.5288382585138,143.7426957058059,0.0,1749.1439041014405
sc2025,y2025,2025-01-06T09:00:00+01:00,0.0,0.0,748.834379449994,0.0,0.0,0.0,0.0,6895.000000000001,0.0,0.0,0.0,0.0,451.1623319090009,4123.328715259562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538.929635500003,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-06T11:00:00+01:00,0.0,0.0,0.0,983.8072940449691,0.0,0.0,2235.3787772310493,6895.000000000001,0.0,735.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-06T13:00:00+01:00,0.0,0.0,0.0,1265.6979522799852,0.0,0.0,6140.982746650052,0.0,0.0,735.0,0.0,0.0,0.0,0.0,240.0,230.76176072000007,0.0,0.0,0.0,0.0,0.0,1465.7866330000027,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-06T15:00:00+01:00,0.0,0.0,0.0,767.4004772584861,0.0,0.0,0.0,6895.000000000001,0.0,735.0,0.0,0.0,0.0,5005.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-06T17:00:00+01:00,0.0,0.0,0.0,932.0821528499856,3972.1786535200044,0.0,0.0,6895.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-06T19:00:00+01:00,0.0,0.0,0.0,1186.6023557899816,3989.0,0.0,0.0,6895.000000000001,0.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-06T21:00:00+01:00,0.0,0.0,0.0,1399.0,3210.493073900004,0.0,0.0,6895.000000000001,0.0,735.0,0.0,292.0,0.0,5005.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-06T23:00:00+01:00,0.0,440.0,631.634467900001,1399.0,3989.0,1014.8637982500006,0.0,0.0,3500.0,735.0,300.0,292.0,1315.6703718999977,0.0,240.0,0.0,181.91386000000566,0.0,0.0,0.0,0.0,3832.0000000000005,746.0,614.0,116.98190091099536,0.0,0.0
sc2025,y2025,2025-01-07T01:00:00+01:00,3838.3662450850284,440.0,1244.8320784999992,1399.0,3989.0,1157.999969,0.0,0.0,3500.0,735.0,300.0,292.0,1747.0,5005.0,240.0,110.53754713999997,258.0182930000059,0.0,0.0,0.0,0.0,2486.282511000003,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-07T03:00:00+01:00,3043.1895248999926,440.0,1395.0,1399.0,3925.944129875002,1157.999969,10037.0,6895.000000000001,3500.0,735.0,300.0,292.0,1747.0,5005.0,240.0,553.9659481400007,259.1684745000056,0.0,0.0,0.0,512.8978516499967,3832.0000000000005,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-07T05:00:00+01:00,4188.280029,440.0,1395.0,1399.0,3989.0,1157.999969,10037.0,6895.000000000001,3500.0,735.0,300.0,292.0,1747.0,5005.0,203.26570449000036,580.0,155.88563000000553,0.0,0.0,0.0,544.3430023500033,3141.4553225000036,746.0,614.0,534.0,926.0599976,2954.0
sc2025,y2025,2025-01-07T07:00:00+01:00,0.0,0.0,1395.0,1399.0,3989.0,666.5379730000012,5377.770842248524,6895.000000000001,3500.0,735.0,0.0,292.0,553.0024685900003,5005.0,240.0,399.5826551400011,0.0,0.0,0.0,0.0,0.0,0.0,320.8021222489894,614.0,263.765885544998,491.8007506600053,2954.0
sc2025,y2025,2025-01-07T09:00:00+01:00,4188.280029,0.0,1395.0,1399.0,3989.0,24.104673649999686,10037.0,6895.000000000001,3500.0,735.0,0.0,292.0,0.0,5005.0,240.0,185.74216577000092,0.0,0.0,0.0,0.0,0.0,2622.235464500003,0.0,127.14073695700806,0.0,0.0,2954.0
sc2025,y2025,2025-01-07T11:00:00+01:00,4188.280029,0.0,1395.0,1399.0,3989.0,0.0,10037.0,6895.000000000001,3500.0,735.0,0.0,292.0,545.3317823549999,5005.0,240.0,580.0,0.0,0.0,0.0,0.0,0.0,1876.2993505000022,0.0,414.3615934900099,0.0,0.0,2954.0
sc2025,y2025,2025-01-07T13:00:00+01:00,4188.280029,0.0,1395.0,1399.0,3989.0,0.6657055000038881,10037.0,6895.000000000001,3500.0,735.0,0.0,238.8500355649974,0.0,5005.0,240.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.3635142654962,0.0,0.0,2954.0
sc2025,y2025,2025-01-07T15:00:00+01:00,4188.280029,0.0,1395.0,387.385532082489,3989.0,0.0,10037.0,6895.000000000001,3500.0,735.0,0.0,0.0,751.5319423049964,5005.0,240.0,100.60621012000004,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,2954.0
sc2025,y2025,2025-01-07T17:00:00+01:00,792.7704349900373,0.0,1395.0,1220.9077082199835,3989.0,0.0,10037.0,6130.944713999971,3500.0,0.0,0.0,0.0,0.0,4448.765755467517,21.912784969001397,0.0,0.0,0.0,0.0,0.0,0.0,3832.0000000000005,0.0,0.0,0.0,0.0,2954.0
