Scenario,Period,LoadLevel,AL00,AT00,BA00,BE00,BG00,CH00,CY00,CZ00,DE00,DEKF,DKE1,DKKF,DKW1,EE00,ES00,FI00,FR00,FR15,GR00,GR03,HR00,HU00,IE00,ITCN,ITCO,ITCS,ITN1,ITS1,ITSA,ITSC,ITSI,LT00,LUB1,LUF1,LUG1,LUV1,LV00,ME00,MK00,MT00,NL00,NOM0,NOM1,NON0,NON1,NOS0,PL00,PT00,RO00,RS00,SE01,SE02,SE03,SE04,SI00,SK00,TR00,UA01,UK00,UKNI
sc2025,y2025,2025-01-06T15:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,60.682104315,92.35716478499981,0,0,0,0,0,0,0,0,3275.707849364996,0,2048.2462183000002,5585.660441760034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-06T17:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,71.293745645,95.58842275999979,0,0,0,0,0,0,0,0,3290.9573706499946,0,0.0,6018.937776760028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-06T19:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,74.79661754,111.5316626499998,0,0,0,0,0,0,0,0,3193.9517503499947,0,1968.8309570000006,5584.677101360031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-06T21:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,59.54882223000001,129.14379404999985,0,0,0,0,0,0,0,0,3013.8430176999955,0,1945.4925406000004,4728.676182360029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-06T23:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,68.51205325500001,131.09675214999982,0,0,0,0,0,0,0,0,2804.569483099996,0,1886.0236235500013,3508.1422993600263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-07T01:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,66.55456602000001,83.05398247999983,0,0,0,0,0,0,0,0,2889.253758949995,0,1881.8193451000006,3273.1929563600243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-07T03:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,64.803130075,120.76382834999986,0,0,0,0,0,0,0,0,2825.9160618499955,0,1867.2758233500003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-07T05:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,63.66984798999999,136.67155984999985,0,0,0,0,0,0,0,0,2741.565095849995,0,1881.5005452000005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-07T07:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,63.77287362999999,120.79933664999986,0,0,0,0,0,0,0,0,2930.7288659499945,0,1972.44478165,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-07T09:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,68.61507890000001,119.52103679999985,0,0,0,0,0,0,0,0,3099.0709265499954,0,0.0,4972.79718676003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-07T11:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,66.34851473500002,125.69948609999985,0,0,0,0,0,0,0,0,3159.476440799996,0,2047.6520726,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-07T13:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,61.815386395000026,110.85700439999985,0,0,0,0,0,0,0,0,3234.6149291999964,0,2129.8870989,5245.7898489300305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-07T15:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,65.00918136000003,104.60753844499985,0,0,0,0,0,0,0,0,3307.859447899996,0,2235.5820417500004,5547.415145191532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-07T17:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,73.86938674500001,107.27066314999983,0,0,0,0,0,0,0,0,3380.611331049996,0,0.0,5973.002048760031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-07T19:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,71.60282257500002,104.50101344999985,0,0,0,0,0,0,0,0,3415.344195049996,0,2181.2082464500004,5603.281124360031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-07T21:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,70.160463565,137.70130144999985,0,0,0,0,0,0,0,0,3385.351949099997,0,2107.1354641500006,4828.822031360031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-07T23:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,79.74184845000002,115.26003724999984,0,0,0,0,0,0,0,0,3205.8255606299977,0,1948.02653435,3799.5697583600313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-08T01:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,72.11795079500001,139.4767178999998,0,0,0,0,0,0,0,0,2981.758975959997,0,1285.6663542999995,2900.261144360029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-08T03:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,68.51205325499998,139.76078449999986,0,0,0,0,0,0,0,0,2940.6035887299963,0,1191.6592608999997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-08T05:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,64.90615572,123.78203634999983,0,0,0,0,0,0,0,0,3136.984041014996,0,1318.2717468999997,4019.144470360029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-08T07:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,53.779386165000005,109.86277119999981,0,0,0,0,0,0,0,0,3614.2939418999954,0,1677.1588814499996,6491.860120360032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-08T09:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,55.118719535000004,106.66702154999983,0,0,0,0,0,0,0,0,0.0,0,1795.9664216499996,6910.971003760029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-08T11:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,59.857899165000006,101.80238039499982,0,0,0,0,0,0,0,0,3749.5639045499966,0,1805.0976880499989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-08T13:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,60.063950450000014,103.18720523499982,0,0,0,0,0,0,0,0,3699.528424699996,0,1852.3752933999992,6743.9312228900335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-08T15:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,59.239745300000024,102.83212194999984,0,0,0,0,0,0,0,0,3705.6723912499956,0,1912.8717757999996,7045.39686516803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-08T17:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,55.94292469000002,105.60177164999985,0,0,0,0,0,0,0,0,3693.7283119999956,0,1947.3964320499997,7173.806659260031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-08T19:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,56.14897597500003,94.23910624999984,0,0,0,0,0,0,0,0,3581.687975299996,0,1942.87190765,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-08T21:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,58.51856579000002,116.14774549999983,0,0,0,0,0,0,0,0,0.0,0,1925.7882315499999,5963.755142010031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-08T23:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,61.60933511000002,116.60935379999981,0,0,0,0,0,0,0,0,0.0,0,1793.0733589000001,4353.040849860031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-09T01:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,70.67559178000002,137.13316814999982,0,0,0,0,0,0,0,0,3040.153299699995,0,0.0,3150.7378308600278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-09T03:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,66.14246344500002,137.4882514499998,0,0,0,0,0,0,0,0,2985.177741799996,0,1702.18947045,2845.943113860031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-09T05:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,61.81538640000002,116.07672884999982,0,0,0,0,0,0,0,0,3174.7086166999957,0,1904.2808671999999,3875.6094278600312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-09T07:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,48.31902703500002,97.39934754999982,0,0,0,0,0,0,0,0,3601.396088949995,0,2283.3257756000003,6242.193234360032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-09T09:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,50.276514270000014,93.13834803499985,0,0,0,0,0,0,0,0,3735.348523499995,0,2400.9126899500006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-09T11:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,55.839899045,86.60481542499984,0,0,0,0,0,0,0,0,3734.6284963999956,0,2408.791854665,6497.971517136531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-09T13:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,56.148975975,88.48675687999986,0,0,0,0,0,0,0,0,3704.8850063999957,0,2394.3375049349997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-09T15:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,54.91266825,87.95413191999987,0,0,0,0,0,0,0,0,3661.807328349996,0,2324.162962899999,6392.5142337600355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-09T17:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7119509249967,0,0,0,0,0,0,0,0.0,0,51.10071942,91.68250652499988,0,0,0,0,0,0,0,0,3599.5976399999963,0,2248.8889537999994,6386.898691760034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-09T19:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.0478988449976,0,0,0,0,0,0,0,0.0,0,51.20374507,76.5204498699999,0,0,0,0,0,0,0,0,3449.6339665999967,0,2183.78485285,5852.3690233600355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-09T21:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,54.0884631,105.8148216449999,0,0,0,0,0,0,0,0,0.0,0,2037.7135202499996,5076.873297860031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-09T23:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,57.797386285,106.52498820999989,0,0,0,0,0,0,0,0,2928.397074549997,0,1827.6775250499995,3792.9943988600285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-10T01:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,69.64533534,136.95562649999988,0,0,0,0,0,0,0,0,2858.6850854999957,0,2065.5258144999993,2481.519789860031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-10T03:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,65.318258295,137.31070979999993,0,0,0,0,0,0,0,0,2833.554034349997,0,1930.2091252999992,2197.7361508600316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-10T05:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,60.88815560500001,115.50859554999992,0,0,0,0,0,0,0,0,3064.420811099996,0,1907.0066396499994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-10T07:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,47.49482188500001,96.44062265999993,0,0,0,0,0,0,0,0,3442.758173249997,0,2068.2910667,5614.271086360036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-10T09:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,49.34928347500002,92.1086064799999,0,0,0,0,0,0,0,0,0.0,0,2109.8470845,6072.613181760032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-10T11:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,54.91266825000002,85.4685488799999,0,0,0,0,0,0,0,0,3507.791543599996,0,2064.0496965499997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-10T13:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,55.32477082500001,87.42150699999992,0,0,0,0,0,0,0,0,3432.488039949996,0,2046.878484049999,5595.298554595032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-10T15:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,53.98543745500001,86.85337373499993,0,0,0,0,0,0,0,0,3392.0551294999964,0,2100.142395799999,5518.513944563029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-10T17:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,50.070462980000016,90.65276497499993,0,0,0,0,0,0,0,0,3323.468472649997,0,0.0,5479.000763260027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-10T19:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,50.37953991000002,75.17113335499995,0,0,0,0,0,0,0,0,3155.7189279999952,0,1965.1047888999979,4963.521284360032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-10T21:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,53.26425794500002,105.03363840499996,0,0,0,0,0,0,0,0,2961.614636899996,0,1825.321917699998,4134.393660860031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-10T23:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,56.97318113000002,105.74380497999995,0,0,0,0,0,0,0,0,2673.8798347999955,0,1634.5609875499981,2952.248829860033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-11T01:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,72.324002085,137.38172644999997,0,0,0,0,0,0,0,0,2407.035797949995,0,1581.6730730999973,1761.5980813600297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-11T03:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,67.89389939000002,137.70130145,0,0,0,0,0,0,0,0,2424.655639249995,0,1443.514112949998,1614.8503233600313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-11T05:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,63.360771055000015,116.85791204999998,0,0,0,0,0,0,0,0,2670.163631199995,0,1482.6068289999973,2900.087950860032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-11T07:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,49.86441169000001,98.64213908499997,0,0,0,0,0,0,0,0,3048.9227103499957,0,0.0,5012.498665360036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-11T09:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,51.71887328500001,94.52317287999998,0,0,0,0,0,0,0,0,3149.758722249996,0,1785.0510936499977,5172.550529260037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-11T11:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,57.28225806499999,88.13167358499999,0,0,0,0,0,0,0,0,3180.671668199995,0,1760.756252149998,5007.587696490036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-11T13:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,57.48830935,89.97810671499998,0,0,0,0,0,0,0,0,3222.515214599995,0,1711.275206149998,4875.612059440039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-11T15:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,56.35502726500001,89.51649844499995,0,0,0,0,0,0,0,0,3253.1056556999947,0,0.0,4970.054747442036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-11T17:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,52.54307844,93.10283970499994,0,0,0,0,0,0,0,0,3278.396320999995,0,1642.667618649998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-11T19:00:00+01:00,0,0,0,0,0,0,0.08572749999991025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,52.64610408000001,78.33137466999996,0,0,0,0,0,0,0,0,3219.689594549995,0,1556.5623381499977,4624.051796360044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-11T21:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,55.53082211500001,106.84456318499997,0,0,0,0,0,0,0,0,3060.1479544999947,0,1463.2570791499973,3743.5988088600466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-11T23:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,59.342770939999994,107.48371308999994,0,0,0,0,0,0,0,0,2822.2458035499944,0,1376.2616446499965,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-12T01:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,71.80887386500001,137.31070979999996,0,0,0,0,0,0,0,0,2583.9023041999944,0,1181.0517714999967,1142.522010360049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-12T03:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,67.27574553000001,137.59477644999996,0,0,0,0,0,0,0,0,2525.989888199994,0,1179.2399423999966,972.399265360044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-12T05:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,62.84564284000002,116.64486209999995,0,0,0,0,0,0,0,0,2701.8068933999944,0,1301.2874511499972,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-12T07:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,49.34928347500001,98.32256413999994,0,0,0,0,0,0,0,0,3130.589810099995,0,1559.3928086499973,4928.974115260042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-12T09:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,51.203745065000014,94.16808958499998,0,0,0,0,0,0,0,0,3244.764998349995,0,1591.4751566499974,5241.56796576004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-12T11:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,56.87015548500002,87.74108196499996,0,0,0,0,0,0,0,0,3225.686394199996,0,1643.6333354999979,5076.585773487541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-12T13:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,57.07620677,89.58751509499999,0,0,0,0,0,0,0,0,3213.575844149995,0,1735.3623828499974,5045.998156920043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-12T15:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,55.94292469,89.05489016,0,0,0,0,0,0,0,0,3214.992551099995,0,1813.164335499997,5451.893518183045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-12T17:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,51.924924575000006,92.71224807999998,0,0,0,0,0,0,0,0,3204.331201399995,0,1828.2465662499972,5462.307999360045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc2025,y2025,2025-01-12T19:00:00+01:00,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,52.234001510000006,77.79874972999998,0,0,0,0,0,0,0,0,3124.9718530499945,0,1812.8446666499972,4981.651572860048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
