Scenario,Period,LoadLevel,Biofuel,Gas,HardCoal,HydroRun,HydroTurbinePumpStorage,HydroTurbineReservoir,Lignite,Nuclear,Oil,OthersNonRenewable,OthersRenewable,SolarPhotovoltaic,SolarThermal,WindOffshore,WindOnshore
sc2025,y2025,2025-01-11T19:00:00+01:00,0.0,0.0,0.0,0.0,21201.619852994994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-11T21:00:00+01:00,0.0,0.0,0.0,0.0,24238.23538322251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-11T23:00:00+01:00,0.0,0.0,0.0,0.0,32878.75495252502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-12T01:00:00+01:00,0.0,0.0,0.0,0.0,37748.342849965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-12T03:00:00+01:00,0.0,0.0,0.0,0.0,40424.263730157145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-12T05:00:00+01:00,0.0,0.0,0.0,0.0,37933.14822312619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-12T07:00:00+01:00,0.0,0.0,0.0,0.0,15751.643527105001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-12T09:00:00+01:00,0.0,0.0,0.0,0.0,15140.036810601572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-12T11:00:00+01:00,0.0,0.0,0.0,0.0,19541.041139486777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-12T13:00:00+01:00,0.0,0.0,0.0,0.0,32736.102614135172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-12T15:00:00+01:00,0.0,0.0,0.0,0.0,21973.069221052683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-12T17:00:00+01:00,0.0,0.0,0.0,0.0,12801.426370350942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-12T19:00:00+01:00,0.0,0.0,0.0,0.0,18308.07201175996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-12T21:00:00+01:00,0.0,0.0,0.0,0.0,18639.514736500012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-12T23:00:00+01:00,0.0,0.0,0.0,0.0,35902.817482960185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-13T01:00:00+01:00,0.0,0.0,0.0,0.0,50321.72731670004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-13T03:00:00+01:00,0.0,0.0,0.0,0.0,52400.519783589996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-13T05:00:00+01:00,0.0,0.0,0.0,0.0,52510.97556193999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-13T07:00:00+01:00,0.0,0.0,0.0,0.0,44624.46628259899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-13T09:00:00+01:00,0.0,0.0,0.0,0.0,34500.11313112501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-13T11:00:00+01:00,0.0,0.0,0.0,0.0,40877.01460235054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-13T13:00:00+01:00,0.0,0.0,0.0,0.0,42358.85730760242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
