Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,CL_PSH1,CL_PSH2,Coal1,Coal2,Hydro1,Hydro2,Nuclear1,Nuclear2,OL_PSH1,OL_PSH2
sc2015,y2030,2030-01-01T03:00:00+01:00,0.0,0.0,488.68206163954073,126.12448029832609,0.0,0.0,177.4926235437952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T07:00:00+01:00,0.0,0.0,197.1058181956287,0.0,0.0,0.0,177.4926235437952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T19:00:00+01:00,0.0,0.0,471.29252030229327,126.12448029832609,0.0,0.0,177.4926235437952,0.0,0.0,0.0,0.0,376.44878756908645,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-01T23:00:00+01:00,0.0,0.0,471.29252030229327,126.12448029832609,0.0,0.0,177.4926235437952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.69443358808616,800.0
sc2015,y2030,2030-01-02T03:00:00+01:00,0.0,0.0,471.29252030229327,126.12448029832609,0.0,0.0,177.4926235437952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.8235986155856,0.0
sc2015,y2030,2030-01-02T07:00:00+01:00,0.0,0.0,471.29252030229327,126.12448029832609,0.0,0.0,177.4926235437952,0.0,0.0,0.0,0.0,137.1882431138358,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T11:00:00+01:00,0.0,0.0,471.29252030229327,126.12448029832609,0.0,0.0,177.4926235437952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.2044271278359,0.0
sc2015,y2030,2030-01-02T15:00:00+01:00,0.0,0.0,433.4024234953796,126.12448029832609,0.0,0.0,177.4926235437952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
