InitialNode,,,Almeria,Almeria,Barcelona,Barcelona,Bilbao,Bilbao,Bilbao,Caceres,Caceres,Caceres,Caceres,Caceres,Caceres,Caceres,Cadiz,Cadiz,Cartagena,Cartagena,Lugo,Lugo,Madrid,Madrid,Madrid,Sevilla,Sevilla,Valencia,Valencia,Valencia
sc2015,y2030,2030-01-02T01:00:00+01:00,0.19016484106263992,0.01329975235617217,0.3504267939157815,0.36420225242487264,0.5377418396275369,0.523448692213259,0,0.40108375121694706,0,0.6564387213997148,0.6564387213997148,0,0.3678110914120908,0,0.09787843579790256,0.09787843579790256,0.69416060212144,0,0.29546524762173515,0.29546524762173515,0,0.08872709281295055,0,0.12093504907000802,0,0.1820481638333086,0.1820481638333086,0
sc2015,y2030,2030-01-02T03:00:00+01:00,0.08065196426311862,0.0723066826274286,0.4304781221501711,0.4170426328939209,0.5616145327897705,0.3561373484291349,0,0.11759531964778037,0,0.4344638526665569,0.4344638526665569,0,0.10107486486299691,0,0.006723016459087348,0.006723016459087209,0.6841412699408618,0,0.2960045658866607,0.2960045658866607,0,0.044054546092755845,0,0.21522885544575748,0,0.25683901008349497,0.25683901008349497,0
sc2015,y2030,2030-01-02T05:00:00+01:00,0.06338428651881621,0.08627055645382065,0.4495048812509624,0.42917195507969874,0.5754954952842961,0.3224335626759029,0,0.07511835501063592,0,0.3985798847248962,0.3985798847248962,0,0.07219328399728295,0,0.01150792789813866,0.011507927898138521,0.6848899283443683,0,0.2681473491668154,0.2681473491668154,0,0.007800189368941104,0,0.22740827550019876,0,0.27508563370348654,0.27508563370348654,0
sc2015,y2030,2030-01-02T07:00:00+01:00,0.10283834456347166,0.07414260419025955,0.38229104273944664,0.42643655182159795,0.47581128369570336,0.5876941268764359,0,0.0503617921389266,0,0.509668539222892,0.509668539222892,0,0.1804195795399342,0,0.0557082835047862,0.05570828350478634,0.7828492628569269,0,0.29440239723616307,0.29440239723616307,0,0.6154169911436292,0,0.3325658477528438,0,0.16675456098233565,0.16675456098233565,0
sc2015,y2030,2030-01-02T09:00:00+01:00,0.23236949657627107,0.11932350039965435,0.22641000875868197,0.2625215054840455,0.4939522188647673,0.8388936767819988,0,0.6044197921749218,0,0.8440582430113879,0.8440582430113879,0,0.4970126022749392,0,0.15831345363369834,0.15831345363369834,0.649235944982187,0,0.2640441560918846,0.2640441560918846,0,0.28641917306662074,0,0.0744023133913881,0,0.08785868038339219,0.08785868038339219,0
sc2015,y2030,2030-01-02T11:00:00+01:00,0.20394476714957063,0.1301520250270465,0.1891470241817973,0.009743186533830123,0.5428268136187309,0.9267929860081346,0,0.11167695300594407,0,0.2764898338930516,0.2764898338930516,0,0.08925120719302708,0,0.23962776707064026,0.2396277670706404,0.2126577400227055,0,0.21955557936302889,0.21955557936302889,0,0.05980198883444551,0,0.10328780528654667,0,0.32393136907247855,0.32393136907247855,0
sc2015,y2030,2030-01-02T13:00:00+01:00,0.3212151464903211,0.1744379726763458,0.1934051759767441,0.12788570533283294,0.6433668122023897,0.7713193200115405,0,0.154036997599656,0,0.11253719952852419,0.11253719952852391,0,0.3931076538408082,0,0.3755966885009656,0.3755966885009656,0.035891439964902294,0,0.1847065195212927,0.1847065195212927,0,0.6375217499764056,0,0.05723476386992486,0,0.46020231291926833,0.46020231291926833,0
sc2015,y2030,2030-01-02T15:00:00+01:00,0.23212269610073719,0.14961078588931284,0.21479685313767252,0.04169169156027712,0.6220026604604469,0.7307115032211448,0,0.20313725391031676,0,0.21475306669624783,0.21475306669624783,0,0.3980424482997854,0,0.28383459409597495,0.28383459409597467,0.0842942295335737,0,0.2049632034861632,0.2049632034861632,0,0.5197471850385833,0,0.0261946397436483,0,0.4013575756533234,0.4013575756533234,0
sc2015,y2030,2030-01-02T17:00:00+01:00,0.17571774150842215,0.1474177732124025,0.19767020904416338,0.20226592025523255,0.506388455611581,0.8154776902839406,0,0.6183086592504717,0,0.790217058504955,0.790217058504955,0,0.5944660208789212,0,0.1259878075506448,0.1259878075506448,0.5226141622104841,0,0.21969514878467072,0.21969514878467072,0,0.06358036899080162,0,0.021707612146106493,0,0.1061629334502349,0.1061629334502349,0
sc2015,y2030,2030-01-02T19:00:00+01:00,0.32448629680739566,0.07249214778003282,0.4020168293065265,0.6571103103414148,0.5617701870416433,0.9517206246498983,0,0.5182041843590184,0,1.0,1.0,0,0.15822902318130988,0,0.3657789997840866,0.36577899978408646,0.9362219750321569,0,0.2076606057125313,0.2076606057125313,0,0.9599337631405556,0,0.269070460014612,0,0.052874028396988064,0.052874028396988064,0
sc2015,y2030,2030-01-02T21:00:00+01:00,0.37352935947624505,0.11446542514788706,0.3731082295248774,0.6360286513562496,0.554383605472636,1.0,0,0.5899752295613485,0,1.0,1.0,0,0.23396257097482387,0,0.4070757834810739,0.40707578348107365,0.9217903117924119,0,0.20124842756576516,0.20124842756576516,0,0.9493670895640659,0,0.20345121868676702,0,0.07769583227032002,0.07769583227032002,0
sc2015,y2030,2030-01-02T23:00:00+01:00,0.28753873415934866,0.048804171348403536,0.3378287871712535,0.5569192660890544,0.48877790562550666,0.9436294716132986,0,0.47839724104293513,0,1.0,1.0,0,0.10914987773656466,0,0.317161719597501,0.31716171959750056,0.9061340800197563,0,0.21767312176352632,0.21767312176352632,0,0.9846596354836544,0,0.3054653796178878,0,0.04960151853251488,0.04960151853251488,0
sc2015,y2030,2030-01-03T01:00:00+01:00,0.28052166848814997,0.08147314670954331,0.25092440158492235,0.3453032942762937,0.46909906728359135,0.7251920631890446,0,0.5966381576292207,0,0.8785064941923775,0.8785064941923775,0,0.4820826562248307,0,0.2353902082668767,0.2353902082668767,0.7147209402307556,0,0.2364070385607901,0.2364070385607901,0,0.30548133707837344,0,0.10710708013905004,0,0.03791806201033147,0.03791806201033147,0
sc2015,y2030,2030-01-03T03:00:00+01:00,0.16135377526348088,0.008887388766369554,0.3730024500007101,0.4069145025236764,0.5557647626726596,0.4656822212825635,0,0.3285393026422015,0,0.6202479719267753,0.6202479719267753,0,0.32563542528843564,0,0.10459232057245271,0.10459232057245259,0.6898520447365192,0,0.264409943032183,0.264409943032183,0,0.007743672943375645,0,0.16037684530130622,0,0.17272257067840496,0.17272257067840496,0
sc2015,y2030,2030-01-03T05:00:00+01:00,0.11228403803613389,0.05113513307083113,0.4197648466145451,0.4366616709141096,0.5774579838624216,0.40305704263011505,0,0.18918724184357252,0,0.518165654216438,0.518165654216438,0,0.1858603161843552,0,0.05217448796002277,0.05217448796002277,0.7048118172748116,0,0.2820599176092976,0.2820599176092976,0,0.008871801757913224,0,0.2119518648752306,0,0.21763682464303258,0.21763682464303258,0
sc2015,y2030,2030-01-03T07:00:00+01:00,0.09031522072299945,0.08384782016630365,0.41657329671262955,0.46019178873148703,0.5258839481608901,0.5207191849236863,0,0.036240558702520936,0,0.49155423234882883,0.49155423234882883,0,0.12443563994246647,0,0.04718131922509736,0.04718131922509722,0.7812853460294882,0,0.2924417562846707,0.2924417562846707,0,0.4284698630532998,0,0.33202034750253917,0,0.18661475375522857,0.18661475375522857,0
sc2015,y2030,2030-01-03T09:00:00+01:00,0.14194429745935314,0.05121207767452757,0.33162824512263145,0.31888422827139895,0.5829101680467972,0.6180959965054413,0,0.4117346359407447,0,0.6487182751990438,0.6487182751990438,0,0.42229482307719807,0,0.055580037394891146,0.055580037394891146,0.6290796768839306,0,0.28841777159561593,0.28841777159561593,0,0.028160499030542414,0,0.10546190871632305,0,0.2004796563125156,0.2004796563125156,0
sc2015,y2030,2030-01-03T11:00:00+01:00,0.2502181760117637,0.12458547770714197,0.25960186500296656,0.03957354112082384,0.6722064960484865,0.6932980517127072,0,0.13295061834408237,0,0.1471560506975389,0.1471560506975389,0,0.36135019207676067,0,0.3543138600962639,0.3543138600962639,0.12312436793962489,0,0.10912231291320852,0.10912231291320852,0,0.6090655299538084,0,0.01223892768213215,0,0.47324914951206476,0.47324914951206476,0
sc2015,y2030,2030-01-03T13:00:00+01:00,0.35365986803020666,0.18602018205685836,0.06850077922929974,0.5227636383401215,0.42682014440459976,0.8882915317148029,0,0.19601349042554247,0,0.08797479644450244,0.08797479644450203,0,0.43344745250634914,0,0.35667083063958643,0.35667083063958643,0.14403092720611158,0,0.15361157846539059,0.15361157846539059,0,0.6331572322154839,0,0.11385962817315157,0,0.45831831383598026,0.45831831383598026,0
sc2015,y2030,2030-01-03T15:00:00+01:00,0.3057394638909008,0.15173384290014416,0.028578723244759904,0.44766546025688153,0.4289242935457746,0.8313774636681549,0,0.18300022435195262,0,0.1227660745499223,0.1227660745499223,0,0.3951481353790487,0,0.31670656830252075,0.31670656830252075,0.04580863095984518,0,0.15169680845917158,0.15169680845917158,0,0.5657277627389227,0,0.07611683545612871,0,0.4423005867818303,0.4423005867818303,0
sc2015,y2030,2030-01-03T17:00:00+01:00,0.01750451006216456,0.01744262611942777,0.37442535943218597,0.2687585530651641,0.6325289101623824,0.581927347673438,0,0.1638151069805884,0,0.40021070960497734,0.40021070960497734,0,0.20940929096678268,0,0.11578106512519612,0.11578106512519598,0.5311027153357967,0,0.3130604226963623,0.3130604226963623,0,0.12158449062985117,0,0.14752557218144519,0,0.32618733414453477,0.32618733414453477,0
sc2015,y2030,2030-01-03T19:00:00+01:00,0.31958287071126357,0.08160751731076621,0.25580475475510434,0.36441190018209974,0.46385938053347325,0.9656552960834419,0,0.56272900823528,0,0.9604943756228699,0.9604943756228699,0,0.27360819412594534,0,0.22625686762718966,0.22625686762718966,0.8710974650947071,0,0.32372446590531745,0.32372446590531745,0,0.770988837624894,0,0.19901501436187544,0,0.025101109238970007,0.025101109238970007,0
sc2015,y2030,2030-01-03T21:00:00+01:00,0.3202715140569089,0.06967063433054094,0.3102004733347123,0.45173053037046873,0.5036052783582089,1.0,0,0.5383882945428466,0,0.9958878943940854,0.9958878943940854,0,0.2024650028630124,0,0.2425656699256343,0.24256566992563458,0.9327328844505545,0,0.3264350366329294,0.3264350366329294,0,0.895795444479557,0,0.24756170939643274,0,0.01968926636791726,0.01968926636791726,0
sc2015,y2030,2030-01-03T23:00:00+01:00,0.3107842889114358,0.07708924195869968,0.27940540044066303,0.3701866169890945,0.49739416667276065,0.9047761149192791,0,0.5654929278937476,0,0.9340851637732099,0.9340851637732099,0,0.33277749654988215,0,0.2045873649399623,0.2045873649399623,0.8576909457278682,0,0.334310979885417,0.334310979885417,0,0.6205744835836403,0,0.1768697304429585,0,0.05787358214802604,0.05787358214802604,0
sc2015,y2030,2030-01-04T01:00:00+01:00,0.19235772417653876,0.003752515027441132,0.40358452584521115,0.41880473609962826,0.6017236883268327,0.5749377467477944,0,0.3481589947631842,0,0.6679993690071557,0.6679993690071557,0,0.29902408632012945,0,0.07056918568196663,0.0705691856819669,0.7881934716194821,0,0.3527386651030788,0.3527386651030788,0,0.1310264225148129,0,0.177911307478976,0,0.21036919082216285,0.21036919082216285,0
sc2015,y2030,2030-01-04T03:00:00+01:00,0.0665429981657873,0.10082586719490896,0.5123812180177554,0.4822055077984567,0.6584401280624248,0.34577306397737645,0,0.041531130233765846,0,0.40549230346824344,0.40549230346824344,0,0.05652762676009597,0,0.04867295773385672,0.04867295773385672,0.7703013285133177,0,0.23169143337701642,0.23169143337701642,0,0.039990657403546716,0,0.26325153493410913,0,0.3212191181873457,0.3212191181873457,0
sc2015,y2030,2030-01-04T05:00:00+01:00,0.07991867760810326,0.07891023905856319,0.40991670164572125,0.3409061386639555,0.5721669292478214,0.38080657050342287,0,0.0708519767223774,0,0.38279834008808383,0.38279834008808383,0,0.08967460429548504,0,0.06331010246543492,0.06331010246543492,0.7142259053520965,0,0.21136747967315872,0.21136747967315872,0,0.0501936735282871,0,0.2195855310621173,0,0.30605844793702425,0.30605844793702425,0
sc2015,y2030,2030-01-04T07:00:00+01:00,0.06828391093693696,0.09641008899216734,0.49209331478271945,0.450609044891925,0.6437202639835995,0.3460420341507295,0,0.04816633498713296,0,0.3967428043407009,0.3967428043407009,0,0.07220838468967447,0,0.05514262757589369,0.05514262757589369,0.755958599596646,0,0.20643331038833296,0.20643331038833296,0,0.0641121325401108,0,0.2506854340934279,0,0.3221759097583361,0.3221759097583361,0
sc2015,y2030,2030-01-04T09:00:00+01:00,0.012920125365190325,0.06333504791590401,0.47450912324280176,0.40095305118828595,0.665577295367947,0.41332129020419267,0,0.05379446501327944,0,0.36567236964955707,0.36567236964955707,0,0.09900902839904965,0,0.10067509925480203,0.10067509925480203,0.6686833881721239,0,0.22803850447278848,0.22803850447278848,0,0.1205721690287205,0,0.22245882087038685,0,0.34736333563370314,0.34736333563370314,0
sc2015,y2030,2030-01-04T11:00:00+01:00,0.2580442181840384,0.11894008190302671,0.012623645032216167,0.37462139897297164,0.4349285419699615,0.7932428434778003,0,0.16793503398803536,0,0.15982184760726934,0.15982184760726906,0,0.34681190350886965,0,0.2831795957040639,0.2831795957040642,0.0599933576492132,0,0.17192114523778113,0.17192114523778113,0,0.4770049853888913,0,0.03481580142366108,0,0.43065006721129573,0.43065006721129573,0
sc2015,y2030,2030-01-04T13:00:00+01:00,0.4016763476920325,0.14295547957164956,0.012009194450478605,0.48952599401243524,0.5154123918200183,0.6990652124088381,0,0.17702760846743854,0,0.05495000477883044,0.0549500047788303,0,0.5520276084674386,0,0.43515706997298703,0.43515706997298675,0.15505298093980746,0,0.13942066606619358,0.13942066606619358,0,1.0,0,0.12103380990595539,0,0.5553092842597064,0.5553092842597064,0
sc2015,y2030,2030-01-04T15:00:00+01:00,0.3790556415528433,0.08146578127054027,0.012353705896405087,0.41207608624052783,0.43655837123402574,0.7531443730445817,0,0.11970419667994849,0,0.1997335688346277,0.1997335688346277,0,0.3280421788348761,0,0.37408458636856623,0.37408458636856623,0.013016353409842734,0,0.13199657174405427,0.13199657174405427,0,0.5555679524131395,0,0.038929671312627666,0,0.47116904471649845,0.47116904471649845,0
sc2015,y2030,2030-01-04T17:00:00+01:00,0.046528370516058896,0.0002924149068272433,0.3794474471744568,0.2714778250325951,0.6182258480894953,0.5230497272836395,0,0.09348561008844478,0,0.3316862206437105,0.3316862206437105,0,0.14571095307408893,0,0.13507971411409697,0.13507971411409697,0.4998212492100893,0,0.3114180983975485,0.3114180983975485,0,0.13926758129505104,0,0.16092292039732115,0,0.331530963253293,0.331530963253293,0
sc2015,y2030,2030-01-04T19:00:00+01:00,0.39331749281823086,0.1683311343194751,0.2682817203447558,0.3514668144396891,0.5142577792702799,0.8375659225953921,0,0.6028955451712734,0,0.7867479520219441,0.7867479520219441,0,0.46064075606344673,0,0.014954197661517746,0.014954197661517746,0.7325353158608743,0,0.6106820397505373,0.6106820397505373,0,0.37934610428753746,0,0.03322255163113723,0,0.05992477102759172,0.05992477102759172,0
sc2015,y2030,2030-01-04T21:00:00+01:00,0.49124168245525124,0.24886815290301273,0.18513999915138682,0.29867163995938306,0.4812683639986812,0.9729728131157469,0,0.8693592726713033,0,0.9884256107617936,0.9884256107617936,0,0.7213084683424257,0,0.10982638849060009,0.10982638849060009,0.7206259651318143,0,0.5905509880216814,0.5905509880216814,0,0.3948021448770069,0,0.060583738447859005,0,0.0200339826110909,0.0200339826110909,0
sc2015,y2030,2030-01-04T23:00:00+01:00,0.4212231526759919,0.1911127917431563,0.1972408944300205,0.32656751074792884,0.4285115300459298,0.9521506357500903,0,0.6435332063782309,0,0.8641752877981415,0.8641752877981415,0,0.4017263419060836,0,0.08558180815942798,0.08558180815942798,0.7293286519135613,0,0.5613915505838705,0.5613915505838707,0,0.6448183052590593,0,0.053585567961379824,0,0.030502983480825765,0.030502983480825765,0
sc2015,y2030,2030-01-05T01:00:00+01:00,0.3034689290139583,0.11357700324281411,0.2897527937154562,0.36579693295306503,0.4873184073862035,0.6520331475889212,0,0.4195211186414345,0,0.611414809351288,0.611414809351288,0,0.31884241317838,0,0.01789108456711117,0.01789108456711117,0.645990699991018,0,0.545659678848796,0.545659678848796,0,0.2684765479014785,0,0.07063169276021676,0,0.07981266917380979,0.07981266917380979,0
sc2015,y2030,2030-01-05T03:00:00+01:00,0.18871822873619482,0.023584513089428806,0.374342151883863,0.4203346664250501,0.5126014844149663,0.4782008091173723,0,0.12150678288622138,0,0.3776636795073256,0.3776636795073256,0,0.03667952140758551,0,0.11557520190126686,0.11557520190126672,0.636950349224005,0,0.5488311306460597,0.5488311306460597,0,0.2262060306096956,0,0.16945824613803961,0,0.16026314765524943,0.16026314765524943,0
sc2015,y2030,2030-01-05T05:00:00+01:00,0.18281696462449398,0.021803479935439542,0.38331743002666646,0.4216308853889093,0.5261789557287013,0.4399019523558762,0,0.12447418100852012,0,0.3624385086984435,0.3624385086984435,0,0.07240292671897106,0,0.12339115280040062,0.12339115280040076,0.6222504586217754,0,0.46463306389854764,0.46463306389854764,0,0.13885667810546393,0,0.1554350695396255,0,0.17371071258754736,0.17371071258754736,0
sc2015,y2030,2030-01-05T07:00:00+01:00,0.21775214964353887,0.0328548364532409,0.3236296510464262,0.416998745522969,0.4375879095251307,0.6733721108728795,0,0.10406742530322365,0,0.45924165961754654,0.45924165961754654,0,0.1490896568517493,0,0.06568521364349064,0.0656852136434905,0.707496217836561,0,0.5433530549371045,0.5433530549371045,0,0.675085552413261,0,0.2460035868672302,0,0.0799192316298959,0.0799192316298959,0
sc2015,y2030,2030-01-05T09:00:00+01:00,0.37484262219178277,0.23622008143556428,0.1784787220444886,0.25273149700001574,0.4801188278709173,0.8902343205121673,0,0.7302278741455275,0,0.8220694184832746,0.8220694184832746,0,0.6456030265844401,0,0.03910318693349257,0.03910318693349257,0.5786020684002575,0,0.5327293444271541,0.5327293444271545,0,0.22566626016289934,0,0.056956774059763564,0,0.019180308542416945,0.019180308542416945,0
sc2015,y2030,2030-01-05T11:00:00+01:00,0.0022375366170172806,0.25729248851979913,0.16224163629677943,0.0036246929070255915,0.5647120932340054,0.9286770859948507,0,0.35244544439136977,0,0.3247615186490528,0.3247615186490528,0,0.40959280100952933,0,0.3326602687880715,0.33266026878807176,0.1790292535200029,0,0.5164495142281493,0.5164495142281493,0,0.15239295098175928,0,0.08098442101852733,0,0.2647482022494815,0.2647482022494815,0
sc2015,y2030,2030-01-05T13:00:00+01:00,0.1717872547203307,0.2587849325060381,0.17048010073446618,0.1269679851424395,0.6320151854558296,0.7898077701411854,0,0.21162625196376963,0,0.05024073518091784,0.05024073518091784,0,0.45773238687837514,0,0.5234672340586336,0.5234672340586336,0.0451999101179773,0,0.15732683568183212,0.15732683568183212,0,0.6562830264389473,0,0.15616516994676505,0,0.42122890059100265,0.42122890059100265,0
sc2015,y2030,2030-01-05T15:00:00+01:00,0.12909305963916132,0.2541660285697945,0.11007130695120698,0.18718919325814537,0.5555023566831517,0.7842574072471965,0,0.22639990043349528,0,0.06065922655624427,0.06065922655624427,0,0.44947615304605626,0,0.49855763848322376,0.49855763848322404,0.02820047297277861,0,0.16679320356118538,0.16679320356118538,0,0.5948700069668292,0,0.16193305495455715,0,0.3870437822640331,0.3870437822640331,0
sc2015,y2030,2030-01-05T17:00:00+01:00,0.16271324776892165,0.1680015186644447,0.24485749193493356,0.2215628266703733,0.529243709118574,0.7605075270754559,0,0.3649360218928925,0,0.47439661931731925,0.47439661931731925,0,0.3368676294600285,0,0.1584583003699777,0.1584583003699777,0.44956114739277037,0,0.5323132286560099,0.5323132286560099,0,0.07484904648763695,0,0.01875312576222141,0,0.1632108793465131,0.1632108793465131,0
sc2015,y2030,2030-01-05T19:00:00+01:00,0.4868613165743029,0.2519405156464429,0.1496348451035505,0.295276521412659,0.4335952026504574,0.9774562590410847,0,0.8627344001220022,0,1.0,1.0,0,0.6915880723133548,0,0.15404957172798703,0.1540495717279869,0.6884805717590309,0,0.5332002494893433,0.5332002494893431,0,0.45639020748972664,0,0.045928594397259936,0,0.07512598309234007,0.07512598309234007,0
sc2015,y2030,2030-01-05T21:00:00+01:00,0.4809804560220677,0.24182046169370988,0.16441400674295328,0.32288322742227216,0.4349599657960201,1.0,0,0.8263496423227145,0,1.0,1.0,0,0.6181913870043562,0,0.15660875471430738,0.15660875471430738,0.7148195154207194,0,0.5338177057331241,0.5338177057331245,0,0.5550886808489547,0,0.01266253012362459,0,0.08084283132509401,0.08084283132509401,0
sc2015,y2030,2030-01-05T23:00:00+01:00,0.4141976911587491,0.18860076297466996,0.2032140936048623,0.3357983186387731,0.4389700599205439,0.9146115089849288,0,0.6413075078394085,0,0.8548824786550284,0.8548824786550284,0,0.4315645242783966,0,0.0896518616794137,0.0896518616794137,0.7137869495875203,0,0.547038617132378,0.547038617132378,0,0.5593146228293654,0,0.04871726269056162,0,0.030706068478104774,0.030706068478104774,0
sc2015,y2030,2030-01-06T01:00:00+01:00,0.27394266432032294,0.08117565949445263,0.3377777025975303,0.39864873608792667,0.5218596861901652,0.6347423427899342,0,0.3136824741607364,0,0.5483273709219724,0.5483273709219724,0,0.2020185970301433,0,0.06609039634800816,0.06609039634800816,0.6898923597841555,0,0.5834084767779004,0.5834084767779004,0,0.29777033901491506,0,0.12053349916650627,0,0.12342226483099022,0.12342226483099022,0
sc2015,y2030,2030-01-06T03:00:00+01:00,0.17751607883490378,0.01321286443191895,0.43192573676022183,0.4247762587546187,0.5997408878215744,0.38607839862121185,0,0.12080919232175917,0,0.3244881930889644,0.3244881930889644,0,0.1453890871719542,0,0.18527593068897663,0.1852759306889765,0.6439999931551469,0,0.2519347557999912,0.2519347557999912,0,0.06554638626718608,0,0.13059425331476487,0,0.25077796849625333,0.25077796849625333,0
