InitialNode,,,Almeria,Almeria,Barcelona,Barcelona,Bilbao,Bilbao,Bilbao,Caceres,Caceres,Caceres,Caceres,Caceres,Caceres,Caceres,Cadiz,Cadiz,Cartagena,Cartagena,Lugo,Lugo,Madrid,Madrid,Madrid,Sevilla,Sevilla,Valencia,Valencia,Valencia
sc2015,y2030,2030-01-02T03:00:00+01:00,-27.525431090372255,-33.96394495962779,154.38913038877888,112.40199387560612,-232.97581315768554,-135.96044309231448,0,64.76153014387754,0,103.28151752778736,103.28151752778747,0,105.69668270054765,0,103.17486298480705,103.17486298480705,-160.73957726566428,0,19.422989311989824,19.422989311989824,0,109.16040681778705,0,-17.512871174811263,0,132.76731640497098,132.76731640497098,0
sc2015,y2030,2030-01-02T05:00:00+01:00,-16.727061923502706,-43.434184951497315,150.82415019114282,107.02184248506241,-227.13711413301792,-133.83036716698211,0,59.08977731032944,0,111.46539175197134,111.46539175197134,0,97.6569453857279,0,84.71001070344708,84.71001070344708,-165.4946001629759,0,22.592920410929253,22.592920410929253,0,102.84578153439583,0,-28.77792318916328,0,132.74735853604335,132.74735853604335,0
sc2015,y2030,2030-01-02T07:00:00+01:00,-76.47232528946174,5.325983890461739,108.6238911524785,76.19146154546192,-214.68801297188443,-212.84116207811553,0,190.08495659726833,0,199.18704797491793,199.18704797491793,0,226.07664574689613,0,63.06292970443528,63.06292970443528,-160.3922210995749,0,15.56216611193939,15.56216611193939,0,95.97783773234065,0,25.82443896470632,0,96.57390865594357,96.57390865594357,0
sc2015,y2030,2030-01-02T09:00:00+01:00,-76.98245069706205,31.53796023406208,42.24650315894052,22.614909183675202,-161.89961148414486,-373.9044385658551,0,226.6297996049603,0,272.66918894265115,272.66918894265115,0,179.43047245973742,0,20.280148162417465,20.280148162417465,-158.24106501547448,0,3.358153171939382,3.358153171939382,0,-125.86487238726079,0,4.650133567137116,0,45.23571393735048,45.23571393735048,0
sc2015,y2030,2030-01-02T11:00:00+01:00,42.76706960734333,91.53984084765676,-1.5149146335906027,-134.20434040012202,-214.3071731429606,-376.4799863070393,0,248.7954635614602,0,141.3993546766238,141.3993546766238,0,359.18580542737857,0,152.4281120288701,152.4281120288701,72.91218709162007,0,-14.526254673060679,-14.526254673060679,0,294.3742449757821,0,122.43061749641448,0,144.27691995074898,144.27691995074898,0
sc2015,y2030,2030-01-02T13:00:00+01:00,158.04582711094105,41.20672679405901,59.17310084497185,-99.03258044048724,-262.6775888240191,-306.02623632598085,0,104.59221874207103,0,43.57841561936371,43.57841561936371,0,240.81680936844307,0,172.77453688267641,172.77453688267641,104.69289243802238,0,-22.654726330560592,-22.654726330560592,0,363.26557500365885,0,63.25463410408039,0,206.32233313126758,206.32233313126758,0
sc2015,y2030,2030-01-02T15:00:00+01:00,124.54507095683486,28.911788803165194,75.34473377172712,-55.787370943774896,-260.65267001479447,-283.1384237852054,0,119.8612050033493,0,82.33562704988096,82.33562704988096,0,240.9678837968885,0,137.04337938312295,137.04337938312295,54.06384439712847,0,-20.39238977556057,-20.39238977556057,0,322.951143449438,0,48.423778766007786,0,185.80715227917676,185.80715227917676,0
sc2015,y2030,2030-01-02T17:00:00+01:00,-31.288501253293077,19.911913998293173,71.6512624772927,48.14709566863545,-208.23201884383909,-323.1581718061606,0,254.42973523353695,0,299.9355692493134,299.9355692493134,0,268.5690627178364,0,-23.646084224441477,-23.646084224441477,-130.25905224774354,0,-9.94930795657073,-9.94930795657073,0,37.704873291465326,0,9.81219219974372,0,66.01151759044599,66.01151759044599,0
sc2015,y2030,2030-01-02T19:00:00+01:00,-123.1038115518785,21.80216364287857,109.504176310666,174.92061351787902,-206.42330629999972,-402.0,0,281.4288987500637,0,402.0,402.0,0,178.1387077948976,0,-98.28838424227393,-98.28838424227388,-264.51904193365806,0,-19.30803408056059,-19.30803408056059,0,-275.44050921377647,0,-41.322149714227486,0,-9.953129020639494,-9.953129020639494,0
sc2015,y2030,2030-01-02T21:00:00+01:00,-132.07471917186197,27.93101757186206,119.06081113117217,191.8249773823316,-222.86220939999967,-402.0,0,305.2326067504435,0,402.0,402.0,0,213.34117263318896,0,-147.27642429622568,-147.27642429622568,-269.46191688417446,0,-21.885729695560574,-21.885729695560574,0,-245.04382431267854,0,-19.558759542451675,0,-12.614100575921327,-12.614100575921327,0
sc2015,y2030,2030-01-02T23:00:00+01:00,-109.02803489906992,13.056740649069976,79.29748415437344,129.82423421751477,-173.8277656499997,-402.0,0,269.5192029516411,0,402.0,402.0,0,162.27248167877207,0,-90.32038353405115,-90.32038353405103,-251.6465646069666,0,-15.283002628060594,-15.283002628060594,0,-285.99125672765086,0,-52.21101444421389,0,-10.658798044725803,-10.658798044725803,0
sc2015,y2030,2030-01-03T01:00:00+01:00,-124.97856651148138,44.96106075648143,58.080926877044746,53.122555341102995,-194.2429953606329,-285.8620390893668,0,349.83769999450664,0,339.07070627122073,339.07070627122073,0,387.7591627680524,0,-25.024178553042454,-25.024178553042454,-155.9270903995552,0,-3.2311282665707375,-3.2311282665707375,0,101.12390072945566,0,67.97051533635629,0,38.093740235774,38.093740235774,0
sc2015,y2030,2030-01-03T03:00:00+01:00,-51.48295523118668,-16.95399270881326,134.9935352149021,114.84742250014513,-232.38189048373349,-178.23979706626625,0,152.8196899287707,0,196.17362627159707,196.17362627159707,0,197.14928651803532,0,40.351631402105234,40.351631402105234,-171.51991261484983,0,8.026039330929269,8.026039330929269,0,118.21225757137243,0,-6.008120152596108,0,97.96867434014783,97.96867434014783,0
sc2015,y2030,2030-01-03T05:00:00+01:00,-29.52146143943618,-36.17304534556376,159.32778331063747,133.25995826449775,-245.23818071864522,-148.92885993135457,0,91.21621208027098,0,152.46020683369866,152.46020683369866,0,135.77074345733232,0,62.541329825480275,62.541329825480275,-179.76920060160023,0,15.121329110929283,15.121329110929283,0,118.81208367216367,0,-29.858474031642768,0,118.13356175644896,118.13356175644896,0
sc2015,y2030,2030-01-03T07:00:00+01:00,-61.884578911412305,-8.128963526087551,126.86118765792153,97.38879660956512,-228.58074255968472,-192.15371694031506,0,146.32287885523698,0,175.43100598203154,175.43100598203154,0,188.69501491920047,0,71.67336591078688,71.67336591078688,-169.31697712912407,0,14.77398844943939,14.77398844943939,0,112.9923628372359,0,3.4607419381360582,0,103.59484576672062,103.59484576672062,0
sc2015,y2030,2030-01-03T09:00:00+01:00,-53.48679676568546,17.012444412185634,94.07696549417327,51.146259861427346,-225.15234050318,-257.6521376468199,0,210.75972880584126,0,219.35912863418784,219.35912863418784,0,258.7691033337832,0,55.151343433605895,55.151343433605895,-137.28296912635096,0,17.677186413429304,17.677186413429304,0,128.02499874117822,0,29.74211363708684,0,99.87375237628837,99.87375237628837,0
sc2015,y2030,2030-01-03T11:00:00+01:00,103.2617793226439,47.40928947235618,43.7814020198794,-115.4142069883825,-235.6958050420932,-313.2370231579067,0,87.32032307075544,0,14.270098316747637,14.270098316747637,0,199.61675662892077,0,219.4783211015202,219.47832110152044,67.01180331631956,0,6.6493767119393805,6.6493767119393805,0,299.4571561551075,0,69.23507948653528,0,198.7472359889687,198.7472359889687,0
sc2015,y2030,2030-01-03T13:00:00+01:00,128.6462567820681,88.30512335293194,-5.608775908710895,-191.60564307467823,-200.89026902401545,-327.78462477598447,0,85.64773529300996,0,12.78709082669599,12.78709082669599,0,212.55311845359805,0,201.23110207573924,201.23110207573924,71.42544290293185,0,3.299145489691957,3.299145489691957,0,338.4143550949018,0,68.80751908234906,0,200.27913701412692,200.27913701412692,0
sc2015,y2030,2030-01-03T15:00:00+01:00,111.56305422630285,72.34121510369718,8.811686591961854,-162.4240581075525,-196.56425511621717,-310.07705128378257,0,66.9113121155751,0,18.740077945556767,18.740077945556767,0,174.38843882889066,0,186.2558685703566,186.2558685703566,29.759279903696978,0,11.552772934691923,11.552772934691923,0,286.60567123550817,0,47.25485603182644,0,192.2456694730724,192.2456694730724,0
sc2015,y2030,2030-01-03T17:00:00+01:00,-39.258261333069974,53.30701007807009,69.65115012449252,9.477861047627044,-209.68061037550626,-278.53080527449356,0,203.05821407464632,0,224.63218498274827,224.63218498274827,0,252.19616665400136,0,30.722449985670195,30.722449985670195,-167.20821718693014,0,23.062692346939418,23.062692346939418,0,131.03454021161355,0,18.783601166777743,0,104.99330687284869,104.99330687284869,0
sc2015,y2030,2030-01-03T19:00:00+01:00,-145.69733199698348,50.03123992998354,76.34903619403721,113.56657457780861,-172.6648999999999,-402.0,0,271.0466037037469,0,402.0,402.0,0,166.75725313237254,0,-92.24177077728679,-92.24177077728685,-332.95616299701675,0,27.34963771693938,27.34963771693938,0,-278.1049348569981,0,-50.81453375657408,0,2.239650251895986,2.239650251895986,0
sc2015,y2030,2030-01-03T21:00:00+01:00,-135.0999395773646,34.35838592736462,120.05298847431023,174.77340751177672,-202.44932189999997,-402.0,0,230.47073899129978,0,402.0,402.0,0,103.12716622759844,0,-93.36079577897732,-93.3607957789771,-368.60782862263574,0,28.439287149439384,28.439287149439384,0,-339.5828607032037,0,-87.91246720795476,0,7.679347694570571,7.679347694570571,0
sc2015,y2030,2030-01-03T23:00:00+01:00,-156.35414493094405,62.408736055944104,53.43890860679718,77.76695967186569,-161.6724532,-402.0,0,301.6105618169855,0,402.0,402.0,0,217.0598700494777,0,-84.62624079080634,-84.62624079080649,-313.3728993940562,0,31.605416336939363,31.605416336939363,0,-225.468511380021,0,-22.870343481613155,0,3.4505802389047657,3.4505802389047657,0
sc2015,y2030,2030-01-04T01:00:00+01:00,-105.81718123915118,26.980865079151208,87.12367875864769,81.35858329690026,-182.37950589274556,-290.63839100725454,0,203.3127490140153,0,299.33292503981534,299.33292503981534,0,170.34876860635407,0,-35.2875017098705,-35.2875017098705,-288.36439947084915,0,42.23009719698989,42.23009719698989,0,-87.90394775376342,0,-36.475659502477384,0,55.31264246302558,55.31264246302558,0
sc2015,y2030,2030-01-04T03:00:00+01:00,-93.92083662894946,26.638552753949497,99.63776277174729,62.26383715371414,-194.29611037912701,-209.39759282087314,0,126.78834683025786,0,168.99167706580855,168.99167706580855,0,146.14906476628252,0,61.68836638572361,61.68836638572361,-242.49058269605084,0,48.84971892092926,48.84971892092926,0,51.628581162732225,0,-9.615900146936196,0,96.92397270383162,96.92397270383162,0
sc2015,y2030,2030-01-04T05:00:00+01:00,-33.310978507421204,-30.538245992578705,172.35324858672251,144.53638947014812,-238.84988500668373,-144.2454618933165,0,29.200013015016957,0,149.21377763344722,149.21377763344722,0,44.67398271808876,0,32.18482513099452,32.18482513099452,-285.9351438425791,0,47.751933749439424,47.751933749439424,0,41.2639192081915,0,-84.14736577111681,0,127.37339198878462,127.37339198878462,0
sc2015,y2030,2030-01-04T07:00:00+01:00,-86.58752351104509,20.38053553954522,108.15401516613699,69.40805914487336,-199.24786975645657,-198.63657409354371,0,107.09447628469215,0,155.09188119547235,155.09188119547235,0,127.61342120102081,0,68.30575368817581,68.30575368817581,-244.75796572345521,0,48.985149099489924,48.985149099489924,0,54.71718644354312,0,-17.296161999203807,0,103.21502292920914,103.21502292920914,0
sc2015,y2030,2030-01-04T09:00:00+01:00,-76.83597060618352,46.18139094718365,74.87060200294864,18.28071957759503,-190.78989273099404,-242.92733866900616,0,143.97824428086804,0,158.70098751781592,158.70098751781592,0,176.54850354765784,0,80.35746285560668,80.35746285560663,-197.16864183581677,0,42.4921253549545,42.4921253549545,0,86.85402471143944,0,13.74508975784472,0,104.00989752938916,104.00989752938916,0
sc2015,y2030,2030-01-04T11:00:00+01:00,86.46614561684896,65.08154301815117,13.796574965870722,-146.9511943352797,-191.84958365311616,-301.8753132968841,0,77.85312214871021,0,41.46208438270482,41.46208438270482,0,174.6477434358803,0,169.8163156681295,169.8163156681295,-6.849699681849286,0,23.412695539691942,23.412695539691942,0,258.1189900991202,0,40.379591851668565,0,183.57844609143547,183.57844609143547,0
sc2015,y2030,2030-01-04T13:00:00+01:00,155.86537212788465,63.076622432115535,-1.241773373399202,-204.85647312360788,-197.95848929835813,-290.26150760164217,0,55.31710940036788,0,10.36614766262195,10.36614766262195,0,194.75843008688832,0,222.63346843307787,222.63346843307787,67.93981798211502,0,18.829314679439435,18.829314679439435,0,371.8435218307211,0,42.875076045245706,0,222.0050803292537,222.0050803292537,0
sc2015,y2030,2030-01-04T15:00:00+01:00,139.9462520632989,45.1833599117013,15.400784950670598,-158.71169076473856,-190.62574184492414,-287.6347613550761,0,42.512165682789146,0,42.41677210611833,42.41677210611833,0,143.96818839962776,0,184.75108220753256,184.75108220753256,17.66668991170084,0,15.844828761939434,15.844828761939434,0,270.5493939115696,0,7.358663631147899,0,199.098461848481,199.098461848481,0
sc2015,y2030,2030-01-04T17:00:00+01:00,1.0039543259454664,17.818001414054763,80.42568466571758,1.9931838416370473,-214.37927229075427,-244.41350900924596,0,136.5505627200898,0,139.9654854060316,139.9654854060316,0,198.0148269367391,0,90.45586145912637,90.45586145912637,-98.28814401502889,0,18.584754527387894,18.584754527387894,0,163.9047045777312,0,20.87186818531578,0,131.02499540080424,131.02499540080424,0
sc2015,y2030,2030-01-04T19:00:00+01:00,-203.80169440406573,113.35717828756597,-8.2351105193178,-20.328241547834523,-141.4331281500002,-402.0,0,376.49083028893705,0,315.80226280079813,315.80226280079813,0,360.5663505849949,0,55.94866985031233,55.94866985031233,-163.85158713901785,0,30.56054925773022,30.56054925773022,0,-42.46527921051224,0,109.6242210407209,0,8.594612395323942,8.594612395323942,0
sc2015,y2030,2030-01-04T21:00:00+01:00,-160.7657960194624,63.33163713946255,59.41119543680301,89.33230398400971,-182.60495320000015,-402.0,0,349.636668592202,0,402.0,402.0,0,289.86382988749716,0,-50.46082414713621,-50.46082414713621,-241.46545076462118,0,11.617850921154528,11.617850921154528,0,-159.39423654587935,0,21.03923985572742,0,0.6925849596943756,0.6925849596943756,0
sc2015,y2030,2030-01-04T23:00:00+01:00,-157.04332699367268,64.53896189867281,33.493414934093025,60.894214225754915,-153.0261906500001,-402.0,0,341.03169880705775,0,388.348680395289,388.348680395289,0,275.19535858652876,0,-52.92699282674135,-52.92699282674135,-220.53895090541093,0,10.745772612730242,10.745772612730242,0,-175.5635739214104,0,23.312819187095158,0,-11.129578324827916,-11.129578324827916,0
sc2015,y2030,2030-01-05T01:00:00+01:00,-156.72526383581862,80.38870967581869,38.02782852907516,27.9773681932004,-168.5448301725722,-289.47449492742794,0,305.7135106883514,0,254.84936179868978,254.8493617986901,0,331.914657364269,0,57.42499116218597,57.42499116218597,-140.017959478265,0,4.42156017523021,4.42156017523021,0,69.86972446911327,0,90.19282672175166,0,32.38334453996777,32.38334453996777,0
sc2015,y2030,2030-01-05T03:00:00+01:00,-129.3231596955624,62.93940600556247,62.807407221167956,34.43906582545553,-178.86734547870947,-219.43517652129069,0,204.0696161286576,0,143.48261367965654,143.48261367965654,0,252.28955427561374,0,128.85594926957168,128.85594926957168,-117.65606109852112,0,5.696483797730245,5.696483797730245,0,128.58650172521646,0,79.99085029845632,0,66.35703996346737,66.35703996346737,0
sc2015,y2030,2030-01-05T05:00:00+01:00,-90.68940875579796,25.96198791079807,115.3228193144289,97.1615703411235,-215.77069049044692,-172.59383455955327,0,159.26053408514306,0,149.318356033863,149.318356033863,0,212.36261679071612,0,94.57132877819619,94.57132877819619,-148.00814784328566,0,-5.6821728213454765,-5.6821728213454765,0,141.60555388152807,0,34.68742382411827,0,84.73295192891905,84.73295192891905,0
sc2015,y2030,2030-01-05T07:00:00+01:00,-169.6124197852874,95.28369988278762,28.777100299546444,9.94101177648421,-167.76503308745384,-278.84089511254626,0,314.5542957415722,0,228.75197160203842,228.75197160203842,0,361.76372200393547,0,90.546583867459,90.546583867459,-117.39787639579608,0,-7.35571817884545,-7.35571817884545,0,125.89180336630179,0,117.66246291649473,0,36.78909074059417,36.78909074059417,0
sc2015,y2030,2030-01-05T09:00:00+01:00,-168.1554552623833,112.42919387838357,-10.994638073679674,-16.517933672271113,-148.88196565,-402.0,0,401.0168750826556,0,349.2223705833205,349.2223705833205,0,402.0,0,7.692576734802947,7.692576734803003,-130.1897628097001,0,-0.776434262269754,-0.776434262269754,0,2.6216664462518358,0,107.22166764224694,0,-0.14337935548547343,-0.14337935548547343,0
sc2015,y2030,2030-01-05T11:00:00+01:00,-2.5428379710717985,106.873908076072,-0.20429425012402636,-94.26165584330177,-198.34245005000017,-402.0,0,256.05922339147793,0,176.3684289599817,176.3684289599817,0,321.08976863855867,0,123.18463233027221,123.18463233027221,16.412115321988384,0,-18.170941543845466,-18.170941543845466,0,173.4147873255485,0,103.09474273050768,0,102.76032372684341,102.76032372684341,0
sc2015,y2030,2030-01-05T13:00:00+01:00,30.83019374884366,142.25982551615667,-34.669894082973165,-196.932084846093,-194.10681381806606,-377.46601433193405,0,189.0612713834884,0,2.826871837921019,2.826871837921019,0,320.26062193925287,0,281.79256144401734,281.79256144401734,141.33819406207294,0,-17.91864698884543,-17.91864698884543,0,349.86493481537184,0,170.75605761387658,0,157.97245572549002,157.97245572549002,0
sc2015,y2030,2030-01-05T15:00:00+01:00,31.099677792942202,122.9704756670581,-19.026757118572046,-174.17871978454727,-188.22633750681794,-350.3570875931821,0,132.70579271145812,0,-29.140246506596302,-29.140246506596135,0,246.04689195173447,0,292.8859075771414,292.8859075771414,117.07186986297447,0,-3.2631515597697502,-3.2631515597697502,0,302.24293130740375,0,142.97805074109039,0,158.99490828671358,158.99490828671358,0
sc2015,y2030,2030-01-05T17:00:00+01:00,-51.82217469667138,53.94805959667159,63.91801642505091,30.815417127966427,-205.91998117183152,-312.5600157781685,0,231.5337152802065,0,232.01633004107748,232.01633004107748,0,261.6069590376388,0,45.82721606425949,45.82721606425949,-109.37258461241206,0,-0.9437128022697361,-0.9437128022697361,0,80.19531668648617,0,39.33298022567405,0,72.15985222027726,72.15985222027726,0
sc2015,y2030,2030-01-05T19:00:00+01:00,-155.78381056837583,61.345648595376055,49.7611005609796,93.78227098696546,-165.24268759999993,-402.0,0,336.5378108699536,0,402.0,402.0,0,263.99168940333107,0,-66.62800462509266,-66.62800462509266,-231.76408099570762,0,-11.437145968845485,-11.437145968845485,0,-193.45632391099363,0,9.063141366814742,0,-20.157536087870966,-20.157536087870966,0
sc2015,y2030,2030-01-05T21:00:00+01:00,-152.30049014411563,56.15817242411575,64.11490975456735,113.97378447120698,-174.85390625000008,-402.0,0,323.13527907461327,0,402.0,402.0,0,242.7342420201737,0,-67.0971889444627,-67.0971889444627,-243.47155082996807,0,-11.188928558845458,-11.188928558845458,0,-214.40276547850542,0,-3.1906019889251236,0,-18.468507484380446,-18.468507484380446,0
sc2015,y2030,2030-01-05T23:00:00+01:00,-126.99077332529401,36.30080819529413,53.288355216581095,91.22303710704766,-145.58747025437125,-398.5523204456288,0,236.46968031903438,0,340.1302175733097,340.1302175733097,0,127.79012930793033,0,-40.948995272552025,-40.948995272552025,-241.51950470878964,0,-5.874122176345475,-5.874122176345475,0,-289.8121360296107,0,-36.46731104848444,0,-11.516358508370905,-11.516358508370905,0
sc2015,y2030,2030-01-06T01:00:00+01:00,-143.75403579584324,66.2616998558434,54.82861636476882,38.925945225580236,-177.60359111649964,-287.3504245335004,0,254.8317548238268,0,225.28974130995084,225.28974130995115,0,269.60409065627135,0,78.7489041836737,78.7489041836737,-158.76809634824042,0,19.59657694273026,19.59657694273026,0,39.392895553185255,0,65.6309394372494,0,48.234643263669994,48.234643263669994,0
sc2015,y2030,2030-01-06T03:00:00+01:00,-100.52123672524333,34.471344535243475,100.95661045647752,59.436555578328495,-202.81624699552756,-193.48310615447252,0,110.6873287996063,0,82.09394426022082,82.09394426022082,0,152.4190634035353,0,169.18856371223157,169.18856371223157,-144.78867666884025,0,30.96375244023025,30.96375244023025,0,111.28462561047702,0,40.21577059490461,0,102.20065340474416,102.20065340474416,0
sc2015,y2030,2030-01-06T05:00:00+01:00,-42.96616487164112,-19.42130388335872,150.58437367307775,119.05465724301045,-229.14971141825313,-145.17510118174692,0,55.19189873489388,0,114.99429224514346,114.99429224514346,0,90.04457922481929,0,85.88026499261187,85.88026499261187,-202.99871477002583,0,37.754702457730275,37.754702457730275,0,92.94048130646732,0,-34.96316682448924,0,119.1893375364923,119.1893375364923,0
sc2015,y2030,2030-01-06T07:00:00+01:00,-104.53078022397044,39.96175277997066,91.29473916312448,43.909903537426246,-192.0318611994495,-196.00166070055045,0,97.72906450935731,0,68.48879757167914,68.4887975716793,0,135.94883304728444,0,177.04992462011748,177.04992462011748,-152.64124885219633,0,38.03160999023025,38.03160999023025,0,101.91938276780566,0,38.474895069593565,0,103.18045474486503,103.18045474486503,0
sc2015,y2030,2030-01-06T09:00:00+01:00,-82.72629829581702,39.80560797731725,96.345189553253,40.02361301550334,-209.41329571157718,-208.87647623842287,0,96.90357510525376,0,60.34018866390811,60.34018866390811,0,147.0974383985132,0,192.15174957614911,192.15174957614911,-124.64099360926645,0,31.326484242275743,31.326484242275743,0,133.85030211535843,0,43.77341423161452,0,115.79589346186847,115.79589346186847,0
sc2015,y2030,2030-01-06T11:00:00+01:00,28.44723447790637,50.54504407209387,76.74760282212767,-27.27587615125615,-230.07347355812894,-250.93186089187114,0,84.81774509713492,0,40.37872932975933,40.37872932975939,0,174.08968479334652,0,184.40381117430593,184.40381117430593,-29.076897014573166,0,13.241203150980263,13.241203150980263,0,238.0585058565643,0,47.552025158130675,0,156.94620671458537,156.94620671458537,0
