Scenario,Period,LoadLevel,Demand
sc2015,y2030,2030-01-31T13:00:00+01:00,573.2933696104201
sc2015,y2030,2030-01-31T15:00:00+01:00,347.7272290804194
sc2015,y2030,2030-01-31T17:00:00+01:00,92.64749473041866
sc2015,y2030,2030-01-31T19:00:00+01:00,557.9040511404173
sc2015,y2030,2030-01-31T21:00:00+01:00,836.2813209604174
sc2015,y2030,2030-01-31T23:00:00+01:00,461.1062364704185
sc2015,y2030,2030-02-01T01:00:00+01:00,-213.206727449583
sc2015,y2030,2030-02-01T03:00:00+01:00,-713.3684853295831
sc2015,y2030,2030-02-01T05:00:00+01:00,-846.0713057795833
sc2015,y2030,2030-02-01T07:00:00+01:00,-769.680281459584
sc2015,y2030,2030-02-01T09:00:00+01:00,-461.770073999583
sc2015,y2030,2030-02-01T11:00:00+01:00,16.866953870415273
sc2015,y2030,2030-02-01T13:00:00+01:00,38.8966634204171
sc2015,y2030,2030-02-01T15:00:00+01:00,-44.272949289584176
sc2015,y2030,2030-02-01T17:00:00+01:00,-265.5754021395833
sc2015,y2030,2030-02-01T19:00:00+01:00,331.1637995504161
sc2015,y2030,2030-02-01T21:00:00+01:00,868.0982201104171
sc2015,y2030,2030-02-01T23:00:00+01:00,535.5980011104148
sc2015,y2030,2030-02-02T01:00:00+01:00,-292.95810705958365
sc2015,y2030,2030-02-02T03:00:00+01:00,-711.0230191595833
sc2015,y2030,2030-02-02T05:00:00+01:00,-695.4501805295831
sc2015,y2030,2030-02-02T07:00:00+01:00,188.134127240417
sc2015,y2030,2030-02-02T09:00:00+01:00,1250.3154725604163
sc2015,y2030,2030-02-02T11:00:00+01:00,1497.3352676604163
sc2015,y2030,2030-02-02T13:00:00+01:00,1464.9947322104153
sc2015,y2030,2030-02-02T15:00:00+01:00,1283.4496547604185
sc2015,y2030,2030-02-02T17:00:00+01:00,1232.7906735604174
sc2015,y2030,2030-02-02T19:00:00+01:00,1548.9562321604171
sc2015,y2030,2030-02-02T21:00:00+01:00,1648.4605056104183
sc2015,y2030,2030-02-02T23:00:00+01:00,895.0685599904155
sc2015,y2030,2030-02-03T01:00:00+01:00,58.57863684041786
sc2015,y2030,2030-02-03T03:00:00+01:00,-367.1575816995837
sc2015,y2030,2030-02-03T05:00:00+01:00,-395.6678490195827
sc2015,y2030,2030-02-03T07:00:00+01:00,358.6440965004167
sc2015,y2030,2030-02-03T09:00:00+01:00,1310.5420614604163
sc2015,y2030,2030-02-03T11:00:00+01:00,1520.0406169104172
sc2015,y2030,2030-02-03T13:00:00+01:00,1476.7591722604157
