Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,CL_PSH1,CL_PSH2,Coal1,Coal2,Cogeneration1,Cogeneration2,Hydro1,Hydro2,Nuclear1,Nuclear2,OL_PSH1,OL_PSH2,SolarPV1,SolarPV2,SolarPV3,SolarPV4,SolarPV5,SolarPV6,Wind1,Wind2,Wind3,Wind4,Wind5
sc2015,y2030,2030-01-01T01:00:00+01:00,0.0,0.0,0.10516631559766863,0.05076789405401639,0.0,0.0,0.09373543810142472,0.0,0.0,0.0,0.0,0.022355043689402446,0.022837526648402447,0.0,0.0,0.08621951219512196,0.08621951219512192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03073976613724391,0.030739766137243888,0.0441820295530122,0.04860023250745123,0.024300116249414635
sc2015,y2030,2030-01-01T03:00:00+01:00,0.0,0.0,0.043001123178567344,0.05904714291446758,0.0,0.0,0.0966602299441846,0.0,0.0,0.0,0.0,0.022072529067365863,0.02254891459108537,0.0,0.0,0.08621951219512197,0.08621951219512197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026709075581914633,0.026709075581914633,0.03838874902646342,0.042227623937731704,0.02111381196024389
sc2015,y2030,2030-01-01T05:00:00+01:00,0.0,0.0,0.059337982549178526,0.050200169361165475,0.0,0.0,0.051449057862464835,0.0,0.0,0.0,0.0,0.021687974085861917,0.02215605985608854,0.0,0.0,0.08525534090161399,0.08525534090161396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023629274619273326,0.023629274619273315,0.03396217473066666,0.03735839220202822,0.018679196109539647
sc2015,y2030,2030-01-01T07:00:00+01:00,0.0,0.0,0.060071323786966294,0.030515421322936855,0.0,0.0,0.07293777653445928,0.0,0.0,0.0,0.0,0.022100096859316156,0.022577077359149527,0.0186109454365956,0.0,0.08670159784187595,0.08670159784187592,0.0,0.0,1.8217243631992122e-05,2.0038968012531654e-05,1.821724363199212e-05,2.0038968012531658e-05,1.8217243631992122e-05,2.0038968012531658e-05,0.02110220761941669,0.021102207619416693,0.030330040785763655,0.033363044855669856,0.01668152243390403
sc2015,y2030,2030-01-01T09:00:00+01:00,0.0,0.0,0.06432569724293946,0.05160497409478053,0.0,0.0,0.047140901507732307,0.0,0.0,0.0,0.0,0.022379050094683647,0.022862051170811488,0.001960535807091318,0.0,0.08670159784187591,0.08670159784187592,0.0,0.0,0.0070425221245364236,0.007746774337267514,0.007042522124536427,0.0077467743372675105,0.007042522124536423,0.0077467743372675105,0.016981044119086814,0.016981044119086814,0.02440672418489344,0.026847396593845607,0.013423698300390868
sc2015,y2030,2030-01-01T11:00:00+01:00,0.0,0.0,0.02109677179677909,0.023316064987478406,0.0,0.0,0.00039931979819723566,0.0,0.0,0.0,0.0,0.017191346605454277,0.01756238286055236,0.0,0.0,0.06624650757418545,0.06624650757418545,0.0,0.0,0.030897296240923286,0.03398702586832793,0.030897296240923293,0.03398702586832792,0.030897296240923286,0.03398702586832792,0.010385435358354823,0.010385435358354823,0.01492690639016383,0.016419597031167608,0.00820979851690873
sc2015,y2030,2030-01-01T13:00:00+01:00,0.0,0.0,0.01781986694867636,0.016542966091572388,0.0,0.0,0.00037105928649183224,0.0,0.0,0.0,0.0,0.015903179892594075,0.016246413990508253,0.0,0.0,0.06155813446773186,0.06155813446773182,0.0,0.0,0.037582992809292164,0.04134129209453041,0.037582992809292136,0.04134129209453045,0.037582992809292164,0.04134129209453045,0.01036064170335829,0.010360641703358268,0.014891270675984638,0.016380397744814264,0.00819019887179156
sc2015,y2030,2030-01-01T15:00:00+01:00,0.0,0.0,0.021948936790767676,0.017494274054643034,0.0,0.0,0.0005150212674301755,0.0,0.0,0.0,0.0,0.01677201810314332,0.017134004110895756,0.0,0.0,0.06509805247196201,0.06509805247196201,0.0,0.0,0.034906024208969134,0.038396626622054265,0.03490602420896914,0.038396626622054265,0.034906024208969134,0.038396626622054265,0.010667282646574908,0.010667282646574903,0.015332003340414974,0.01686520366729569,0.008432601834949805
sc2015,y2030,2030-01-01T17:00:00+01:00,0.0,0.014048725134128595,0.06109127971012179,0.03470520743616174,0.02066651743664448,0.0,0.0013809194464782701,0.0,0.0,0.0,0.0,0.02248720728609512,0.02297254269003279,0.0,0.0,0.08670159784187582,0.0867015978418758,0.0,0.04261237023950753,0.016069616881498657,0.017676578580312807,0.016069616881498657,0.017676578580312807,0.016069616881498657,0.017676578580312807,0.013093279857491265,0.013093279857491293,0.01881887048454916,0.020700757528669022,0.010350378764334473
sc2015,y2030,2030-01-01T19:00:00+01:00,0.0,0.014048725134128581,0.09894166195400372,0.0589536923990832,0.02066651743664448,0.0,0.003214105087217978,0.0,0.0,0.0,0.0,0.023238464415139836,0.02374001400627213,0.0,0.0,0.0867015978418758,0.0867015978418758,0.06249724314849996,0.13872255654700127,1.5119539985971895e-05,1.6631493949877718e-05,1.5119539985971894e-05,1.6631493949877718e-05,1.5119539985971894e-05,1.6631493949877718e-05,0.014150661708480521,0.014150661708480517,0.020338637294179472,0.02237250102879952,0.011186250510931693
sc2015,y2030,2030-01-01T21:00:00+01:00,0.0,0.014048725134128597,0.11520403297658593,0.03523868499233992,0.020666517436644508,0.0,0.003214105087217978,0.0,0.0,0.0,0.0,0.02355336217351649,0.024061708120830264,0.10924401328076351,0.0,0.08670159784187592,0.0867015978418758,0.06962032431752373,0.07999081458799563,0.0,0.0,0.0,0.0,0.0,0.0,0.01610996486768413,0.016109964867684148,0.02315472866220616,0.025470201527559768,0.012735100762912845
