Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,CL_PSH1,CL_PSH2,Coal1,Coal2,Hydro1,Hydro2,Nuclear1,Nuclear2,OL_PSH1,OL_PSH2
sc2015,y2030,2030-01-02T19:00:00+01:00,0.0,8.101768297136976e-08,5.463730902371749e-07,2.78736067807831e-07,1.1918187179396364e-07,0.0,9.493763598878783e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T21:00:00+01:00,0.0,8.101768297136976e-08,6.123384818371336e-07,2.0321819821941053e-07,1.1918187179396367e-07,0.0,9.493763598878738e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T23:00:00+01:00,0.0,8.101768297136976e-08,5.876891729311533e-07,2.56360919485968e-07,1.1918187179396366e-07,0.0,9.493763598878776e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T01:00:00+01:00,0.0,8.101768297136976e-08,5.843108382324108e-07,3.3998042635039663e-07,1.1918187179396359e-07,0.0,1.8535443216858483e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T03:00:00+01:00,0.0,8.101768297136976e-08,6.524045181274108e-07,3.3998042635039727e-07,1.1918187179396364e-07,0.0,1.8535443216858483e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T05:00:00+01:00,0.0,8.101768297136976e-08,6.685300721724107e-07,3.3998042635039685e-07,1.1918187179396367e-07,0.0,1.8535443216858483e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T07:00:00+01:00,0.0,8.101768297136976e-08,5.960915347558013e-07,3.954245728899861e-07,1.1918187179396366e-07,0.0,9.493763598878735e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T09:00:00+01:00,0.0,8.101768297136976e-08,5.816653834374106e-07,3.399804263503975e-07,1.1918187179396362e-07,0.0,1.8535443216858483e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T11:00:00+01:00,0.0,4.998185398538758e-08,4.998231709882009e-07,3.3998042635039695e-07,1.1918187179396366e-07,0.0,9.493763598878735e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T13:00:00+01:00,0.0,0.0,3.773506048906261e-07,2.0321819821941053e-07,0.0,0.0,7.233343694383797e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
