Scenario,Period,LoadLevel,Almeria,Barcelona,Bilbao,Caceres,Cadiz,Cartagena,Lugo,Madrid,Sevilla,Valencia,Valladolid
sc2015,y2030,2030-12-14T01:00:00+01:00,-0.10608142099289708,0.08518502484372559,-0.1080162590347904,0.004416746561907159,-0.05170942392196598,-0.10714537131201363,0.13528069073279858,-0.023951046652157526,-0.07174163344742346,0.0428910058232892,0.0
sc2015,y2030,2030-12-14T03:00:00+01:00,-0.09256368140590765,0.11890608765725275,-0.0859665527408342,-0.0062873346813292486,-0.06775412521510416,-0.0851514811871057,0.09863735280434449,-0.012717677207038092,-0.08776619357496074,0.06886717863660441,0.0
sc2015,y2030,2030-12-14T05:00:00+01:00,-0.0900270525675666,0.09748383463528132,-0.09293234508131842,0.005758580271355784,-0.05665921545430619,-0.08543123811822939,0.1128237787485511,-0.013328688090211926,-0.07696515959391936,0.06350689631470696,0.0
sc2015,y2030,2030-12-14T07:00:00+01:00,-0.14036808484743224,0.11669940712038773,-0.11827413251702157,0.01875983748605714,-0.07420312489613701,-0.14292208485503322,0.16029731544795034,-0.03288406335932037,-0.08673840647469122,0.02601403415089054,0.0
sc2015,y2030,2030-12-14T09:00:00+01:00,-0.13536328672889164,0.06766140205607796,-0.1656742499999999,0.19923844106729316,-0.0073590210280902735,-0.15701932147394837,0.09459095071299162,-0.018168804990710274,-0.002072238794652126,0.003510564173293762,0.0
sc2015,y2030,2030-12-14T11:00:00+01:00,-0.032737215877846504,0.08704887700139063,-0.1656742499999999,0.17908384029157842,0.07151263949195052,-0.06132938338956073,0.08873517577266044,0.004498035269527856,0.0459492808722024,0.05282725587177861,0.0
sc2015,y2030,2030-12-14T13:00:00+01:00,0.0026405666425093344,0.11165817498061936,-0.15723781218884914,0.12791477803933904,0.041442497334388984,-0.01615072318274957,0.09478643035814804,0.010790677004820726,0.01807577257886006,0.0879058308908871,0.0
sc2015,y2030,2030-12-14T15:00:00+01:00,-0.04623629800646478,0.053350497702171706,-0.1656742499999999,0.010045556138686518,-0.0031003239653248915,-0.06306421572292509,0.1134068107972046,-0.028663680084958898,-0.04561587568547276,0.046690869695546144,0.0
sc2015,y2030,2030-12-14T17:00:00+01:00,-0.12044033012189104,0.05290726798777201,-0.1656742499999999,0.16987364065677824,-0.004938356252886855,-0.14150013721002175,0.11882093157242735,-0.019783526428000187,-0.006906208924953416,0.008028118560610586,0.0
sc2015,y2030,2030-12-14T19:00:00+01:00,-0.2258787986246884,0.10647614650512782,-0.1656742499999999,0.10259541649027804,-0.11250336295133812,-0.23870205029251235,0.08816731843187298,-0.05824603585772503,-0.102525083509722,-0.040733601169317124,0.0
sc2015,y2030,2030-12-14T21:00:00+01:00,-0.22417865027110073,0.10789483144765288,-0.1656742499999999,0.10421776816151129,-0.11053846732145689,-0.2370391371488787,0.08949397617589816,-0.057217406674307636,-0.10090273183848875,-0.038687391794842485,0.0
sc2015,y2030,2030-12-14T23:00:00+01:00,-0.12997835357886478,0.08962879154092795,-0.14647828384789507,0.14035343989517268,-0.013892896798096022,-0.14691906791642295,0.09679536643213238,-0.01937792807625005,-0.019869577222304757,0.014496169765739086,0.0
sc2015,y2030,2030-12-15T01:00:00+01:00,-0.11472224482984328,0.12314282525148146,-0.10958264955830255,0.0005835374744445065,-0.050131820391199566,-0.11764899701449472,0.14737200124852512,-0.025698725740817663,-0.07442456920274987,0.042570353679336925,0.0
sc2015,y2030,2030-12-15T03:00:00+01:00,-0.09465305892613207,0.10031198400228081,-0.10076067985630921,0.008624290851046545,-0.04809487980916449,-0.09343196027761924,0.11298689726914501,-0.015588010781456552,-0.06836655379860557,0.05814091207644689,0.0
sc2015,y2030,2030-12-15T05:00:00+01:00,-0.09595213354517673,0.12404922520563755,-0.09341363920643264,0.0010694852128887433,-0.06024381577207594,-0.09109230245541466,0.10219985285173139,-0.01310680808658038,-0.07786835427923888,0.06766058332169989,0.0
sc2015,y2030,2030-12-15T07:00:00+01:00,-0.08619564431637472,0.11943790168584623,-0.12157679143238198,0.06255691086234982,0.012499985476407627,-0.09936050984242706,0.10848013666775747,-0.012213905188748653,-0.020257073294562833,0.05128712786674816,0.0
sc2015,y2030,2030-12-15T09:00:00+01:00,-0.1077899894305121,0.06981763323933454,-0.1656742499999999,0.19433084866812056,0.011313745522450791,-0.13047792945232084,0.09583648178323556,-0.011631550770150545,0.009762692326475086,0.01859503940462326,0.0
sc2015,y2030,2030-12-15T11:00:00+01:00,0.05408981102619337,0.07779615252873429,-0.1656742499999999,0.12740892272334037,0.09407976825589648,0.02833205912881298,0.09238203390050437,0.01849543806284193,0.053365954021935114,0.10068188772432363,0.0
sc2015,y2030,2030-12-15T13:00:00+01:00,0.1052061113351399,0.0606655700879406,-0.1656742499999999,0.06138707349687733,0.07721835303152003,0.08655461716984503,0.12047812387372692,0.020872405703106445,0.027914677349934136,0.13162863410623316,0.0
sc2015,y2030,2030-12-15T15:00:00+01:00,0.06233497079304007,0.07658317266577508,-0.15060136724324202,0.04572054375417123,0.0390229956748771,0.049956111457042596,0.1221661788142061,0.01346696642205547,-0.000513660356693757,0.1185718842089789,0.0
sc2015,y2030,2030-12-15T17:00:00+01:00,-0.09602837914551676,0.02619822960060958,-0.1656742499999999,0.06474804665808764,0.0008872951507339355,-0.11770780547935034,0.09379805554625054,-0.0349103946916236,-0.030646635430863878,0.007480622994221919,0.0
sc2015,y2030,2030-12-15T19:00:00+01:00,-0.2131057342525815,0.09850869149340946,-0.1656742499999999,0.11814943651627963,-0.09665961691919156,-0.22728244973086542,0.08920188335144807,-0.052269596107210825,-0.08697106348372041,-0.0348522140536085,0.0
