Scenario,Period,LoadLevel,BrownLignite,CCGT_1,CCGT_2,CCGT_3,CCGT_4,DomesticCoal_Anthracite,ESS1,FuelOilGas,ImportedCoal_Bituminous,ImportedCoal_SubBituminous,Nuclear,OCGT_1,OCGT_2,OCGT_3
sc01,y2030,2030-01-01T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,31.29141330437493,0.0,0.0,0.0,0.0,0.0,12.253084535,0.0
sc01,y2030,2030-01-01T07:00:00+01:00,0.0,0.0,1.0027521556000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.286147614399997,0.0
sc01,y2030,2030-01-01T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,7.870433379874756,0.0,0.0,0.0,0.0,0.0,12.477678725,0.0
sc01,y2030,2030-01-01T15:00:00+01:00,0.0,77.60018089848508,0.0,0.0,184.76360863676632,0.0,44.4,0.0,0.0,0.0,0.0,0.0,13.343805462500004,0.0
sc01,y2030,2030-01-01T19:00:00+01:00,0.0,0.0,0.0,0.0,185.22555220476656,0.0,44.4,0.0,0.0,0.0,0.0,0.0,14.846661875000006,0.0
sc01,y2030,2030-01-01T23:00:00+01:00,0.0,0.0,0.0,0.0,184.8625663347667,0.0,44.4,0.0,0.0,0.0,0.0,0.0,13.665747845000006,0.0
sc01,y2030,2030-01-02T03:00:00+01:00,0.0,0.0,1.7114756541999987,0.0,140.7414913530014,0.0,44.4,0.0,0.0,0.0,0.0,0.0,10.308622523300011,0.0
sc01,y2030,2030-01-02T07:00:00+01:00,0.0,0.0,0.0,0.0,185.04660664876639,0.0,44.4,0.0,0.0,0.0,0.0,0.0,14.264492332500007,0.0
sc01,y2030,2030-01-02T11:00:00+01:00,0.0,235.73200912473257,0.0,0.0,185.90585702976648,0.0,44.4,0.0,0.0,0.0,0.0,0.0,17.059920235000003,0.0
sc01,y2030,2030-01-02T15:00:00+01:00,0.0,277.7225436097332,0.0,0.0,185.97850677676652,0.0,44.4,0.0,0.0,0.0,0.0,0.0,17.296274080000003,0.0
sc01,y2030,2030-01-02T19:00:00+01:00,0.0,207.82542603723542,0.0,0.0,186.20605144376668,0.0,44.4,0.0,0.0,0.0,0.0,0.0,18.036552732499995,0.0
sc01,y2030,2030-01-02T23:00:00+01:00,0.0,0.0,0.4068353016000237,0.0,185.42874591176673,0.0,44.4,0.0,0.0,0.0,0.0,0.0,15.100883433399975,0.0
sc01,y2030,2030-01-03T03:00:00+01:00,0.0,0.0,2.5517934000000286,0.0,184.79479313276647,0.0,44.4,0.0,0.0,0.0,0.0,0.0,10.893465624999967,0.0
